edad,horas_ejercicio_semanal,calorias_diarias,horas_sueno,pasos_diarios
29.16,6.78,3264.01,7.74,9020.1
24.04,4.44,3009.78,6.21,8974.9
27.44,4.37,3155.2,7.37,7655.94
35.06,4.87,3118.04,6.63,6514.94
30.6,5.03,2806.07,7.27,8326.28
22.52,6.89,2974.54,6.78,8216.1
22.9,6.57,3318.5,7.86,7526.54
28.61,5.62,2924.35,6.87,10704.11
22.5,6.45,2898.81,6.48,6655.59
19.99,4.82,3025.59,7.01,8656.98
30.13,5.3,2929.72,6.96,11332.68
29.28,4.7,2880.94,7.37,10818.26
29.8,3.71,2927.51,7.02,11432.59
29.05,6.2,3214.8,8.04,7818.44
27.74,5.53,2979.51,6.74,10568.58
25.35,5.02,2800.79,6.75,6874.06
30.06,5.0,2773.24,6.5,8448.25
34.12,3.49,3331.02,6.84,8636.49
26.0,4.02,2966.5,6.92,7848.32
23.92,5.34,3065.19,6.94,8276.37
23.46,4.47,2884.29,6.83,8013.25
24.53,4.78,3048.15,6.5,7035.21
28.81,4.9,3218.9,6.36,10712.83
19.44,4.32,2902.16,6.61,8635.1
29.76,4.03,3068.79,7.37,9402.87
30.58,3.39,2789.14,7.48,9327.55
20.81,4.85,3303.43,6.76,9109.45
24.08,5.62,3040.28,6.33,9185.61
28.32,3.36,2938.08,6.76,8389.17
27.43,4.98,2955.32,7.85,11836.79
30.08,5.28,2923.49,7.3,10521.49
27.44,4.01,2931.16,7.08,9036.76
33.06,6.42,2632.88,7.28,8105.89
26.72,4.61,2985.31,7.57,8762.36
24.07,4.9,2979.02,6.22,9835.24
23.75,4.84,3073.3,6.6,11999.88
30.94,3.23,2921.53,6.54,6253.9
28.12,6.01,2884.34,7.09,10319.55
30.53,4.04,2998.83,6.88,11253.45
30.45,4.76,2758.14,7.18,6026.56
19.92,5.6,3021.51,6.55,8637.7
23.44,6.46,2720.73,7.49,6870.96
23.92,3.92,3168.12,6.77,9861.06
24.74,4.55,3102.64,7.15,8283.3
26.32,6.38,2861.07,7.4,8739.72
32.0,5.46,3099.17,7.36,8177.89
32.79,5.67,3016.73,6.98,10440.33
26.83,3.95,2848.65,7.21,9458.07
26.99,4.62,2696.57,7.67,9461.85
25.18,4.83,3047.47,7.06,9321.24
28.36,4.14,2880.86,6.44,10144.98
28.81,3.33,3164.25,7.09,8476.06
31.23,4.49,3002.11,6.78,12401.55
31.19,6.35,2895.06,5.63,6530.41
18.79,5.06,3269.68,7.03,5548.16
27.39,6.37,3086.47,6.86,5382.64
33.54,5.18,2451.74,7.38,4840.82
26.25,4.24,2927.04,6.42,10346.34
32.56,6.28,2792.39,6.05,10102.74
26.77,5.21,2880.03,6.88,11415.55
28.7,5.96,2978.29,6.99,6886.72
23.45,3.93,3053.11,6.85,10490.92
23.6,6.04,3039.2,6.81,9113.65
30.9,6.07,3161.68,6.27,9333.17
31.53,5.29,3095.49,6.73,10251.25
28.11,4.19,3086.21,6.63,7487.44
23.09,4.95,3030.22,7.34,14174.5
28.18,5.61,3193.02,6.99,11663.76
33.03,5.23,2952.56,6.66,7936.59
34.97,5.6,2956.45,7.66,6818.52
26.73,6.01,2714.16,6.67,8824.19
21.36,4.35,3158.42,7.08,9364.52
31.36,3.84,2988.46,6.72,11131.23
26.9,4.96,3440.04,7.62,6662.56
31.77,4.67,2939.17,6.84,9570.97
29.12,5.79,3013.29,6.86,5941.97
24.47,3.93,3081.98,6.73,9872.72
28.23,6.02,2834.72,6.9,8784.99
33.23,6.35,3053.78,7.4,12873.36
27.4,5.0,3005.2,7.22,5907.99
23.86,5.06,2954.45,6.81,11741.22
21.65,4.23,3175.89,7.65,5592.34
24.91,4.46,2864.44,7.24,6345.58
26.36,4.59,3041.24,6.58,5645.81
31.28,6.44,3218.2,6.11,9500.71
23.52,4.93,2894.01,6.59,6652.6
34.22,3.68,2955.47,7.01,6303.34
22.65,5.26,3351.8,7.1,9405.54
37.33,5.83,3071.16,7.48,9903.55
34.9,4.97,2924.07,6.25,9079.7
28.56,6.47,3120.39,6.58,8675.56
21.41,5.78,2914.79,6.21,12657.82
27.78,3.95,2765.26,6.13,9291.67
26.45,4.45,3205.85,6.49,10611.38
22.9,5.23,2834.54,6.98,9285.84
29.16,3.33,3367.76,7.19,6804.25
24.71,5.34,2926.6,6.33,10099.78
25.14,3.24,3319.99,6.4,7688.41
27.19,6.02,2794.7,5.91,8818.03
25.7,5.91,3153.82,6.91,9610.81
36.31,5.5,3074.96,6.43,5117.16
25.86,4.32,3125.66,7.63,5781.0
29.76,5.17,3145.2,7.0,10818.92
28.58,4.49,2925.34,6.71,7672.51
29.41,3.97,2803.67,6.48,7767.36
29.72,4.66,2992.36,6.05,9332.88
31.53,5.7,3033.45,6.12,8228.65
29.07,5.04,2929.22,6.49,9835.18
28.9,6.45,3041.63,6.45,8897.76
28.23,5.77,3049.44,6.3,9397.21
27.45,5.66,2863.5,6.99,7596.28
24.35,3.39,3059.25,7.06,9387.19
27.76,4.71,2959.92,6.57,11210.18
28.97,3.94,2895.0,7.77,7864.5
29.61,4.82,3118.11,5.93,10830.64
28.72,4.31,2883.45,6.83,8896.88
27.07,4.62,2931.5,6.69,10468.96
27.77,6.06,3010.81,6.52,9257.54
25.79,5.48,3206.15,6.45,8933.18
29.25,6.01,3028.92,6.8,9699.46
27.12,3.4,3079.24,6.69,11427.2
28.72,5.06,2955.35,6.6,9472.19
32.0,5.97,2988.23,6.15,9957.06
25.16,6.51,2992.67,5.99,8263.03
30.39,3.45,3044.0,6.66,12141.77
28.13,4.65,2955.6,6.6,10280.67
36.08,6.03,3201.0,6.7,9155.42
27.13,4.81,2944.03,6.75,8754.69
30.78,4.09,2743.91,6.54,10955.82
28.06,3.45,3411.42,6.69,7787.59
22.45,4.05,2950.89,6.37,5434.25
25.92,3.31,3196.98,7.56,9144.8
31.52,5.06,3210.72,6.4,11380.01
26.27,5.9,3141.78,6.61,12182.62
19.12,3.74,2970.3,6.44,8785.41
27.87,5.26,3043.0,6.43,9087.18
23.63,5.85,2808.82,6.81,10039.06
28.53,5.0,3298.52,6.75,8471.3
34.2,3.39,2872.23,6.57,10032.81
31.08,5.39,2961.91,6.66,8829.2
34.15,4.95,3014.85,6.44,11022.74
25.75,4.84,2983.88,7.0,10445.96
27.43,4.45,2901.47,7.83,10620.46
23.82,5.09,3209.15,6.36,8589.36
25.26,5.51,3142.54,7.0,12851.85
24.29,7.39,3048.31,6.82,9967.82
22.77,5.11,2940.07,7.13,9494.59
33.46,6.51,3159.64,7.15,7478.11
19.63,5.36,2930.33,6.9,8805.86
33.48,4.9,3235.56,6.78,9228.76
32.98,5.15,3016.68,6.58,7424.65
30.0,3.78,3184.47,6.42,8415.37
23.54,5.31,2982.93,6.75,8668.4
21.67,3.01,3010.73,6.16,9111.84
25.81,4.14,3183.81,6.5,5474.59
30.5,5.11,3329.09,7.35,8729.46
28.01,6.19,3234.06,6.85,8245.31
23.83,6.43,3131.57,7.25,8958.23
32.59,4.76,3088.39,7.53,11070.55
34.74,5.16,2923.96,6.71,13104.79
27.09,5.98,3044.28,6.9,10356.75
28.44,3.67,2863.04,6.65,6531.16
21.96,5.4,3056.37,6.39,8309.19
26.34,4.17,3066.01,6.32,10191.93
30.04,4.83,2705.87,7.22,9966.58
29.42,4.54,3005.81,6.9,10974.65
25.97,5.44,3062.23,7.72,8805.3
26.9,5.55,2987.44,7.29,8273.0
26.21,5.89,3053.71,6.43,12504.85
26.89,5.35,2798.74,7.22,9117.34
29.69,5.17,2883.62,6.65,6966.65
20.13,6.85,3155.24,7.41,11950.27
27.7,3.48,3000.09,6.56,6007.81
29.4,6.7,3050.98,6.27,2009.91
25.72,4.71,2918.02,6.4,10538.77
26.08,5.57,3002.92,6.43,10821.4
26.2,4.67,2654.7,6.38,9828.03
26.08,4.3,3126.9,6.51,6395.09
28.02,5.48,3271.19,7.23,8882.26
28.52,6.04,2840.25,7.7,8443.66
19.6,5.47,2858.95,6.13,7925.42
30.61,4.46,3066.13,7.43,11824.14
26.84,8.61,3221.08,6.56,6906.67
35.73,6.2,2999.69,6.97,9632.21
23.23,5.93,2815.6,5.97,11388.09
24.53,4.65,2968.71,7.06,9762.88
27.19,4.37,2845.51,5.8,11482.24
29.65,4.72,2899.67,6.96,10127.43
20.2,6.08,2954.39,6.93,9858.7
24.68,4.01,2860.6,6.9,9733.67
30.37,3.93,2883.31,6.43,10226.89
24.21,5.54,3011.18,7.07,8228.92
33.48,5.32,3032.26,7.0,6396.25
26.18,4.23,2786.4,6.7,10908.09
24.4,3.91,3059.46,7.14,11323.48
30.44,6.44,2942.71,6.75,9503.96
34.43,5.36,3108.04,7.06,7903.25
29.67,3.64,3117.07,6.74,5884.57
33.04,3.71,2918.32,6.91,9171.61
34.71,4.64,3092.12,7.09,6302.1
24.31,5.73,2874.46,6.6,6022.02
31.75,5.6,3198.56,6.18,8958.54
21.91,6.13,2880.13,6.94,7472.46
29.7,3.51,3052.91,7.39,9690.62
27.71,5.22,2971.86,6.95,8681.41
32.97,6.43,2847.47,6.96,7786.73
32.69,6.33,3135.14,6.78,5590.17
30.28,5.36,2907.88,7.17,7294.22
29.19,7.35,2744.99,6.71,7367.73
30.03,5.61,2567.7,6.57,6549.38
28.25,6.04,2868.74,7.35,8341.91
27.76,5.04,3206.39,6.53,6705.5
33.77,4.22,3188.66,7.24,8672.51
34.25,4.12,2892.21,7.35,9480.82
27.43,5.18,2943.83,7.08,7347.66
28.95,4.79,2930.26,6.18,9850.82
28.33,3.23,2799.99,6.81,6277.28
21.55,3.97,2857.68,6.7,6775.65
26.65,4.68,3147.17,6.55,8773.57
34.4,5.73,3075.58,6.87,10374.08
25.0,4.98,3040.96,7.18,10734.8
36.46,4.93,2799.73,6.57,12224.78
32.69,4.01,3015.11,6.71,8246.82
29.61,5.02,2654.42,6.68,8745.0
30.24,6.32,3126.42,7.38,6934.65
24.33,5.16,3038.79,6.67,6492.47
26.94,3.49,2798.22,6.18,9457.14
33.77,3.75,3242.46,6.01,7448.26
25.54,5.59,2730.58,6.98,11464.76
32.24,4.78,3079.55,6.42,6075.23
22.49,4.93,3083.28,7.13,9972.71
23.21,4.39,2814.05,6.13,6988.52
35.61,5.5,2994.32,6.53,7359.1
27.95,4.7,2754.48,6.13,10078.22
25.85,4.81,2573.04,7.02,7648.24
33.45,4.15,2839.82,7.12,7968.43
32.98,5.92,2907.51,6.97,7375.68
31.68,4.78,3096.64,6.26,12570.06
25.72,5.61,3010.11,6.43,7765.03
26.85,3.81,3014.03,6.92,9103.1
29.25,6.73,2847.84,5.96,8596.17
30.78,6.28,2920.5,6.68,9442.83
25.97,3.09,2860.51,7.56,7770.53
28.68,4.2,2816.25,6.71,8598.37
29.07,5.48,2910.95,6.06,9787.9
33.15,3.68,3011.18,6.5,7273.99
31.02,4.87,2914.1,6.48,11178.64
21.97,5.43,2951.47,7.87,11370.96
27.15,4.82,3104.24,7.63,10212.99
24.28,5.54,2924.89,7.17,9139.75
30.27,4.31,2799.91,6.63,3018.8
31.69,2.76,3084.52,7.4,9848.58
28.41,5.98,3039.88,6.23,8217.34
26.93,5.98,3049.3,7.34,8507.45
28.28,7.5,3093.88,7.26,5205.25
28.84,2.79,3068.5,6.72,9987.18
25.44,5.75,3004.31,7.37,6102.84
23.13,3.03,3358.72,6.58,9236.85
19.8,6.76,2807.25,6.17,10809.31
33.07,5.49,2912.04,7.29,8061.34
29.99,4.05,3145.1,6.76,11432.1
29.45,5.78,3021.39,7.1,7506.02
33.06,4.45,3113.69,7.71,10200.87
22.98,5.3,3025.46,6.44,6390.43
21.06,5.21,3206.11,6.73,11062.26
29.54,6.74,2848.87,7.58,10751.98
29.17,6.81,3201.37,7.13,9936.72
21.07,4.4,3175.65,6.45,8213.43
29.44,6.06,2818.46,6.32,6196.0
26.4,5.35,3094.6,6.54,8218.72
24.77,3.59,2993.54,6.43,11220.61
26.67,4.3,2909.01,6.92,9259.92
18.23,7.34,2716.71,6.84,5893.93
25.63,5.36,2848.38,6.94,6750.54
25.18,6.0,3106.22,6.38,11506.3
30.23,4.79,3122.08,6.76,9975.83
27.37,4.46,2968.39,5.77,6532.0
30.56,5.03,3122.55,6.87,5468.34
17.8,4.73,3141.79,7.39,7749.92
24.64,3.51,3023.2,6.09,5297.28
30.22,4.0,2891.65,7.04,8688.33
26.76,5.71,3066.16,6.49,13903.25
31.38,4.62,3073.05,7.2,5806.09
20.78,5.03,3101.09,6.88,8627.95
30.92,5.23,3129.81,7.0,11623.85
25.44,5.31,2795.68,6.83,10498.18
25.06,6.15,2923.51,7.46,8702.52
31.96,3.9,2715.21,6.97,8707.3
32.65,5.57,3112.05,6.45,6688.18
32.14,5.76,2968.15,6.85,8464.69
36.15,5.99,3064.62,6.62,9486.88
33.07,3.59,2778.65,6.88,11210.23
24.82,5.25,3210.15,6.59,7759.65
28.57,6.72,2820.85,6.46,8620.33
26.56,4.9,3116.18,6.9,7101.57
36.12,5.48,3017.69,6.83,9450.65
32.42,5.78,2971.58,7.33,10567.56
27.24,3.97,2959.48,6.59,10259.3
31.51,6.83,2904.29,5.81,6659.63
23.07,5.5,3194.28,6.62,9293.73
29.0,5.52,3001.89,5.99,7645.37
24.25,3.34,2809.62,7.01,11022.1
21.25,5.79,2942.41,5.96,8677.37
31.14,5.51,3019.25,6.31,5960.97
31.63,6.62,3134.67,6.62,8560.39
29.83,4.69,2909.31,7.57,9916.95
27.27,4.01,2919.33,6.26,9488.01
22.93,4.32,3003.51,6.81,7976.41
23.35,4.5,3131.01,7.09,7829.45
24.12,3.88,2794.69,7.54,7024.99
27.07,6.29,3075.8,7.19,8210.5
32.3,6.33,2930.39,7.35,7288.64
32.24,4.8,2951.34,7.23,10940.17
21.41,4.61,3300.24,6.2,7197.73
25.23,3.18,2970.53,6.98,9244.57
25.12,5.7,3113.2,7.22,9108.61
17.87,6.65,3107.84,6.32,10891.33
30.26,4.36,2823.0,6.51,11178.74
27.02,4.88,2723.19,6.4,10391.94
27.55,5.43,3123.15,7.19,9705.86
33.38,6.72,2837.47,6.77,6902.71
28.35,5.2,2750.37,6.64,6862.26
26.28,5.2,3153.92,6.16,7308.62
30.29,5.18,2847.09,6.77,10503.84
32.24,3.57,2884.12,6.52,9146.66
29.19,3.55,3296.16,6.92,10737.31
30.76,4.19,2751.04,6.23,11005.61
27.42,6.01,2811.56,6.89,7548.1
27.67,4.66,2931.05,6.58,9064.15
28.45,4.47,2963.96,6.18,8974.01
24.99,4.45,2865.94,6.14,8344.42
25.73,4.86,2826.2,6.21,7930.31
33.51,6.7,3226.5,6.7,11369.51
36.03,4.85,3039.45,6.86,9103.94
34.37,4.21,3087.78,6.93,9026.29
22.71,5.03,2979.42,6.95,7394.44
22.32,6.76,3043.42,6.42,10350.42
23.24,4.5,3139.94,7.33,6989.78
28.54,3.82,2850.56,6.58,9909.81
16.77,4.5,3039.73,7.03,9964.46
25.64,5.13,3104.41,6.72,8174.97
33.63,5.69,3231.72,6.99,9635.3
31.93,6.01,3292.18,6.69,9371.34
25.96,3.95,3010.48,7.0,8921.28
26.27,4.05,3170.8,6.8,9025.89
30.27,4.68,2599.47,7.21,9123.56
31.74,5.68,3232.84,6.39,9259.82
25.87,3.74,2891.12,5.92,9120.48
27.06,4.39,2963.84,6.31,6792.27
25.74,4.41,3066.17,7.33,8695.58
22.67,5.94,2976.98,6.72,9529.9
27.12,5.53,3029.47,6.85,9194.58
26.82,5.9,3238.15,6.27,10907.5
22.96,6.34,2942.37,6.83,10240.17
30.58,4.69,2836.96,6.29,7259.18
29.93,3.81,3272.02,6.36,8666.75
30.78,3.82,3079.01,6.6,8377.33
24.93,3.16,3288.34,7.02,8991.3
20.07,4.54,3129.54,7.08,8994.04
29.87,4.62,2801.46,7.09,10223.04
25.34,5.79,3096.81,6.01,9354.66
24.44,5.02,2852.41,6.8,11461.09
22.97,4.51,3001.11,6.7,9482.01
26.9,4.88,2988.64,6.03,7338.82
34.31,3.96,2757.35,6.81,8065.44
25.98,6.03,2878.08,6.67,10207.58
23.64,4.21,3330.78,7.06,5771.66
30.61,3.86,3035.76,6.84,6308.24
28.69,5.82,2973.66,6.53,9021.39
19.52,5.57,3271.93,7.26,10901.84
30.65,3.28,2940.56,5.69,11614.07
36.51,5.86,2986.29,6.77,8565.79
17.6,4.26,3148.62,5.92,11121.66
23.06,4.63,2939.89,6.34,9144.54
16.61,5.19,2888.02,7.06,5937.17
27.7,5.59,2661.94,6.16,8983.85
31.96,5.45,2859.53,6.09,7762.18
28.42,4.95,2858.1,7.99,10836.46
33.57,4.58,3023.79,6.12,8948.65
31.32,5.41,2908.43,7.63,6444.17
34.81,4.88,3323.7,6.71,6000.57
32.64,6.81,2841.36,6.54,8958.04
26.39,5.59,3210.1,7.08,4159.57
28.27,4.08,3032.96,7.47,7963.67
24.53,4.52,3121.02,6.23,9462.06
27.08,5.05,3111.9,6.54,6885.97
28.25,6.3,2667.26,7.22,10987.97
27.66,6.41,2998.27,6.94,11382.01
33.37,4.6,2960.67,7.35,6966.6
26.68,4.07,2830.05,7.06,8403.91
24.27,3.94,3068.94,7.7,10989.39
24.52,5.25,3257.48,6.89,8997.38
30.62,7.3,2599.05,6.91,6211.04
22.39,5.54,2919.83,6.96,8713.36
27.2,3.41,2813.14,6.73,7294.14
33.31,4.27,3010.77,7.22,11216.4
29.17,4.38,2951.16,6.92,10211.86
27.7,4.18,2909.15,7.19,8372.49
27.86,4.61,3103.43,7.27,9284.3
23.88,5.37,3245.43,7.01,6383.76
24.57,5.68,3399.2,7.05,7492.45
27.22,6.09,2889.06,6.29,12106.56
29.09,5.52,2726.87,6.52,9107.03
31.79,3.05,3083.88,7.22,10860.17
28.37,3.94,3241.57,7.51,9464.03
33.41,4.84,3122.05,5.83,11628.56
34.42,5.15,3240.95,6.52,5002.32
31.18,5.86,2966.18,6.81,8623.56
32.9,5.04,2908.56,6.36,12289.56
24.04,5.05,3017.32,6.39,10912.35
23.4,5.24,2950.42,7.04,11650.74
30.07,4.74,3099.46,7.59,8986.47
22.64,5.09,3145.47,5.78,7925.79
26.84,6.13,3157.21,6.71,6945.67
31.08,4.92,3076.59,7.03,6806.14
33.65,4.97,3036.87,7.19,10614.12
26.98,4.97,3119.16,6.96,10026.42
25.4,6.3,2705.55,7.68,8866.85
29.28,3.89,3031.59,6.81,10016.38
23.71,6.78,3007.87,7.46,9284.9
27.31,3.82,3031.96,6.48,10924.44
27.97,4.35,2986.86,6.83,10905.37
27.89,5.74,3064.78,6.19,6868.25
28.35,6.03,2913.81,7.25,9547.29
24.66,3.6,3169.43,6.74,5662.27
25.09,3.91,3071.05,6.98,9266.04
25.01,5.28,3022.6,6.64,10208.61
21.52,7.34,2895.37,7.09,6372.56
29.37,6.25,3122.3,7.0,8167.07
31.58,4.75,3031.0,6.3,9019.05
31.19,2.58,2886.68,6.33,9467.83
26.95,5.08,2991.5,6.79,8442.79
24.76,5.36,3094.36,7.13,6655.42
30.98,4.62,3082.74,7.73,8891.99
30.56,4.15,3073.05,6.95,5695.51
28.87,5.16,3013.88,7.3,8534.72
34.98,4.06,3153.87,5.99,8117.25
27.89,6.87,3185.67,7.81,8731.47
26.97,6.52,3110.6,7.1,7881.36
26.4,5.66,2911.88,6.78,5984.64
21.76,5.09,2841.29,6.72,8267.31
30.65,4.34,2918.41,6.25,10861.64
27.58,4.98,3293.05,6.39,11522.92
30.04,6.64,3042.25,7.76,13878.67
35.37,5.87,3318.97,6.31,12383.3
26.44,5.2,2981.97,6.3,6606.12
18.65,5.92,2961.18,6.45,8183.12
29.92,5.55,2988.89,6.2,8954.43
28.67,5.4,2986.17,6.81,8828.88
25.07,5.98,2883.95,7.34,9139.07
29.59,5.52,2827.67,6.49,13815.18
31.14,5.86,3075.2,6.11,6835.9
24.21,5.16,3158.24,6.95,7572.94
26.79,4.75,3366.75,6.77,12287.65
33.91,4.45,2934.94,7.3,7768.04
25.11,4.33,2947.1,6.57,9787.16
28.27,3.39,2884.32,6.67,11069.31
17.5,4.09,3168.86,6.73,9973.0
22.07,4.06,3122.25,6.84,9383.53
28.63,4.49,2868.46,6.6,10877.22
32.91,6.56,2864.67,6.52,7213.86
22.55,4.84,3142.88,5.87,8007.27
28.3,5.24,3057.48,6.52,10071.28
26.5,5.27,3113.76,7.16,4861.12
31.81,6.59,2867.58,7.23,11833.17
23.13,4.42,2718.34,6.56,9606.78
29.72,4.78,2868.76,7.45,9306.06
25.39,4.89,3103.17,6.79,5738.97
28.89,6.14,3316.66,6.13,6426.78
28.28,6.34,2935.58,5.97,8202.83
26.99,5.47,3341.38,7.41,10614.86
29.91,6.23,3124.47,6.61,4846.77
28.17,5.18,2791.05,6.19,10576.73
27.47,4.83,3032.11,5.67,8279.94
26.57,6.18,3129.6,6.6,8553.15
28.31,5.49,2636.18,7.0,9507.19
28.89,4.26,3096.67,6.45,9538.63
24.04,6.0,3175.91,6.27,7575.14
26.6,4.79,3059.83,6.53,10249.82
23.78,4.67,2990.74,7.42,4361.2
27.84,5.89,2974.06,6.1,8099.16
25.63,4.91,2965.3,6.48,9307.36
31.08,5.39,2823.6,7.41,8310.1
30.69,5.66,2896.87,7.05,5346.18
24.31,4.22,2937.51,6.89,10516.05
27.99,5.38,3017.02,6.48,6503.22
30.55,6.35,2916.48,6.82,8864.97
27.3,4.04,2869.63,6.53,9306.07
25.09,5.45,3113.97,6.37,9039.65
23.63,4.17,3055.59,6.26,11338.02
31.42,6.02,2919.12,7.19,8893.47
31.61,6.01,3075.94,6.77,9854.91
27.17,4.65,2932.03,6.96,8888.19
31.06,7.21,3009.46,6.88,10225.91
16.14,6.11,3146.26,7.02,11786.99
33.31,5.71,2909.44,6.67,9275.08
27.37,5.65,2824.14,6.56,10563.7
28.57,5.98,2978.23,6.39,11910.66
26.72,4.0,2795.48,6.09,11714.37
33.58,5.19,2958.38,6.24,8229.42
23.76,5.38,2957.9,6.62,11072.86
33.9,4.6,2630.45,6.0,9497.54
29.59,5.46,3079.6,6.11,11234.46
30.49,6.23,2972.6,7.32,10137.27
26.68,4.58,3177.28,6.91,9551.34
22.77,4.95,3032.33,6.57,9867.94
31.72,4.18,3110.34,7.94,9510.48
29.25,3.21,3178.51,5.98,9588.67
33.45,5.78,2980.24,7.29,8682.34
27.22,4.97,2999.88,6.74,8496.55
26.32,5.05,2763.97,7.19,12526.35
33.55,4.01,3185.93,6.85,9955.06
35.65,4.81,2978.15,5.86,7853.39
28.04,6.1,2849.14,6.85,8445.17
24.99,5.0,3110.96,6.97,11112.52
31.24,5.03,2673.03,5.7,7527.63
26.98,5.21,2935.61,7.77,6035.94
30.4,3.76,3136.25,6.96,6183.1
26.96,5.62,2934.34,7.14,5542.05
34.26,3.74,2892.31,6.22,6402.37
25.2,4.06,2937.58,7.15,6638.27
29.92,3.95,2698.51,7.34,11770.47
26.05,4.82,3107.32,6.93,8907.64
26.87,4.65,2981.57,6.8,8273.47
26.35,5.0,2959.15,6.35,6113.17
30.95,4.09,2959.7,6.69,8713.75
31.67,6.01,3002.11,6.54,5525.34
30.23,5.83,3098.02,7.09,8261.17
27.57,4.83,2992.19,6.38,13128.99
28.56,4.52,2795.75,7.08,10327.61
31.59,4.42,3086.33,6.38,8580.4
31.72,4.69,3074.79,6.67,10396.25
17.24,3.6,3030.83,7.11,7956.91
26.91,4.04,3161.29,6.45,7398.64
27.1,5.86,3004.56,7.13,12408.26
30.68,5.3,3166.71,7.08,6715.45
27.73,6.63,3211.08,6.66,8291.76
30.88,4.7,3087.35,7.38,9612.07
23.69,4.64,2887.81,6.84,7127.53
29.04,4.59,2980.38,7.35,10301.21
31.6,4.68,3185.83,7.7,8386.81
22.1,4.34,2775.36,6.68,10327.82
38.05,5.27,2941.21,7.12,10171.97
32.76,5.03,2948.56,6.48,8513.98
28.01,4.49,2870.22,6.28,12421.32
24.69,6.25,3130.93,6.7,7669.33
27.3,6.9,3056.52,6.12,11697.74
28.34,6.17,2893.34,6.33,11349.87
29.76,5.56,3090.83,7.1,12541.76
34.0,5.76,2976.24,6.54,9348.11
26.1,6.86,2866.47,7.16,7422.83
30.25,5.76,2893.06,6.95,13153.59
22.83,4.41,3065.41,7.73,8330.6
26.35,5.39,3140.85,7.06,7372.91
29.51,5.63,2926.98,7.36,8620.43
30.77,4.01,3081.67,7.0,7036.62
24.99,4.72,3237.26,6.96,10052.3
26.24,6.1,2811.17,7.38,7788.66
33.84,3.18,3053.35,7.13,8425.03
32.65,3.75,3124.6,6.91,10935.56
28.83,4.82,2985.73,6.9,10247.39
19.05,5.35,3185.74,7.07,9031.17
