Employee_ID,Weekly_Hours,Projects_Completed,Experience_Years,Performance_Score,Satisfaction_Score,Teamwork_Score,Department,Education_Level,Work_Model,Gender
4349,43,10,0,83,71,9,Finance,Master,On-site,Other
4350,51,6,1,55,38,9,HR,Master,On-site,Male
4351,33,6,19,67,85,7,Engineering,PhD,On-site,Other
4352,50,1,0,95,49,2,Marketing,High School,Remote,Female
4353,45,4,17,71,80,7,Finance,High School,On-site,Female
4354,31,6,12,61,81,5,Marketing,High School,On-site,Other
4355,47,5,17,87,33,2,Engineering,PhD,Hybrid,Female
4356,57,0,5,69,61,8,Sales,High School,Hybrid,Female
4357,53,7,19,51,55,0,HR,Master,On-site,Female
4358,47,4,0,96,91,10,Marketing,Master,Hybrid,Male
4359,45,9,25,75,41,5,Finance,PhD,On-site,Other
4360,58,2,11,44,61,8,HR,High School,Remote,Female
4361,41,1,21,82,44,0,Sales,Master,Hybrid,Female
4362,50,4,17,59,93,5,Engineering,PhD,Remote,Female
4363,57,3,27,59,48,2,Finance,Bachelor,Remote,Female
4364,58,7,9,91,82,3,Engineering,Bachelor,On-site,Male
4365,57,4,0,50,88,1,Engineering,Master,On-site,Male
4366,42,3,16,88,100,3,HR,Bachelor,On-site,Male
4367,54,2,0,93,82,0,Marketing,PhD,On-site,Other
4368,52,5,16,100,47,8,Finance,Master,On-site,Other
4369,60,6,14,54,82,9,Finance,Bachelor,Remote,Female
4370,40,4,11,74,74,8,Sales,Bachelor,Remote,Female
4371,57,6,26,54,94,6,Finance,Bachelor,Remote,Male
4372,44,7,28,56,46,5,Engineering,Bachelor,Remote,Male
4373,41,6,15,49,98,4,Sales,PhD,Hybrid,Female
4374,42,5,16,50,70,0,Marketing,High School,On-site,Other
4375,37,4,6,42,57,5,Sales,High School,Hybrid,Male
4376,32,6,14,50,61,9,Finance,Bachelor,On-site,Other
4377,32,5,27,41,85,4,HR,Master,On-site,Female
4378,38,4,16,42,40,5,HR,High School,Hybrid,Female
4379,55,6,29,75,42,0,Sales,PhD,On-site,Female
4380,37,1,13,73,67,0,Sales,PhD,On-site,Female
4381,47,6,17,68,63,4,Marketing,Master,Remote,Other
4382,48,0,14,77,83,1,Engineering,PhD,On-site,Other
4383,49,12,8,66,68,6,Finance,Master,Remote,Other
4384,36,4,2,89,35,7,Finance,Master,Hybrid,Other
4385,51,3,2,68,37,8,Sales,Bachelor,Hybrid,Female
4386,47,7,9,56,93,7,Finance,PhD,Hybrid,Male
4387,44,3,0,78,35,5,Marketing,Bachelor,On-site,Female
4388,39,7,20,82,33,4,Sales,Bachelor,Hybrid,Female
4389,51,9,22,71,37,6,HR,High School,Hybrid,Male
4390,31,8,16,54,63,0,Engineering,PhD,On-site,Other
4391,40,9,18,94,97,5,Engineering,High School,Hybrid,Male
4392,44,5,16,55,66,10,Engineering,High School,On-site,Female
4393,42,7,1,44,69,5,Finance,Master,Hybrid,Female
4394,32,7,0,40,91,10,HR,PhD,Hybrid,Female
4395,42,5,15,78,54,0,Marketing,PhD,Hybrid,Other
4396,46,0,29,80,93,3,Sales,PhD,On-site,Other
4397,51,4,10,98,47,4,Marketing,High School,On-site,Male
4398,60,4,26,79,36,6,Finance,High School,On-site,Female
4399,50,10,11,90,91,1,Marketing,Bachelor,Hybrid,Other
4400,39,4,13,78,59,1,Marketing,High School,On-site,Female
4401,46,5,6,51,80,3,Marketing,Master,On-site,Male
4402,46,5,11,97,36,6,Finance,Master,Hybrid,Other
4403,46,3,8,81,83,1,Finance,Master,Remote,Other
4404,48,5,2,40,88,4,Engineering,Bachelor,Remote,Male
4405,60,3,9,88,90,2,Finance,Bachelor,On-site,Male
4406,54,7,19,83,38,0,HR,Bachelor,On-site,Other
4407,56,3,15,94,56,2,Finance,High School,Hybrid,Male
4408,40,2,21,84,74,5,HR,High School,Remote,Female
4409,33,4,21,92,53,4,Sales,Bachelor,Hybrid,Other
4410,43,5,13,43,73,3,Marketing,Master,Remote,Female
4411,32,5,12,68,42,10,Engineering,High School,Hybrid,Other
4412,50,6,2,77,72,7,Finance,Bachelor,Hybrid,Male
4413,40,7,9,59,92,2,Marketing,Bachelor,On-site,Male
4414,51,5,22,70,94,7,Sales,Bachelor,Remote,Other
4415,60,7,21,60,32,7,Sales,High School,Hybrid,Female
4416,55,4,11,92,94,6,Marketing,High School,Remote,Other
4417,40,4,7,100,50,5,Sales,PhD,On-site,Female
4418,32,5,3,51,47,7,Finance,High School,Hybrid,Female
4419,32,7,3,94,91,5,Marketing,High School,On-site,Female
4420,45,8,2,51,37,7,Marketing,Bachelor,Remote,Female
4421,51,6,10,78,99,6,HR,Master,On-site,Female
4422,50,3,0,41,44,9,Marketing,Bachelor,Remote,Male
4423,43,4,2,41,53,9,Sales,PhD,Remote,Female
4424,52,6,27,68,61,10,Marketing,PhD,On-site,Female
4425,37,7,17,47,36,4,Engineering,Master,Hybrid,Male
4426,35,7,5,44,99,1,Sales,Master,On-site,Female
4427,39,5,8,64,89,2,HR,PhD,Remote,Other
4428,35,8,17,97,76,8,Engineering,PhD,Remote,Male
4429,56,7,9,54,99,1,Engineering,PhD,Hybrid,Male
4430,51,8,28,96,85,4,Sales,PhD,On-site,Other
4431,52,5,13,55,63,7,Sales,Bachelor,Hybrid,Male
4432,31,2,0,65,87,6,Engineering,High School,On-site,Female
4433,59,8,14,100,91,7,HR,Master,Hybrid,Female
4434,59,4,7,68,74,6,Engineering,High School,Remote,Male
4435,50,0,20,75,43,7,Finance,Bachelor,On-site,Female
4436,57,6,10,99,68,6,Finance,PhD,Hybrid,Male
4437,45,4,19,61,52,4,HR,Bachelor,Hybrid,Male
4438,46,5,22,63,31,7,HR,Bachelor,Hybrid,Male
4439,52,6,21,88,86,10,Finance,PhD,Hybrid,Other
4440,31,10,8,72,79,5,HR,Bachelor,Hybrid,Female
4441,36,8,28,44,63,4,HR,Master,Remote,Female
4442,59,3,29,48,39,10,HR,High School,Hybrid,Female
4443,48,9,13,57,32,4,Finance,PhD,On-site,Female
4444,51,4,19,44,74,3,Finance,PhD,On-site,Male
4445,48,3,25,90,83,1,Engineering,PhD,Hybrid,Other
4446,56,2,30,98,55,1,Marketing,Bachelor,Hybrid,Female
4447,32,9,17,46,37,5,Sales,Bachelor,Remote,Female
4448,39,5,18,52,97,8,Marketing,PhD,Hybrid,Other
4449,51,7,12,97,45,9,Finance,Master,Hybrid,Female
4450,46,4,7,91,100,4,Engineering,Bachelor,Hybrid,Female
4451,57,8,12,50,98,0,Sales,Bachelor,Hybrid,Other
4452,34,5,23,61,54,7,Sales,PhD,On-site,Female
4453,47,6,2,52,31,6,Engineering,Bachelor,Remote,Male
4454,35,4,14,99,78,3,HR,High School,Remote,Male
4455,46,5,11,86,95,10,Engineering,High School,Hybrid,Female
4456,32,3,1,46,90,2,Marketing,Master,Hybrid,Female
4457,60,8,13,88,69,5,Marketing,Master,Remote,Other
4458,58,9,11,59,80,0,Finance,Bachelor,On-site,Other
4459,59,11,28,67,97,6,Engineering,Bachelor,Remote,Other
4460,45,5,4,40,83,7,Sales,PhD,On-site,Female
4461,56,9,3,45,70,5,Sales,Bachelor,Remote,Other
4462,44,8,11,76,62,9,HR,PhD,On-site,Female
4463,42,5,13,79,72,10,Marketing,PhD,On-site,Female
4464,33,2,10,41,30,5,Finance,High School,Remote,Other
4465,36,6,6,57,59,0,Engineering,High School,Hybrid,Other
4466,41,5,16,52,34,2,Finance,PhD,On-site,Female
4467,54,5,4,47,94,4,Sales,Bachelor,Remote,Female
4468,55,2,9,73,80,4,HR,High School,Hybrid,Male
4469,49,7,6,69,50,7,Sales,Master,Remote,Other
4470,47,1,7,90,56,10,Finance,Master,Hybrid,Female
4471,47,16,1,54,91,1,Finance,Bachelor,Remote,Female
4472,46,6,30,53,34,2,Engineering,Bachelor,On-site,Other
4473,46,8,3,71,97,0,Marketing,Master,Hybrid,Male
4474,60,8,15,88,40,3,Sales,Master,Remote,Male
4475,40,2,30,64,58,1,Sales,Bachelor,Remote,Other
4476,40,8,13,64,45,0,HR,High School,Hybrid,Other
4477,52,5,3,76,99,7,Engineering,PhD,Hybrid,Female
4478,57,3,27,61,74,9,Marketing,Master,Remote,Female
4479,58,4,22,65,62,5,Finance,Master,Remote,Male
4480,55,4,22,40,49,3,Sales,High School,Remote,Male
4481,59,3,7,53,30,9,Marketing,Bachelor,Remote,Female
4482,57,5,1,47,79,10,Engineering,High School,Remote,Other
4483,54,5,18,51,60,1,HR,Master,Hybrid,Other
4484,45,3,14,93,76,3,Sales,High School,Remote,Male
4485,41,3,11,60,56,8,Marketing,Bachelor,On-site,Other
4486,46,4,4,80,76,1,Sales,High School,Hybrid,Male
4487,42,5,4,72,46,9,Marketing,Bachelor,Remote,Male
4488,47,4,25,77,45,3,Sales,Bachelor,On-site,Male
4489,51,4,26,40,53,5,HR,Bachelor,Hybrid,Female
4490,44,6,1,87,89,7,HR,PhD,Remote,Male
4491,60,4,10,51,99,3,Engineering,Master,On-site,Male
4492,44,3,21,65,60,8,Finance,Master,Hybrid,Female
4493,36,1,26,84,93,6,Sales,Bachelor,Hybrid,Male
4494,53,7,15,82,34,10,Finance,High School,Remote,Other
4495,45,7,11,40,40,2,Engineering,Master,Hybrid,Other
4496,34,6,30,83,95,0,HR,Master,On-site,Female
4497,30,4,17,46,50,9,Engineering,PhD,Remote,Female
4498,56,6,27,54,58,2,Finance,High School,Remote,Other
4499,43,2,7,79,71,3,Sales,High School,Hybrid,Other
4500,47,5,24,54,57,0,Finance,PhD,Hybrid,Female
4501,59,3,21,61,43,7,Finance,PhD,Remote,Male
4502,54,9,14,84,85,10,Engineering,Master,Remote,Male
4503,51,4,4,62,68,5,Marketing,Master,On-site,Other
4504,52,13,28,94,80,0,Marketing,Bachelor,Hybrid,Other
4505,46,6,5,66,87,3,Sales,PhD,Remote,Other
4506,45,2,12,87,80,2,Engineering,Bachelor,On-site,Female
4507,35,5,29,98,75,8,Finance,Bachelor,Remote,Other
4508,55,7,20,46,35,3,HR,Bachelor,Remote,Female
4509,59,2,4,58,88,10,Engineering,Bachelor,On-site,Female
4510,38,5,15,49,62,3,Engineering,High School,Hybrid,Female
4511,52,5,2,81,61,0,HR,High School,Remote,Other
4512,42,1,27,57,77,2,Finance,Master,Remote,Male
4513,36,4,3,42,60,3,Engineering,Master,On-site,Male
4514,55,12,8,81,60,3,Marketing,High School,Remote,Female
4515,52,4,20,87,62,4,HR,Bachelor,Remote,Other
4516,52,8,23,78,58,4,Engineering,Master,On-site,Female
4517,59,6,6,77,83,5,Finance,High School,On-site,Other
4518,59,8,22,56,34,6,HR,Master,Hybrid,Other
4519,42,3,27,77,93,10,Engineering,Bachelor,Remote,Female
4520,35,3,16,66,66,10,Sales,Master,Hybrid,Male
4521,52,8,25,96,83,10,HR,PhD,Remote,Other
4522,33,6,15,83,34,2,Finance,Master,Remote,Male
4523,34,3,15,95,96,6,Sales,High School,On-site,Male
4524,30,10,4,41,99,10,Engineering,PhD,Remote,Male
4525,49,2,19,63,95,4,Finance,Master,Hybrid,Other
4526,58,7,3,94,52,10,Finance,Master,Hybrid,Female
4527,59,9,14,70,64,10,Sales,Bachelor,Remote,Male
4528,50,4,27,89,80,7,Marketing,PhD,Hybrid,Other
4529,34,2,2,43,89,6,Sales,High School,Hybrid,Male
4530,45,4,0,97,40,6,Finance,Master,Hybrid,Other
4531,58,6,0,51,45,4,Sales,High School,Remote,Female
4532,31,3,9,99,43,9,Engineering,PhD,Hybrid,Other
4533,32,3,5,77,36,1,HR,Bachelor,Hybrid,Other
4534,37,4,11,99,40,3,HR,Master,Hybrid,Other
4535,38,5,6,71,95,0,HR,Master,Remote,Male
4536,43,4,1,45,43,9,HR,Master,On-site,Other
4537,45,8,30,41,90,0,Finance,High School,On-site,Male
4538,51,3,24,87,62,10,Finance,Master,Hybrid,Female
4539,39,4,11,45,54,9,HR,PhD,Remote,Other
4540,49,1,27,86,70,2,Marketing,PhD,Remote,Male
4541,45,5,2,59,78,9,Finance,High School,Remote,Male
4542,38,2,26,99,42,3,Engineering,PhD,On-site,Female
4543,55,4,17,67,88,6,Marketing,High School,Remote,Female
4544,49,3,1,98,73,0,HR,PhD,Hybrid,Other
4545,35,4,18,77,48,0,Marketing,Bachelor,Hybrid,Male
4546,34,7,10,64,92,9,Marketing,Bachelor,On-site,Female
4547,47,5,29,69,48,6,Sales,Master,On-site,Male
4548,57,5,5,134,67,3,Sales,Bachelor,Hybrid,Other
4549,30,8,18,68,98,8,Finance,Bachelor,On-site,Male
4550,56,7,22,95,40,0,Finance,PhD,On-site,Other
4551,34,5,23,95,32,9,Finance,PhD,Remote,Other
4552,32,4,25,55,53,2,Finance,Master,On-site,Male
4553,46,7,10,77,67,8,Marketing,Bachelor,Remote,Other
4554,45,6,27,74,62,8,Finance,PhD,Remote,Other
4555,58,5,11,93,45,10,Marketing,Master,On-site,Female
4556,36,12,10,43,91,3,Marketing,PhD,Hybrid,Female
4557,30,5,7,51,42,1,Sales,Bachelor,On-site,Female
4558,49,5,15,87,35,2,Engineering,Bachelor,Remote,Female
4559,38,9,23,84,35,1,Marketing,PhD,Hybrid,Other
4560,50,4,28,94,65,3,HR,Bachelor,On-site,Female
4561,37,5,15,81,51,5,Sales,High School,On-site,Male
4562,43,3,8,78,95,9,HR,Master,Hybrid,Female
4563,47,3,4,99,64,7,Marketing,Bachelor,Remote,Female
4564,34,7,17,100,77,6,Sales,Bachelor,On-site,Female
4565,35,5,4,49,87,3,Marketing,Master,Remote,Other
4566,45,9,30,87,74,0,Engineering,PhD,Hybrid,Male
4567,44,1,27,80,72,10,Finance,High School,Hybrid,Male
4568,59,6,26,45,51,8,Sales,Master,On-site,Male
4569,41,3,14,55,80,5,Marketing,High School,Remote,Female
4570,42,6,18,71,67,2,Finance,PhD,Hybrid,Female
4571,42,1,24,66,46,10,Marketing,PhD,Hybrid,Other
4572,55,5,8,44,74,7,HR,Master,On-site,Female
4573,57,2,9,61,52,4,Marketing,High School,Hybrid,Male
4574,46,4,28,59,89,5,HR,Master,Hybrid,Male
4575,32,4,27,56,94,8,Marketing,PhD,Hybrid,Female
4576,33,14,12,64,87,0,Engineering,High School,Remote,Male
4577,34,4,26,74,32,8,Sales,Bachelor,Hybrid,Male
4578,38,3,17,68,44,10,Marketing,PhD,On-site,Female
4579,34,6,20,51,42,1,Sales,Bachelor,Remote,Other
4580,49,7,9,84,62,9,HR,Master,Remote,Male
4581,60,6,8,83,37,4,Marketing,Bachelor,Remote,Female
4582,48,5,18,44,71,3,Finance,High School,Hybrid,Female
4583,35,3,16,44,63,3,Finance,Master,On-site,Male
4584,55,8,5,81,90,6,Marketing,Bachelor,Remote,Other
4585,39,7,23,91,59,10,Engineering,PhD,Hybrid,Female
4586,58,6,1,89,93,0,Engineering,High School,Hybrid,Other
4587,40,6,7,90,60,3,HR,Master,Hybrid,Other
4588,60,6,13,61,81,1,Sales,PhD,Hybrid,Female
4589,32,5,15,99,62,8,Sales,Bachelor,Hybrid,Male
4590,51,5,0,100,45,0,Finance,PhD,On-site,Other
4591,50,4,15,82,41,2,Marketing,Bachelor,Remote,Female
4592,36,3,12,51,42,2,Engineering,Master,On-site,Other
4593,55,4,16,68,85,3,Finance,PhD,Remote,Male
4594,58,6,21,66,35,4,Finance,Master,Remote,Other
4595,32,6,26,93,47,10,HR,Master,Remote,Female
4596,30,7,19,71,52,4,Sales,High School,Hybrid,Male
4597,55,2,4,56,87,2,Marketing,High School,Remote,Female
4598,49,10,27,85,45,7,HR,Bachelor,On-site,Male
4599,44,7,25,65,61,5,Engineering,PhD,On-site,Female
4600,49,3,3,82,42,9,Sales,High School,On-site,Male
4601,39,9,11,97,77,4,Sales,Bachelor,Hybrid,Other
4602,51,6,17,85,45,4,Marketing,PhD,On-site,Female
4603,43,3,19,97,55,3,Marketing,High School,Hybrid,Other
4604,36,6,24,90,71,7,Finance,Bachelor,Hybrid,Female
4605,49,4,30,67,41,9,Marketing,PhD,On-site,Female
4606,32,2,1,100,94,0,Marketing,Master,On-site,Male
4607,49,6,9,50,79,1,Engineering,Bachelor,Hybrid,Male
4608,30,7,18,69,87,4,Engineering,Bachelor,Hybrid,Other
4609,42,5,26,76,45,9,Sales,High School,Hybrid,Male
4610,58,5,24,59,68,7,Engineering,Bachelor,Hybrid,Male
4611,39,4,29,60,61,8,Marketing,Bachelor,On-site,Female
4612,54,6,19,59,95,6,HR,High School,Remote,Male
4613,50,4,9,96,45,8,Finance,High School,On-site,Female
4614,60,4,6,64,60,10,Marketing,High School,Remote,Male
4615,41,6,7,51,67,4,Sales,Master,On-site,Female
4616,34,6,16,61,67,10,Marketing,Bachelor,Remote,Female
4617,39,6,17,61,61,6,Marketing,High School,Remote,Male
4618,52,6,19,82,76,4,Marketing,PhD,Hybrid,Male
4619,56,5,14,69,79,0,Marketing,PhD,On-site,Other
4620,54,3,8,80,59,9,HR,Bachelor,Hybrid,Male
4621,51,3,12,99,48,6,HR,High School,Hybrid,Female
4622,40,8,17,67,62,10,Sales,High School,Hybrid,Other
4623,31,3,13,66,97,3,Engineering,PhD,On-site,Female
4624,38,8,21,98,86,6,Engineering,High School,Hybrid,Other
4625,43,8,10,93,32,4,Engineering,High School,Hybrid,Male
4626,45,2,14,52,47,1,Marketing,Master,Remote,Male
4627,50,7,21,68,84,9,Engineering,High School,Remote,Female
4628,54,6,20,56,73,4,Finance,High School,Remote,Other
4629,57,6,16,73,84,7,Marketing,High School,On-site,Other
4630,53,7,23,40,71,10,Marketing,Master,On-site,Other
4631,55,7,6,86,92,7,Sales,PhD,On-site,Other
4632,52,4,22,94,71,10,Marketing,High School,Hybrid,Female
4633,36,5,4,47,31,3,HR,Bachelor,On-site,Female
4634,32,3,28,77,30,4,Sales,High School,On-site,Other
4635,33,6,12,71,93,1,Finance,Bachelor,Hybrid,Female
4636,30,9,22,67,98,2,Sales,Master,Remote,Female
4637,46,2,3,59,69,2,HR,Master,On-site,Other
4638,51,6,10,64,96,7,Engineering,PhD,On-site,Female
4639,50,8,19,57,84,7,HR,High School,On-site,Female
4640,39,3,4,44,77,8,Finance,Master,Remote,Other
4641,32,5,28,91,95,4,Engineering,Master,On-site,Male
4642,51,6,20,57,47,10,Sales,Master,Remote,Female
4643,40,4,26,84,41,5,Sales,Bachelor,Remote,Male
4644,43,3,11,93,84,0,Sales,Bachelor,On-site,Other
4645,49,5,4,56,31,10,Sales,Master,Remote,Male
4646,59,4,12,80,30,3,HR,Master,Remote,Male
4647,40,3,6,96,88,5,Engineering,High School,Hybrid,Female
4648,31,4,14,90,99,3,Finance,Bachelor,Remote,Male
4649,31,4,22,88,89,4,HR,Bachelor,On-site,Female
4650,51,4,19,73,35,3,Engineering,Master,Hybrid,Male
4651,56,4,25,100,67,5,Engineering,PhD,Remote,Male
4652,41,7,26,70,53,7,Sales,Master,Remote,Female
4653,39,3,17,71,82,1,Marketing,High School,Hybrid,Female
4654,46,8,3,87,62,10,HR,Bachelor,Hybrid,Other
4655,54,2,2,53,83,4,Finance,PhD,Hybrid,Male
4656,41,5,13,60,30,8,Finance,Bachelor,Remote,Male
4657,48,3,3,98,32,9,Engineering,High School,Remote,Male
4658,40,5,16,40,58,5,Finance,Master,On-site,Other
4659,40,4,27,63,69,5,Sales,High School,Hybrid,Female
4660,60,1,16,79,60,7,Marketing,Master,Hybrid,Other
4661,55,0,29,65,38,0,Finance,Bachelor,Remote,Other
4662,58,5,16,74,40,9,HR,High School,Hybrid,Other
4663,37,8,0,42,39,5,Sales,Bachelor,On-site,Male
4664,55,3,7,40,86,4,Finance,PhD,Hybrid,Other
4665,49,2,25,84,79,6,Marketing,Bachelor,On-site,Other
4666,54,3,2,96,72,6,Engineering,PhD,Remote,Other
4667,55,8,22,99,31,0,Finance,Master,Hybrid,Female
4668,47,2,25,74,89,5,Finance,PhD,On-site,Female
4669,58,3,21,98,32,9,Finance,High School,On-site,Female
4670,45,5,7,74,62,6,Marketing,High School,Remote,Male
4671,40,4,26,56,40,7,Marketing,Master,Remote,Male
4672,50,4,1,43,58,0,HR,High School,Remote,Female
4673,55,3,12,82,65,7,Sales,High School,Remote,Female
4674,47,1,17,76,85,8,Marketing,Bachelor,On-site,Female
4675,32,5,21,59,33,3,Finance,Master,Remote,Other
4676,58,5,16,98,48,1,Marketing,PhD,Hybrid,Other
4677,52,2,2,79,65,10,HR,High School,Hybrid,Male
4678,36,3,17,83,34,2,Engineering,Master,Remote,Other
4679,58,4,8,82,79,4,HR,Master,On-site,Male
4680,45,3,1,85,37,0,Engineering,High School,Remote,Female
4681,48,5,27,77,50,6,Finance,Bachelor,On-site,Male
4682,34,3,27,44,59,6,Sales,High School,Remote,Female
4683,55,11,16,44,69,3,Engineering,High School,Hybrid,Male
4684,37,3,15,93,96,6,Finance,Bachelor,Hybrid,Other
4685,41,4,17,71,80,8,HR,PhD,Hybrid,Other
4686,49,5,17,80,72,6,Finance,Bachelor,Remote,Male
4687,30,6,25,99,41,7,Finance,Master,On-site,Other
4688,32,5,22,90,31,7,Marketing,Master,Hybrid,Female
4689,31,6,14,40,40,5,Engineering,Bachelor,On-site,Male
4690,46,1,9,77,76,4,Marketing,Master,Remote,Male
4691,43,8,5,86,84,0,HR,Master,Remote,Other
4692,50,5,27,90,89,3,Finance,Bachelor,On-site,Male
4693,57,6,12,58,54,1,Marketing,High School,On-site,Other
4694,42,5,29,60,49,8,Marketing,Bachelor,On-site,Other
4695,30,3,12,93,54,5,Marketing,Master,On-site,Female
4696,32,4,25,67,80,2,Marketing,PhD,On-site,Male
4697,55,5,15,62,57,7,Sales,Master,Remote,Male
4698,49,6,18,59,30,8,Finance,Master,Remote,Other
4699,38,6,8,92,73,4,Engineering,Bachelor,Hybrid,Female
4700,60,4,25,95,99,5,Marketing,High School,On-site,Male
4701,47,5,15,45,62,8,Marketing,PhD,Remote,Other
4702,46,4,3,90,88,7,Engineering,PhD,Hybrid,Other
4703,43,4,3,88,58,7,HR,Bachelor,Hybrid,Other
4704,32,6,9,86,36,5,Engineering,High School,On-site,Female
4705,45,8,10,86,34,4,Marketing,High School,On-site,Female
4706,57,8,27,42,79,8,Sales,Bachelor,Remote,Female
4707,32,6,3,40,66,7,HR,PhD,On-site,Female
4708,43,3,23,68,64,10,HR,PhD,Hybrid,Male
4709,30,3,19,68,51,1,Marketing,PhD,Remote,Female
4710,43,9,26,44,41,2,HR,Master,On-site,Other
4711,59,3,4,52,46,0,HR,PhD,On-site,Male
4712,41,6,20,68,54,3,HR,PhD,Remote,Other
4713,39,6,19,91,80,1,HR,High School,Remote,Female
4714,38,2,2,44,85,6,Engineering,PhD,Remote,Other
4715,58,6,13,99,50,5,Sales,High School,Remote,Other
4716,34,9,5,65,95,10,Marketing,Bachelor,On-site,Other
4717,39,4,8,86,79,2,HR,Bachelor,Hybrid,Female
4718,55,4,18,64,57,10,Marketing,Master,Hybrid,Female
4719,57,7,7,78,70,1,Marketing,Bachelor,On-site,Male
4720,47,10,15,96,54,10,Finance,PhD,Hybrid,Male
4721,39,2,15,80,42,10,Marketing,Bachelor,Remote,Other
4722,44,4,6,89,86,9,Finance,Master,Hybrid,Male
4723,31,5,11,100,83,3,Sales,Bachelor,Remote,Male
4724,58,4,21,42,72,8,Marketing,Bachelor,On-site,Male
4725,56,3,13,76,100,9,Marketing,Bachelor,On-site,Other
4726,46,4,25,84,78,6,Finance,Master,Remote,Other
4727,42,4,17,96,59,9,Engineering,Bachelor,Hybrid,Other
4728,31,8,2,63,80,3,Marketing,PhD,Remote,Male
4729,58,10,20,57,47,8,HR,High School,On-site,Other
4730,41,6,12,52,41,4,Engineering,Bachelor,On-site,Male
4731,50,3,0,86,45,6,HR,PhD,On-site,Female
4732,35,5,14,46,90,8,Finance,High School,Remote,Other
4733,43,9,18,90,57,0,Finance,Master,Remote,Male
4734,41,5,3,91,80,3,Sales,Bachelor,Hybrid,Female
4735,42,7,5,57,79,9,HR,High School,Remote,Female
4736,55,4,3,64,92,2,Engineering,High School,On-site,Male
4737,51,3,5,71,47,1,Finance,PhD,On-site,Male
4738,32,4,10,43,87,2,Finance,PhD,Remote,Other
4739,48,4,2,97,99,2,Engineering,PhD,Hybrid,Female
4740,34,5,19,57,48,5,Marketing,High School,Hybrid,Other
4741,33,4,24,76,77,8,HR,High School,Remote,Female
4742,36,4,29,88,38,1,Engineering,Bachelor,On-site,Other
4743,59,2,12,74,67,1,Finance,Master,Hybrid,Male
4744,40,5,1,78,51,1,Sales,Bachelor,Hybrid,Other
4745,56,3,29,65,58,7,Marketing,Master,Remote,Male
4746,32,4,7,96,34,1,Marketing,Bachelor,Remote,Male
4747,31,6,23,98,77,6,HR,Master,Remote,Male
4748,38,4,8,40,88,5,Sales,PhD,Remote,Female
4749,33,2,28,94,78,3,Marketing,High School,Hybrid,Female
4750,60,2,7,43,86,9,Finance,Master,Remote,Other
4751,53,6,6,91,94,0,HR,Master,Remote,Male
4752,49,6,18,72,55,5,Engineering,Bachelor,Remote,Female
4753,40,3,30,87,73,0,Finance,PhD,On-site,Male
4754,30,4,6,88,76,1,Engineering,PhD,Remote,Male
4755,31,5,29,60,53,7,Marketing,Master,On-site,Male
4756,41,2,30,90,59,3,Sales,PhD,Hybrid,Other
4757,41,5,23,51,32,4,Marketing,PhD,Remote,Male
4758,31,4,17,44,45,6,Marketing,Bachelor,On-site,Female
4759,39,8,9,45,39,3,Sales,High School,On-site,Male
4760,44,5,3,69,63,10,HR,High School,Remote,Other
4761,49,7,9,66,43,5,Finance,Bachelor,Hybrid,Male
4762,47,7,22,80,82,1,Finance,High School,Remote,Male
4763,48,5,0,66,75,5,HR,High School,Hybrid,Other
4764,44,7,8,89,63,6,Marketing,High School,On-site,Other
4765,57,5,14,83,38,8,HR,Master,Remote,Male
4766,59,4,23,84,94,0,HR,Bachelor,On-site,Male
4767,40,8,16,59,66,2,Finance,Master,Remote,Other
4768,49,9,14,73,97,7,HR,Bachelor,Remote,Male
4769,48,4,0,74,43,10,Marketing,Bachelor,On-site,Other
4770,46,7,13,73,41,1,Engineering,Master,Remote,Female
4771,33,7,22,97,31,0,HR,PhD,Remote,Male
4772,31,3,9,71,86,2,Engineering,Bachelor,Remote,Female
4773,54,5,26,98,96,9,Marketing,PhD,Hybrid,Other
4774,38,4,13,59,76,9,Finance,High School,Remote,Male
4775,32,9,21,70,48,4,Marketing,Master,Hybrid,Other
4776,54,6,1,43,48,4,Engineering,High School,Remote,Other
4777,32,5,23,42,64,1,Sales,Master,On-site,Female
4778,57,6,23,81,79,4,Sales,Bachelor,Hybrid,Male
4779,43,5,3,72,82,9,Sales,PhD,Hybrid,Other
4780,53,5,23,61,54,9,Sales,PhD,Remote,Female
4781,37,6,0,64,47,2,Engineering,PhD,Hybrid,Other
4782,44,10,20,44,48,5,Sales,PhD,Hybrid,Other
4783,45,3,11,93,61,8,HR,High School,Remote,Male
4784,54,2,26,40,54,4,Marketing,Master,Remote,Male
4785,51,4,28,59,37,9,Finance,PhD,Remote,Other
4786,49,3,6,53,62,2,Engineering,Master,Hybrid,Other
4787,57,2,30,52,58,8,Engineering,Master,Hybrid,Other
4788,44,7,3,81,56,3,HR,Bachelor,Remote,Female
4789,52,7,15,48,83,0,Sales,High School,On-site,Other
4790,58,6,18,65,87,5,Finance,Master,On-site,Other
4791,35,7,30,86,37,10,Finance,High School,On-site,Other
4792,48,3,0,66,53,4,Finance,High School,Remote,Female
4793,43,2,29,90,55,0,Finance,Master,Hybrid,Female
4794,51,7,13,79,30,1,Marketing,Master,Remote,Female
4795,35,3,15,70,100,9,Engineering,High School,On-site,Other
4796,58,7,11,47,58,4,Sales,PhD,On-site,Male
4797,39,4,1,69,52,2,Marketing,PhD,Remote,Female
