age,months_active,monthly_spend,support_calls,contract_type,has_discount,churn
33,43,63.33,2,1_ano,0,0
33,9,175.57,0,1_ano,0,0
38,41,180.31,3,mes_a_mes,1,0
43,8,133.62,2,mes_a_mes,1,1
74,3,156.84,2,mes_a_mes,0,1
53,53,126.46,5,2_anos,0,0
36,18,109.8,3,mes_a_mes,1,0
34,46,193.67,1,mes_a_mes,1,0
62,35,63.7,4,1_ano,0,0
43,17,39.29,2,mes_a_mes,0,0
39,36,64.62,3,mes_a_mes,0,1
72,53,126.78,1,1_ano,0,0
73,28,45.18,1,mes_a_mes,0,0
45,50,182.67,1,mes_a_mes,1,0
18,15,88.09,1,mes_a_mes,0,1
61,19,171.49,2,mes_a_mes,0,0
53,22,57.35,2,mes_a_mes,0,0
60,6,69.5,3,2_anos,0,0
54,47,21.25,2,mes_a_mes,1,0
19,7,58.98,1,1_ano,0,0
34,44,103.16,2,1_ano,0,0
57,48,189.77,2,mes_a_mes,0,1
55,9,83.89,3,mes_a_mes,1,1
38,20,131.55,2,2_anos,1,0
26,37,91.26,4,2_anos,0,0
30,11,18.89,3,2_anos,0,0
28,2,105.67,2,mes_a_mes,1,1
33,22,22.52,2,mes_a_mes,0,0
33,48,177.9,2,2_anos,0,0
19,36,153.08,3,mes_a_mes,0,0
59,5,81.94,0,1_ano,1,0
61,7,131.64,3,mes_a_mes,0,1
25,6,31.29,4,1_ano,0,1
60,56,143.49,1,1_ano,0,0
59,22,166.32,1,mes_a_mes,1,0
30,10,166.13,4,mes_a_mes,1,1
74,46,64.01,0,1_ano,1,0
34,40,60.11,1,mes_a_mes,1,0
56,46,109.07,1,mes_a_mes,1,0
41,46,193.88,1,2_anos,0,0
20,20,184.9,0,1_ano,0,0
47,28,78.33,4,mes_a_mes,0,1
69,23,158.17,3,1_ano,0,0
30,35,185.05,1,2_anos,0,0
36,1,59.58,2,mes_a_mes,1,1
24,29,167.76,0,mes_a_mes,1,0
26,9,60.9,2,1_ano,1,0
36,9,75.22,0,mes_a_mes,0,1
62,22,47.78,6,mes_a_mes,0,1
71,2,106.35,2,mes_a_mes,0,1
57,16,170.23,1,1_ano,0,0
39,40,110.33,0,mes_a_mes,0,1
35,58,33.45,0,mes_a_mes,0,1
40,6,57.84,1,mes_a_mes,0,1
19,55,116.94,1,mes_a_mes,0,1
67,13,120.81,2,mes_a_mes,1,0
67,33,119.61,1,2_anos,0,0
28,19,24.63,3,1_ano,1,0
48,15,153.2,1,mes_a_mes,0,1
50,33,182.79,3,mes_a_mes,1,0
31,10,107.0,0,mes_a_mes,1,1
33,1,146.58,3,mes_a_mes,0,1
28,12,183.66,1,1_ano,0,0
50,43,132.1,3,1_ano,0,0
24,29,138.12,3,1_ano,0,0
48,17,147.07,3,mes_a_mes,1,0
65,4,59.5,2,mes_a_mes,0,1
63,29,120.71,1,1_ano,0,0
64,55,170.01,3,2_anos,0,0
31,7,66.27,2,mes_a_mes,0,1
45,44,180.46,6,1_ano,0,0
70,13,127.87,2,1_ano,0,0
60,5,90.4,3,2_anos,0,0
33,6,128.4,4,mes_a_mes,0,1
36,34,86.35,3,2_anos,1,0
34,53,169.23,0,2_anos,0,0
43,7,101.64,5,2_anos,0,1
23,46,181.23,2,2_anos,1,0
60,57,106.86,2,1_ano,0,0
66,54,135.47,3,mes_a_mes,0,0
26,28,199.57,0,1_ano,0,0
67,46,37.92,1,mes_a_mes,0,1
34,10,149.98,1,1_ano,0,0
48,4,36.39,2,mes_a_mes,0,1
29,3,169.38,3,mes_a_mes,0,1
40,25,123.33,3,mes_a_mes,0,0
71,23,188.25,1,1_ano,0,0
71,27,174.53,5,mes_a_mes,0,1
22,14,24.23,1,mes_a_mes,0,1
60,38,36.09,3,mes_a_mes,1,0
53,32,124.22,1,mes_a_mes,0,0
53,23,108.48,3,2_anos,0,0
20,47,42.03,4,1_ano,0,0
41,40,34.58,1,1_ano,0,0
72,37,117.16,3,mes_a_mes,0,0
74,3,19.3,0,mes_a_mes,1,1
34,35,176.01,0,1_ano,0,0
56,13,163.35,2,mes_a_mes,0,0
43,34,159.22,0,2_anos,0,0
21,24,13.04,0,1_ano,0,0
72,1,19.05,2,mes_a_mes,0,1
62,12,114.47,1,1_ano,0,0
29,8,198.94,0,mes_a_mes,0,1
18,19,75.04,1,2_anos,0,0
38,9,75.43,0,1_ano,1,0
36,28,35.51,3,mes_a_mes,0,1
38,14,138.12,1,mes_a_mes,0,0
69,27,132.87,0,mes_a_mes,0,0
35,18,29.25,2,mes_a_mes,0,0
60,42,98.81,2,mes_a_mes,0,0
69,41,136.74,1,mes_a_mes,0,1
20,6,103.77,4,mes_a_mes,0,1
66,33,138.13,3,1_ano,0,0
61,37,165.09,4,mes_a_mes,0,1
49,42,140.3,0,2_anos,1,0
27,25,127.06,2,mes_a_mes,0,1
57,13,172.18,2,mes_a_mes,1,0
32,54,181.11,1,2_anos,0,0
22,23,83.89,1,2_anos,0,0
21,36,42.92,1,mes_a_mes,0,1
45,33,165.39,3,mes_a_mes,0,0
70,21,50.61,1,mes_a_mes,0,1
69,34,186.5,0,mes_a_mes,0,1
68,56,14.35,3,mes_a_mes,1,0
70,36,185.04,1,mes_a_mes,0,0
21,17,121.94,1,1_ano,0,0
32,10,157.2,4,2_anos,1,1
34,23,85.71,5,2_anos,1,0
61,44,198.43,3,mes_a_mes,1,0
20,59,53.23,3,mes_a_mes,0,0
27,2,60.23,1,mes_a_mes,0,1
64,35,19.77,0,2_anos,0,0
59,14,188.69,4,mes_a_mes,0,1
73,57,96.65,0,2_anos,1,0
40,47,138.22,6,mes_a_mes,0,1
35,45,140.61,1,mes_a_mes,1,0
18,41,176.16,2,mes_a_mes,0,1
52,2,136.34,1,2_anos,0,0
70,19,116.78,3,mes_a_mes,0,1
48,16,144.96,2,mes_a_mes,0,0
61,43,152.68,2,1_ano,0,0
18,44,45.33,2,2_anos,0,0
20,25,30.84,0,mes_a_mes,1,0
20,1,24.22,2,mes_a_mes,0,1
54,2,81.07,1,2_anos,0,0
36,48,104.62,4,2_anos,0,0
46,27,126.97,2,2_anos,0,0
42,2,192.03,2,2_anos,0,0
50,58,72.85,0,mes_a_mes,0,0
53,30,154.57,2,mes_a_mes,1,0
46,51,110.96,0,2_anos,1,0
43,10,51.82,0,1_ano,0,0
21,19,126.91,2,mes_a_mes,0,1
66,42,193.76,3,1_ano,0,0
31,16,33.62,3,mes_a_mes,0,0
67,13,106.38,1,mes_a_mes,1,0
44,48,19.81,3,mes_a_mes,0,0
50,50,71.03,2,mes_a_mes,1,0
39,56,127.91,1,2_anos,1,0
65,8,169.8,1,1_ano,0,0
20,56,148.76,5,1_ano,0,0
40,50,97.94,1,mes_a_mes,0,1
38,31,182.75,4,mes_a_mes,0,1
58,45,67.52,3,1_ano,1,0
40,25,153.26,2,mes_a_mes,0,1
21,59,100.06,3,mes_a_mes,0,1
38,39,180.74,1,2_anos,1,0
54,21,161.51,1,mes_a_mes,0,1
60,55,181.28,4,mes_a_mes,0,1
48,56,50.71,2,mes_a_mes,0,0
38,57,136.95,4,2_anos,0,0
43,50,150.31,6,2_anos,0,0
58,38,151.06,2,1_ano,1,0
52,41,105.76,3,mes_a_mes,0,0
55,29,12.14,1,mes_a_mes,1,0
41,6,59.67,1,mes_a_mes,0,1
28,18,71.43,2,mes_a_mes,0,0
58,49,171.89,3,mes_a_mes,0,0
46,44,169.77,2,mes_a_mes,1,0
64,35,29.89,0,mes_a_mes,0,0
72,27,190.47,0,2_anos,0,0
20,5,44.67,3,1_ano,0,0
18,7,88.73,1,mes_a_mes,1,1
69,10,50.88,0,1_ano,0,0
71,10,173.46,5,mes_a_mes,1,1
36,51,152.39,2,2_anos,1,0
63,57,77.17,2,mes_a_mes,0,0
66,58,139.56,0,mes_a_mes,0,1
39,28,45.03,3,mes_a_mes,0,0
31,36,82.64,1,mes_a_mes,0,0
66,10,81.65,3,mes_a_mes,0,1
74,50,55.21,3,1_ano,0,0
31,35,176.5,2,mes_a_mes,0,0
61,53,138.98,0,mes_a_mes,0,1
33,35,63.19,2,mes_a_mes,1,0
50,37,56.0,4,mes_a_mes,1,1
30,48,13.41,0,mes_a_mes,0,0
55,20,75.85,2,mes_a_mes,0,1
66,13,110.09,3,1_ano,0,0
29,11,62.77,1,1_ano,1,0
72,58,143.09,1,2_anos,0,0
68,45,88.23,1,mes_a_mes,0,1
55,19,70.1,1,2_anos,0,0
56,28,188.42,2,2_anos,0,0
50,38,59.93,1,mes_a_mes,1,0
50,56,85.67,0,1_ano,0,0
46,45,82.64,2,mes_a_mes,1,0
22,4,55.83,2,mes_a_mes,1,1
23,57,51.32,4,mes_a_mes,0,1
48,54,67.45,1,mes_a_mes,0,1
33,37,174.2,2,1_ano,0,0
48,19,155.75,1,mes_a_mes,0,0
42,37,139.39,3,mes_a_mes,0,1
65,53,96.85,3,mes_a_mes,1,0
63,14,106.47,1,mes_a_mes,0,0
50,31,60.76,3,mes_a_mes,1,0
30,28,24.12,2,1_ano,0,0
69,36,72.9,1,2_anos,0,0
27,44,104.16,2,mes_a_mes,0,1
41,38,20.89,0,mes_a_mes,0,1
27,19,26.76,1,mes_a_mes,0,1
58,42,59.97,1,mes_a_mes,0,1
48,1,79.75,3,mes_a_mes,0,1
30,23,84.73,1,mes_a_mes,0,1
20,55,32.4,3,1_ano,1,0
67,28,52.91,0,mes_a_mes,1,0
69,48,59.71,1,2_anos,0,0
51,4,22.85,1,mes_a_mes,0,1
66,41,71.96,1,mes_a_mes,1,0
45,18,23.72,3,2_anos,0,0
36,49,143.66,1,mes_a_mes,1,0
40,47,83.35,4,mes_a_mes,1,1
62,51,72.08,2,mes_a_mes,0,1
49,39,34.04,2,mes_a_mes,1,0
30,25,53.04,2,2_anos,0,0
50,18,54.21,1,mes_a_mes,1,0
51,6,197.19,2,1_ano,0,0
50,19,168.72,1,2_anos,1,0
73,53,12.9,4,mes_a_mes,1,1
22,12,127.2,3,1_ano,0,0
73,25,58.62,4,1_ano,0,0
20,35,29.83,8,mes_a_mes,0,1
24,1,144.06,2,1_ano,1,0
41,5,35.01,1,mes_a_mes,0,1
39,1,94.31,2,mes_a_mes,0,1
62,8,130.11,2,2_anos,0,0
40,39,115.35,2,mes_a_mes,0,1
47,47,195.75,3,mes_a_mes,1,0
35,43,159.29,2,mes_a_mes,1,0
49,18,157.1,1,2_anos,0,0
73,46,77.56,1,mes_a_mes,0,0
70,59,11.6,2,1_ano,1,0
24,9,149.54,0,1_ano,0,0
50,5,199.95,4,mes_a_mes,0,1
22,55,87.12,3,1_ano,0,0
66,4,197.25,6,2_anos,1,0
45,44,36.92,1,mes_a_mes,0,0
25,29,66.34,3,mes_a_mes,0,1
32,1,42.44,2,mes_a_mes,0,1
69,30,100.28,2,mes_a_mes,0,1
21,56,161.43,5,2_anos,0,0
51,45,74.73,1,mes_a_mes,0,0
22,1,182.18,1,mes_a_mes,1,1
50,3,113.52,2,mes_a_mes,1,1
74,22,98.43,2,mes_a_mes,0,0
22,8,159.54,1,mes_a_mes,0,1
55,56,29.27,2,mes_a_mes,1,0
51,18,157.01,0,mes_a_mes,0,1
43,25,56.16,1,2_anos,1,0
18,48,63.35,0,mes_a_mes,1,0
21,52,123.9,2,mes_a_mes,1,0
56,20,181.37,1,2_anos,1,0
71,31,119.9,2,mes_a_mes,0,0
43,30,133.3,1,1_ano,1,0
50,16,157.55,2,mes_a_mes,0,0
50,2,59.27,4,2_anos,1,1
25,17,167.17,1,mes_a_mes,0,1
37,10,89.41,2,1_ano,0,0
33,7,43.37,0,2_anos,0,0
38,59,76.52,2,1_ano,1,0
62,42,56.76,1,mes_a_mes,0,0
72,51,53.46,3,2_anos,0,0
73,52,63.69,2,1_ano,0,0
43,59,44.38,0,1_ano,1,0
40,9,136.86,1,mes_a_mes,1,1
35,54,120.2,0,mes_a_mes,1,0
48,17,133.2,2,mes_a_mes,0,1
69,9,75.31,1,mes_a_mes,0,1
59,9,156.25,3,2_anos,0,0
29,37,34.63,4,mes_a_mes,0,1
18,24,118.52,4,1_ano,1,0
59,39,62.34,3,mes_a_mes,1,0
26,11,110.25,4,mes_a_mes,1,1
20,8,71.49,0,1_ano,1,0
68,25,160.2,3,mes_a_mes,0,0
43,46,179.34,0,mes_a_mes,1,0
26,2,151.09,3,mes_a_mes,1,1
59,10,43.36,2,mes_a_mes,0,1
68,53,62.22,3,2_anos,1,0
33,24,184.68,3,1_ano,1,0
41,48,93.07,3,1_ano,1,0
67,16,188.82,2,2_anos,0,0
31,19,84.57,1,1_ano,0,0
20,59,190.84,1,mes_a_mes,0,1
51,31,185.89,3,2_anos,0,0
50,11,135.5,1,mes_a_mes,0,1
67,6,11.68,0,mes_a_mes,0,1
41,6,86.06,0,mes_a_mes,0,1
26,32,183.13,2,mes_a_mes,1,0
30,39,178.17,4,mes_a_mes,1,1
19,48,45.6,1,mes_a_mes,0,0
24,13,85.84,2,1_ano,0,0
65,59,168.75,2,mes_a_mes,0,0
38,3,119.8,3,mes_a_mes,1,1
36,56,170.99,2,2_anos,0,0
42,56,167.05,4,mes_a_mes,1,1
64,41,182.42,3,1_ano,0,0
39,56,32.27,2,mes_a_mes,0,1
28,35,37.59,2,mes_a_mes,0,0
50,38,25.73,2,1_ano,1,0
49,57,187.7,0,mes_a_mes,0,1
38,17,100.28,0,2_anos,0,0
56,3,22.22,6,mes_a_mes,1,1
37,34,71.09,3,2_anos,1,0
25,12,76.77,3,1_ano,0,0
59,24,163.82,1,2_anos,0,0
54,6,149.74,3,mes_a_mes,0,1
26,42,140.98,1,1_ano,1,0
42,11,14.15,1,2_anos,0,0
42,48,183.03,2,2_anos,0,0
50,27,50.96,4,mes_a_mes,1,1
19,48,129.52,3,mes_a_mes,0,0
36,24,21.75,0,1_ano,1,0
63,18,25.49,2,mes_a_mes,1,0
37,27,11.82,1,mes_a_mes,0,0
59,54,117.53,3,mes_a_mes,1,0
58,55,129.58,2,mes_a_mes,0,1
59,56,19.59,0,1_ano,1,0
46,41,65.19,1,mes_a_mes,0,1
23,21,171.78,1,mes_a_mes,0,1
34,59,29.25,1,mes_a_mes,0,1
42,51,51.14,1,1_ano,1,0
55,34,90.63,1,mes_a_mes,1,0
21,56,170.03,3,mes_a_mes,1,0
47,33,58.42,2,1_ano,0,0
37,58,199.46,3,1_ano,1,0
20,48,77.5,4,mes_a_mes,0,1
40,54,83.43,3,1_ano,1,0
68,18,33.2,1,1_ano,0,0
35,3,139.24,1,mes_a_mes,0,1
43,24,56.26,5,1_ano,0,0
73,1,129.48,0,mes_a_mes,0,1
53,6,52.4,1,2_anos,0,0
25,19,83.7,4,mes_a_mes,1,1
34,22,172.77,2,mes_a_mes,0,0
48,51,150.39,4,mes_a_mes,0,1
54,43,39.37,2,1_ano,0,0
62,59,125.46,3,mes_a_mes,0,0
74,8,129.44,2,2_anos,0,0
50,5,27.21,2,mes_a_mes,0,1
44,52,98.5,1,1_ano,1,0
62,9,59.53,2,mes_a_mes,0,1
21,47,98.75,2,mes_a_mes,0,1
39,21,157.64,3,2_anos,0,0
43,28,40.07,1,mes_a_mes,1,0
49,46,33.43,1,2_anos,0,0
41,4,61.17,2,mes_a_mes,1,1
63,56,190.93,4,1_ano,0,0
52,24,152.09,2,mes_a_mes,1,0
54,8,13.7,2,2_anos,1,0
49,52,86.19,2,mes_a_mes,1,0
24,17,58.91,4,mes_a_mes,0,1
50,34,131.25,7,mes_a_mes,0,1
48,20,97.27,0,1_ano,0,0
72,16,193.25,1,mes_a_mes,0,0
29,10,51.61,2,mes_a_mes,1,1
28,34,121.69,1,1_ano,0,0
41,43,143.04,1,1_ano,0,0
25,10,166.86,0,mes_a_mes,1,1
49,30,87.32,6,1_ano,0,0
74,30,140.52,1,mes_a_mes,0,0
55,51,67.61,1,1_ano,0,0
39,25,92.74,1,mes_a_mes,0,0
51,57,180.17,2,mes_a_mes,0,0
36,46,190.48,2,1_ano,1,0
69,43,146.58,3,2_anos,0,0
37,41,81.13,1,mes_a_mes,0,0
73,7,165.81,1,mes_a_mes,0,1
31,47,14.91,1,mes_a_mes,0,0
50,20,29.52,0,2_anos,0,0
27,17,135.66,0,2_anos,1,0
33,3,65.34,1,2_anos,1,0
21,47,190.76,1,mes_a_mes,0,1
44,46,92.85,3,mes_a_mes,0,1
45,40,91.58,2,mes_a_mes,0,1
60,36,138.84,3,2_anos,0,0
33,26,155.84,2,mes_a_mes,0,1
69,10,100.36,4,mes_a_mes,0,1
50,34,50.66,0,mes_a_mes,1,0
65,14,156.93,3,mes_a_mes,0,0
36,8,70.87,1,mes_a_mes,1,1
38,55,43.27,4,mes_a_mes,0,1
39,27,130.01,0,mes_a_mes,0,0
26,10,27.19,2,mes_a_mes,1,1
26,57,194.56,2,1_ano,0,0
26,50,130.16,2,mes_a_mes,0,1
44,15,197.32,2,mes_a_mes,1,0
34,37,74.39,2,mes_a_mes,0,0
61,22,194.53,1,mes_a_mes,0,1
74,45,37.66,3,mes_a_mes,0,0
62,50,17.73,3,1_ano,0,0
25,31,16.27,2,mes_a_mes,1,0
33,2,98.33,1,mes_a_mes,0,1
35,45,25.77,1,mes_a_mes,0,0
50,31,107.31,2,1_ano,0,0
18,14,72.23,4,mes_a_mes,0,1
29,10,73.77,1,mes_a_mes,1,1
23,30,130.77,4,2_anos,0,0
58,36,40.99,0,mes_a_mes,1,0
72,47,155.65,2,mes_a_mes,1,0
22,40,120.59,3,mes_a_mes,0,1
33,15,183.84,0,1_ano,0,0
35,14,79.32,2,mes_a_mes,1,0
66,31,196.72,1,mes_a_mes,1,0
35,29,119.41,3,mes_a_mes,0,1
18,27,194.95,5,mes_a_mes,0,1
36,21,15.14,4,mes_a_mes,0,1
71,9,148.32,1,mes_a_mes,1,1
25,20,165.16,2,mes_a_mes,0,0
20,35,20.1,0,mes_a_mes,0,1
42,58,120.0,0,mes_a_mes,0,1
22,15,162.37,1,mes_a_mes,0,0
72,24,116.6,3,mes_a_mes,0,0
57,49,22.12,4,1_ano,0,0
36,57,141.75,2,mes_a_mes,0,1
35,16,21.51,2,1_ano,0,0
67,36,165.32,1,mes_a_mes,0,1
70,11,18.18,1,1_ano,0,0
48,57,36.11,1,mes_a_mes,0,0
50,8,62.27,3,mes_a_mes,0,1
64,3,130.34,4,mes_a_mes,0,1
35,19,195.51,3,1_ano,1,0
74,46,32.39,1,mes_a_mes,1,0
56,41,37.11,0,2_anos,0,0
33,3,80.09,2,2_anos,0,0
33,36,168.88,3,mes_a_mes,1,0
64,25,98.77,1,mes_a_mes,0,1
55,36,71.11,2,1_ano,0,0
58,11,116.63,5,mes_a_mes,0,1
24,51,59.5,2,mes_a_mes,0,0
31,16,86.22,1,2_anos,1,0
60,55,73.19,3,2_anos,0,0
70,54,162.79,4,mes_a_mes,0,1
65,17,185.61,0,mes_a_mes,0,1
42,42,154.32,4,mes_a_mes,1,1
49,24,93.43,2,1_ano,0,0
55,17,105.82,2,1_ano,1,0
39,48,33.76,1,mes_a_mes,1,0
33,20,151.9,1,mes_a_mes,1,0
69,22,123.33,1,mes_a_mes,0,0
46,6,181.46,2,mes_a_mes,0,1
33,7,48.12,1,mes_a_mes,0,1
29,14,154.35,5,mes_a_mes,1,1
34,11,140.09,0,mes_a_mes,0,1
54,12,60.51,1,mes_a_mes,1,0
44,46,136.8,4,mes_a_mes,1,1
42,5,185.63,2,mes_a_mes,0,1
30,5,184.5,3,mes_a_mes,0,1
25,20,146.73,2,2_anos,0,0
73,54,19.13,2,2_anos,1,0
22,55,175.73,3,mes_a_mes,0,1
29,58,134.98,1,1_ano,1,0
58,15,68.98,2,mes_a_mes,0,0
20,26,45.58,1,mes_a_mes,0,1
52,33,32.08,3,1_ano,1,0
50,57,19.55,1,mes_a_mes,0,0
74,30,153.28,1,2_anos,0,0
39,24,54.81,2,1_ano,0,0
67,23,14.61,2,2_anos,1,0
73,9,85.48,1,mes_a_mes,0,1
61,3,101.7,3,mes_a_mes,0,1
26,58,42.15,4,mes_a_mes,1,1
58,36,18.37,4,1_ano,0,0
35,48,45.93,4,2_anos,0,0
67,7,139.03,1,1_ano,0,0
46,22,25.63,2,mes_a_mes,0,0
56,14,115.46,1,mes_a_mes,0,0
44,48,37.82,3,mes_a_mes,0,0
53,29,47.18,3,mes_a_mes,1,0
62,50,84.68,2,1_ano,0,0
34,16,29.16,0,1_ano,1,0
73,48,42.91,2,mes_a_mes,0,0
51,34,76.3,4,mes_a_mes,0,1
63,10,72.64,0,mes_a_mes,0,1
20,7,152.36,1,mes_a_mes,1,1
22,25,24.21,4,mes_a_mes,0,1
31,27,173.49,1,2_anos,0,0
20,15,165.08,2,1_ano,1,0
40,32,155.54,1,mes_a_mes,0,1
56,28,68.78,3,mes_a_mes,1,0
47,9,166.35,3,mes_a_mes,1,1
67,7,44.73,1,2_anos,0,0
62,59,33.64,3,1_ano,0,0
40,56,18.54,0,mes_a_mes,0,0
44,16,188.47,2,mes_a_mes,1,0
71,26,68.52,0,mes_a_mes,1,0
27,35,184.35,2,mes_a_mes,0,1
42,17,61.8,1,mes_a_mes,0,1
30,23,182.44,2,mes_a_mes,1,0
33,8,181.75,1,1_ano,0,0
58,2,185.5,2,mes_a_mes,0,1
51,31,104.27,0,mes_a_mes,1,0
72,57,174.53,3,1_ano,0,0
54,52,190.65,1,mes_a_mes,1,0
39,58,71.68,2,2_anos,0,0
34,59,89.59,3,mes_a_mes,0,1
40,57,146.66,3,1_ano,1,0
71,32,67.07,0,mes_a_mes,0,0
53,29,153.22,3,1_ano,1,0
66,3,24.04,1,mes_a_mes,0,1
26,8,109.46,4,mes_a_mes,0,1
69,59,33.24,0,mes_a_mes,1,0
19,2,65.73,0,mes_a_mes,0,1
49,31,59.14,1,mes_a_mes,0,0
73,51,169.4,5,1_ano,0,0
67,49,46.77,2,mes_a_mes,0,0
70,37,163.61,3,1_ano,1,0
39,20,160.85,1,mes_a_mes,0,1
60,29,104.79,2,mes_a_mes,0,0
30,17,54.43,1,mes_a_mes,0,0
25,10,53.11,5,mes_a_mes,0,1
18,41,98.34,2,mes_a_mes,0,1
34,22,11.67,3,2_anos,0,0
29,6,110.96,1,mes_a_mes,0,1
21,43,191.03,1,mes_a_mes,0,0
70,34,39.39,2,mes_a_mes,0,0
30,31,118.94,1,mes_a_mes,0,1
48,55,192.74,3,mes_a_mes,0,1
58,12,173.5,1,mes_a_mes,0,0
24,12,171.57,0,mes_a_mes,1,0
40,16,166.15,1,1_ano,0,0
41,25,68.71,2,2_anos,1,0
22,22,179.22,1,2_anos,0,0
22,27,188.85,1,mes_a_mes,0,0
34,24,104.2,0,mes_a_mes,0,0
47,12,77.37,3,1_ano,0,0
26,53,88.7,3,1_ano,0,0
23,18,73.5,1,mes_a_mes,1,0
42,45,50.36,1,mes_a_mes,0,1
36,47,127.51,4,1_ano,0,0
33,16,116.89,3,mes_a_mes,0,1
38,4,97.89,0,mes_a_mes,1,1
19,12,28.21,1,mes_a_mes,1,0
27,49,161.41,2,1_ano,1,0
33,33,43.24,1,mes_a_mes,0,0
54,22,31.77,2,mes_a_mes,1,0
32,18,128.38,1,mes_a_mes,0,1
30,54,85.74,6,1_ano,1,0
30,48,21.36,3,mes_a_mes,0,0
49,33,77.56,2,mes_a_mes,0,1
62,27,156.64,0,mes_a_mes,0,0
64,42,126.9,1,2_anos,0,0
63,19,78.93,1,1_ano,1,0
25,48,46.44,1,mes_a_mes,1,0
60,14,130.04,1,mes_a_mes,1,0
35,25,178.64,3,1_ano,0,0
73,34,132.79,5,mes_a_mes,0,1
53,24,164.45,3,mes_a_mes,0,0
43,38,109.09,1,mes_a_mes,0,0
27,54,146.41,1,mes_a_mes,0,1
48,23,180.28,1,2_anos,1,0
50,5,156.9,1,mes_a_mes,0,1
46,44,182.87,1,mes_a_mes,0,0
22,59,91.92,1,mes_a_mes,0,0
30,36,181.8,5,mes_a_mes,1,1
18,54,128.1,2,1_ano,1,0
40,24,175.31,0,mes_a_mes,0,0
57,36,17.48,1,mes_a_mes,0,0
20,5,134.99,4,mes_a_mes,1,1
20,39,171.12,1,mes_a_mes,0,1
24,6,43.1,2,1_ano,1,0
53,45,135.74,1,mes_a_mes,1,0
52,36,166.74,3,mes_a_mes,0,0
32,45,64.71,3,mes_a_mes,0,1
57,4,87.0,9,2_anos,0,1
20,10,118.21,4,mes_a_mes,0,1
46,52,108.64,1,1_ano,1,0
47,1,17.45,5,2_anos,0,1
56,21,28.75,2,mes_a_mes,0,1
35,40,29.09,3,mes_a_mes,1,0
28,39,59.83,2,1_ano,1,0
60,37,56.71,5,1_ano,0,0
66,3,151.02,6,mes_a_mes,0,1
55,47,118.82,2,1_ano,0,0
57,31,155.16,5,1_ano,0,0
18,27,23.28,2,mes_a_mes,1,0
46,17,102.19,0,mes_a_mes,0,1
27,23,71.52,1,1_ano,1,0
45,13,171.49,2,mes_a_mes,1,0
74,47,144.48,2,mes_a_mes,0,1
48,27,175.16,1,1_ano,0,0
36,51,18.82,2,mes_a_mes,0,0
20,20,146.96,0,1_ano,0,0
53,46,112.6,1,mes_a_mes,1,0
60,53,166.75,1,2_anos,0,0
32,13,106.36,3,mes_a_mes,0,1
50,44,112.64,2,mes_a_mes,0,1
58,24,19.84,1,mes_a_mes,0,0
60,55,137.02,3,mes_a_mes,1,0
68,41,61.9,2,mes_a_mes,0,1
62,59,13.74,4,1_ano,0,0
43,3,22.62,0,1_ano,0,0
33,43,191.88,4,mes_a_mes,1,1
53,10,75.75,2,mes_a_mes,0,1
50,1,174.93,2,mes_a_mes,0,1
37,49,192.34,2,mes_a_mes,0,0
30,58,189.22,3,2_anos,0,0
50,13,177.53,1,2_anos,1,0
22,14,180.02,2,mes_a_mes,0,1
54,33,64.91,1,mes_a_mes,0,1
31,2,38.78,1,1_ano,0,0
44,2,131.46,1,mes_a_mes,0,1
40,39,102.74,1,mes_a_mes,0,0
31,41,28.76,1,1_ano,1,0
57,56,138.73,0,mes_a_mes,0,1
21,31,116.94,0,mes_a_mes,0,1
56,4,173.98,0,1_ano,0,0
69,34,125.74,0,mes_a_mes,0,1
36,19,119.05,5,mes_a_mes,1,1
64,58,93.74,2,mes_a_mes,0,0
71,37,97.93,1,mes_a_mes,1,0
21,9,191.33,1,mes_a_mes,0,1
47,24,36.3,1,1_ano,0,0
36,13,94.78,2,1_ano,1,0
48,44,134.61,3,mes_a_mes,1,0
48,30,92.27,1,mes_a_mes,0,1
26,19,63.81,2,mes_a_mes,1,0
70,41,64.6,3,mes_a_mes,0,0
30,10,54.39,2,2_anos,0,0
31,51,75.34,1,1_ano,0,0
72,42,175.62,6,mes_a_mes,0,1
63,44,105.99,2,mes_a_mes,0,1
71,14,55.65,2,2_anos,1,0
27,40,83.06,1,mes_a_mes,0,1
65,48,30.11,3,2_anos,1,0
48,49,181.77,3,2_anos,0,0
54,20,87.56,3,mes_a_mes,0,1
40,4,196.27,0,mes_a_mes,1,1
44,38,76.03,0,1_ano,0,0
23,44,168.91,1,mes_a_mes,0,0
43,50,58.71,3,mes_a_mes,0,0
19,39,24.47,3,mes_a_mes,0,0
62,5,16.03,2,mes_a_mes,1,1
30,42,125.17,2,mes_a_mes,1,0
68,32,69.2,0,mes_a_mes,0,1
67,6,94.27,2,mes_a_mes,1,1
36,59,165.54,2,mes_a_mes,0,0
18,14,57.14,4,2_anos,0,0
57,6,68.64,4,mes_a_mes,0,1
49,14,170.61,3,2_anos,0,0
39,12,103.62,1,mes_a_mes,1,0
65,27,167.26,1,mes_a_mes,1,0
46,54,81.15,0,mes_a_mes,0,1
19,26,85.69,2,mes_a_mes,1,0
57,12,41.76,4,mes_a_mes,0,1
55,8,184.11,1,2_anos,1,0
65,10,180.39,1,1_ano,0,0
72,16,197.0,1,mes_a_mes,0,0
