ID,Superficie_m2,Habitaciones,Baños,Antiguedad,Ubicacion,Estacionamientos,TieneTerraza,PrecioVenta
4283,78,3,4,21.0,Alta,3.0,Sí,94738.0
4284,78,6,4,5.0,Alta,1.0,No,117569.0
4285,142,5,1,9.0,Baja,3.0,Sí,43126.0
4286,115,3,1,0.0,Alta,,No,52820.0
4287,124,5,1,51.0,Alta,2.0,Sí,49581.0
4288,49,5,1,51.0,Media,3.0,Sí,73028.0
4289,64,1,4,70.0,Baja,0.0,No,32698.0
4290,151,2,1,31.0,Alta,0.0,No,46284.0
4291,139,6,4,40.0,Baja,0.0,No,24698.0
4292,138,6,1,,Media,2.0,Sí,64295.0
4293,151,1,1,64.0,Baja,0.0,Sí,-24675.0
4294,144,3,3,18.0,Alta,1.0,Sí,70219.0
4295,128,4,1,14.0,Baja,0.0,No,12845.0
4296,126,6,3,16.0,Media,2.0,Sí,66066.0
4297,135,3,4,0.0,Media,1.0,No,84413.0
4298,92,2,3,79.0,Alta,1.0,Sí,55239.0
4299,162,6,2,,Media,3.0,No,65468.0
4300,88,2,3,58.0,Baja,1.0,No,61516.0
4301,119,4,4,65.0,Baja,3.0,Sí,90434.0
4302,139,3,2,36.0,Alta,2.0,No,50872.0
4303,132,1,1,12.0,Baja,1.0,No,-24183.0
4304,112,4,1,27.0,Alta,0.0,No,72987.0
4305,70,3,1,55.0,Media,0.0,Sí,52506.0
4306,142,3,4,49.0,Baja,3.0,No,40478.0
4307,135,4,4,21.0,Alta,0.0,No,75864.0
4308,112,2,4,15.0,Media,3.0,Sí,58401.0
4309,155,3,3,23.0,Media,1.0,No,35464.0
4310,137,4,1,16.0,Media,3.0,Sí,62994.0
4311,148,5,4,41.0,Media,3.0,Sí,59553.0
4312,116,3,2,70.0,Media,1.0,Sí,48319.0
4313,66,3,3,55.0,Media,2.0,No,52548.0
4314,122,2,4,27.0,Alta,1.0,Sí,65580.0
4315,173,1,1,41.0,Alta,0.0,No,28544.0
4316,125,6,3,41.0,Baja,0.0,No,57349.0
4317,154,2,4,43.0,Baja,3.0,Sí,10551.0
4318,-1,6,4,45.0,Media,0.0,Sí,41856.0
4319,65,1,2,10.0,Alta,2.0,No,62903.0
4320,162,6,4,60.0,Media,0.0,No,50989.0
4321,234,2,1,27.0,Media,2.0,Sí,138058.0
4322,26,4,1,18.0,Media,1.0,No,54687.0
4323,168,5,1,4.0,Media,1.0,Sí,36073.0
4324,76,5,4,12.0,Media,1.0,No,101065.0
4325,138,2,4,47.0,Media,2.0,Sí,35018.0
4326,99,1,2,33.0,Media,1.0,Sí,58907.0
4327,121,6,4,1.0,Alta,,Sí,119501.0
4328,45,1,1,30.0,Alta,3.0,Sí,68865.0
4329,76,2,4,34.0,Alta,2.0,Sí,53615.0
4330,176,4,2,11.0,Baja,1.0,No,34267.0
4331,66,3,2,61.0,Baja,0.0,Sí,32989.0
4332,107,4,2,6.0,Media,1.0,Sí,65473.0
4333,132,6,4,42.0,Media,0.0,Sí,52981.0
4334,93,4,4,57.0,Alta,2.0,Sí,69538.0
4335,112,3,1,19.0,Media,1.0,Sí,40994.0
4336,129,6,1,26.0,Alta,1.0,Sí,84262.0
4337,150,5,4,9.0,Media,3.0,No,102109.0
4338,116,3,4,31.0,Media,3.0,Sí,80747.0
4339,52,4,4,24.0,Media,,Sí,241296.0
4340,160,3,2,11.0,Media,,Sí,52583.0
4341,131,6,3,79.0,Media,0.0,Sí,67678.0
4342,142,4,3,71.0,Alta,2.0,Sí,73789.0
4343,115,6,1,7.0,Alta,1.0,Sí,100839.0
4344,155,6,2,48.0,Media,,Sí,87442.0
4345,169,3,3,14.0,Alta,2.0,No,86757.0
4346,125,5,2,72.0,Media,2.0,No,11927.0
4347,81,1,4,65.0,Baja,0.0,No,31217.0
4348,150,1,2,2.0,Alta,0.0,Sí,59141.0
4349,46,6,2,48.0,Media,3.0,Sí,70662.0
4350,164,4,4,40.0,Media,1.0,No,26177.0
4351,189,2,4,,Alta,,Sí,77211.0
4352,152,2,3,41.0,Media,0.0,No,37020.0
4353,101,3,3,1.0,Media,3.0,Sí,49100.0
4354,180,5,1,46.0,Baja,1.0,Sí,17012.0
4355,144,6,4,73.0,Alta,0.0,No,87275.0
4356,174,5,1,51.0,Media,0.0,Sí,66718.0
4357,114,4,3,6.0,Media,1.0,Sí,57964.0
4358,161,3,3,24.0,Alta,1.0,No,59850.0
4359,61,1,1,52.0,Baja,0.0,Sí,22914.0
4360,121,1,2,71.0,Alta,3.0,Sí,23249.0
4361,117,2,3,4.0,Baja,3.0,Sí,39153.0
4362,106,5,3,22.0,Media,3.0,No,77443.0
4363,146,2,4,18.0,Media,1.0,No,47200.0
4364,94,1,3,39.0,Media,3.0,Sí,43913.0
4365,90,1,4,61.0,Media,0.0,No,7186.0
4366,141,3,3,33.0,Baja,3.0,No,81294.0
4367,74,4,2,44.0,Media,3.0,Sí,60876.0
4368,116,4,4,35.0,Media,1.0,Sí,58489.0
4369,155,2,3,79.0,Media,2.0,Sí,60774.0
4370,118,3,3,30.0,Media,0.0,No,52319.0
4371,113,2,2,73.0,Alta,3.0,Sí,15245.0
4372,187,5,4,46.0,Media,2.0,No,86782.0
4373,107,4,3,32.0,Alta,2.0,Sí,66852.0
4374,92,4,4,61.0,Baja,2.0,No,52482.0
4375,140,6,1,64.0,Media,1.0,Sí,10806.0
4376,156,1,4,46.0,Media,1.0,No,17517.0
4377,123,4,1,48.0,Baja,2.0,Sí,33494.0
4378,84,5,2,,Media,1.0,No,31555.0
4379,228,3,1,71.0,Media,0.0,Sí,5750.0
4380,146,6,4,47.0,Alta,1.0,No,62436.0
4381,114,3,3,50.0,Baja,1.0,No,8478.0
4382,158,3,4,,Baja,2.0,No,45197.0
4383,126,1,4,35.0,Alta,3.0,No,85947.0
4384,115,2,3,71.0,Media,1.0,Sí,68024.0
4385,161,5,3,40.0,Baja,2.0,No,26299.0
4386,117,6,4,75.0,Media,1.0,No,50149.0
4387,121,5,2,52.0,Alta,2.0,No,54390.0
4388,142,3,2,52.0,Baja,1.0,No,17525.0
4389,132,4,1,13.0,Baja,0.0,No,74678.0
4390,99,6,2,32.0,Media,2.0,No,72503.0
4391,48,5,1,67.0,Media,3.0,No,73681.0
4392,128,5,2,37.0,Baja,2.0,No,341150.0
4393,92,4,2,72.0,Baja,3.0,No,19507.0
4394,77,1,1,67.0,Alta,,No,12729.0
4395,144,4,4,38.0,Media,2.0,Sí,103653.0
4396,125,5,1,9.0,Media,2.0,Sí,74276.0
4397,69,4,2,12.0,Alta,0.0,Sí,68942.0
4398,133,2,2,27.0,Media,0.0,No,31551.0
4399,101,2,3,21.0,Media,1.0,No,37210.0
4400,88,6,1,21.0,Baja,1.0,No,25227.0
4401,41,6,1,73.0,Media,3.0,Sí,35004.0
4402,128,6,4,46.0,Alta,0.0,Sí,72494.0
4403,111,1,3,62.0,Baja,0.0,Sí,15989.0
4404,111,5,2,37.0,Baja,2.0,Sí,26199.0
4405,152,1,1,46.0,Media,1.0,Sí,16186.0
4406,82,6,4,70.0,Alta,3.0,No,68963.0
4407,39,1,1,,Alta,2.0,Sí,51771.0
4408,129,5,3,70.0,Media,0.0,Sí,51400.0
4409,153,4,4,38.0,Media,1.0,Sí,55322.0
4410,33,5,3,,Media,2.0,Sí,34995.0
4411,145,2,3,41.0,Baja,2.0,Sí,40642.0
4412,133,2,1,41.0,Media,2.0,Sí,10718.0
4413,153,6,4,67.0,Media,2.0,Sí,64563.0
4414,128,4,4,43.0,Media,2.0,No,44568.0
4415,97,3,1,41.0,Alta,3.0,No,55727.0
4416,142,2,1,4.0,Media,2.0,Sí,32616.0
4417,113,2,4,71.0,Baja,1.0,No,27410.0
4418,119,3,2,15.0,Baja,,No,18171.0
4419,193,3,4,4.0,Baja,2.0,Sí,58445.0
4420,104,5,2,78.0,Alta,2.0,Sí,81469.0
4421,130,5,3,17.0,Media,3.0,Sí,116983.0
4422,96,6,1,45.0,Media,3.0,No,13752.0
4423,147,4,3,24.0,Media,2.0,Sí,63968.0
4424,174,6,1,12.0,Media,3.0,Sí,22852.0
4425,144,4,2,71.0,Baja,0.0,No,26570.0
4426,89,3,3,7.0,Alta,3.0,No,27304.0
4427,169,4,4,20.0,Alta,0.0,No,96902.0
4428,112,4,2,74.0,Media,3.0,Sí,4312.0
4429,130,2,2,56.0,Alta,0.0,Sí,42048.0
4430,156,5,3,43.0,Baja,1.0,Sí,44416.0
4431,156,6,1,64.0,Media,0.0,Sí,51567.0
4432,108,6,1,24.0,Alta,3.0,Sí,61353.0
4433,147,4,4,16.0,Baja,1.0,No,69104.0
4434,135,5,4,50.0,Baja,2.0,No,28850.0
4435,72,3,1,35.0,Alta,2.0,Sí,60590.0
4436,125,4,4,46.0,Alta,2.0,Sí,90231.0
4437,151,1,4,18.0,Alta,0.0,No,77338.0
4438,99,5,4,26.0,Media,0.0,No,58756.0
4439,175,5,2,43.0,Media,3.0,Sí,12103.0
4440,99,5,4,7.0,Media,1.0,No,74057.0
4441,207,3,1,5.0,Media,3.0,No,-326.0
4442,181,4,4,66.0,Baja,2.0,No,63946.0
4443,126,5,2,76.0,Media,1.0,Sí,35941.0
4444,150,1,2,62.0,Baja,2.0,Sí,-18148.0
4445,150,3,4,51.0,Alta,3.0,Sí,54193.0
4446,161,2,2,70.0,Media,3.0,Sí,4782.0
4447,102,3,3,20.0,Media,3.0,Sí,53012.0
4448,136,3,1,36.0,Alta,2.0,Sí,96688.0
4449,106,1,2,31.0,Alta,1.0,Sí,82033.0
4450,91,2,3,41.0,Media,2.0,Sí,46576.0
4451,96,3,2,49.0,Baja,3.0,Sí,50431.0
4452,82,1,4,78.0,Baja,2.0,No,18707.0
4453,183,3,3,30.0,Alta,3.0,Sí,67003.0
4454,89,1,3,48.0,Media,1.0,No,47576.0
4455,56,2,4,74.0,Media,1.0,Sí,36948.0
4456,94,3,1,67.0,Media,3.0,Sí,15645.0
4457,94,4,4,24.0,Alta,2.0,No,116066.0
4458,143,5,3,35.0,Media,2.0,No,27342.0
4459,230,1,3,46.0,Media,2.0,No,11823.0
4460,123,6,2,34.0,Media,1.0,Sí,37233.0
4461,99,5,1,73.0,Media,1.0,No,35832.0
4462,185,6,4,29.0,Alta,,No,74816.0
4463,94,4,1,34.0,Alta,0.0,Sí,89250.0
4464,158,6,4,33.0,Baja,3.0,Sí,50943.0
4465,102,5,1,69.0,Media,3.0,Sí,52152.0
4466,76,4,4,7.0,Media,3.0,Sí,68267.0
4467,76,4,4,11.0,Baja,3.0,Sí,50337.0
4468,143,6,3,29.0,Alta,1.0,No,99304.0
4469,151,2,3,70.0,Media,0.0,No,53016.0
4470,99,1,2,31.0,Media,3.0,Sí,48585.0
4471,174,2,2,9.0,Baja,0.0,Sí,54611.0
4472,97,2,2,70.0,Media,0.0,No,27868.0
4473,120,2,3,20.0,Alta,1.0,No,45854.0
4474,179,2,1,63.0,Alta,3.0,No,50962.0
4475,123,6,2,33.0,Media,0.0,Sí,76244.0
4476,164,2,3,74.0,Alta,2.0,Sí,51917.0
4477,92,6,2,20.0,Alta,0.0,Sí,74906.0
4478,131,4,3,,Media,1.0,Sí,63441.0
4479,168,5,3,63.0,Baja,1.0,Sí,66864.0
4480,177,5,1,34.0,Baja,1.0,No,36322.0
4481,143,4,4,45.0,Media,3.0,Sí,338451.0
4482,101,5,1,5.0,Media,3.0,Sí,64067.0
4483,110,3,2,34.0,Media,0.0,Sí,50886.0
4484,120,4,4,23.0,Baja,2.0,No,57974.0
4485,186,5,1,50.0,Baja,3.0,No,3967.0
4486,143,4,2,45.0,Media,1.0,Sí,36525.0
4487,59,5,2,44.0,Baja,1.0,Sí,49144.0
4488,86,2,2,14.0,Alta,1.0,No,74475.0
4489,92,4,2,21.0,Media,,No,47322.0
4490,114,5,2,6.0,Media,3.0,Sí,77394.0
4491,109,5,2,7.0,Alta,0.0,Sí,91539.0
4492,158,2,3,58.0,Media,,No,14209.0
4493,125,5,3,22.0,Media,1.0,Sí,65340.0
4494,166,4,1,68.0,Alta,0.0,No,65948.0
4495,153,5,2,75.0,Media,0.0,No,45906.0
4496,65,3,4,6.0,Alta,0.0,No,89026.0
4497,131,4,3,58.0,Baja,1.0,Sí,24003.0
4498,12,1,1,11.0,Media,2.0,Sí,67664.0
4499,142,3,1,11.0,Alta,1.0,Sí,83012.0
4500,170,2,1,,Baja,1.0,Sí,50398.0
4501,154,4,2,65.0,Alta,0.0,Sí,35007.0
4502,100,1,2,44.0,Alta,0.0,Sí,74976.0
4503,110,6,1,37.0,Media,,No,22236.0
4504,175,3,2,43.0,Alta,2.0,No,38812.0
4505,135,3,2,4.0,Baja,1.0,Sí,47611.0
4506,147,1,1,69.0,Baja,1.0,No,-18093.0
4507,154,6,4,56.0,Alta,3.0,No,73419.0
4508,107,2,1,43.0,Baja,3.0,Sí,5238.0
4509,146,3,4,44.0,Media,2.0,No,8414.0
4510,161,2,3,33.0,Media,1.0,Sí,57939.0
4511,47,2,1,5.0,Baja,3.0,Sí,57249.0
4512,63,1,1,29.0,Alta,0.0,No,43400.0
4513,109,4,4,63.0,Media,2.0,No,48591.0
4514,125,2,2,49.0,Baja,2.0,Sí,43964.0
4515,120,5,3,52.0,Baja,2.0,No,27325.0
4516,136,5,1,77.0,Baja,2.0,Sí,25711.0
4517,121,6,1,35.0,Media,0.0,Sí,59349.0
4518,154,5,3,72.0,Baja,2.0,Sí,25557.0
4519,123,5,1,12.0,Media,3.0,Sí,57378.0
4520,138,5,4,33.0,Alta,0.0,No,143468.0
4521,105,6,4,4.0,Media,1.0,No,77952.0
4522,93,5,1,68.0,Media,2.0,Sí,34081.0
4523,66,3,1,46.0,Media,,No,35866.0
4524,85,2,2,72.0,Baja,2.0,Sí,47734.0
4525,133,4,3,45.0,Media,1.0,No,54473.0
4526,131,5,1,27.0,Baja,3.0,Sí,42035.0
4527,116,2,3,66.0,Alta,1.0,No,64239.0
4528,-9,2,4,36.0,Media,3.0,Sí,47475.0
4529,129,3,2,17.0,Alta,3.0,Sí,57241.0
4530,108,6,3,71.0,Media,3.0,Sí,57393.0
4531,202,5,3,52.0,Baja,3.0,No,22625.0
4532,122,1,1,69.0,Media,0.0,Sí,-965.0
4533,61,3,4,43.0,Baja,0.0,Sí,37369.0
4534,141,4,3,32.0,Alta,2.0,No,76691.0
4535,100,1,3,42.0,Media,3.0,Sí,49512.0
4536,86,5,2,19.0,Media,2.0,Sí,76635.0
4537,137,1,3,55.0,Alta,3.0,No,53261.0
4538,105,5,4,60.0,Media,,No,25466.0
4539,175,4,1,20.0,Alta,3.0,Sí,65230.0
4540,180,4,4,66.0,Baja,3.0,No,31160.0
4541,131,4,2,40.0,Media,3.0,No,45330.0
4542,108,1,2,20.0,Media,,Sí,52945.0
4543,127,6,4,79.0,Media,1.0,No,81400.0
4544,158,2,1,26.0,Media,1.0,Sí,65304.0
4545,94,1,2,15.0,Media,1.0,No,22736.0
4546,89,3,4,5.0,Alta,1.0,No,80060.0
4547,137,4,2,63.0,Media,0.0,Sí,43892.0
4548,98,5,2,45.0,Alta,3.0,Sí,73612.0
4549,134,1,2,58.0,Media,3.0,No,14160.0
4550,77,3,3,16.0,Media,3.0,Sí,85396.0
4551,143,6,1,54.0,Baja,1.0,No,17702.0
4552,122,1,3,59.0,Alta,1.0,No,67659.0
4553,161,4,4,79.0,Alta,0.0,No,64541.0
4554,89,3,3,61.0,Media,2.0,Sí,65282.0
4555,73,2,3,,Media,3.0,Sí,79441.0
4556,128,2,2,48.0,Media,0.0,Sí,44695.0
4557,92,6,3,53.0,Alta,1.0,Sí,40936.0
4558,111,3,3,20.0,Baja,3.0,No,34020.0
4559,144,2,3,40.0,Media,0.0,Sí,7604.0
4560,151,5,4,3.0,Alta,0.0,No,96875.0
4561,195,3,2,3.0,Media,0.0,Sí,25980.0
4562,125,6,3,23.0,Baja,0.0,No,29197.0
4563,28,4,2,47.0,Media,1.0,Sí,78154.0
4564,182,3,2,14.0,Media,3.0,Sí,3513.0
4565,112,2,2,69.0,Alta,1.0,Sí,57760.0
4566,113,6,1,2.0,Alta,2.0,Sí,51353.0
4567,46,6,4,15.0,Baja,2.0,No,92129.0
4568,180,2,4,75.0,Alta,0.0,Sí,69487.0
4569,205,5,4,67.0,Alta,2.0,No,64392.0
4570,142,1,4,3.0,Baja,2.0,No,79567.0
4571,129,5,2,38.0,Media,3.0,Sí,61026.0
4572,110,2,3,32.0,Baja,1.0,Sí,36201.0
4573,99,1,4,18.0,Media,2.0,No,64708.0
4574,158,4,2,,Media,,Sí,61061.0
4575,131,3,1,10.0,Baja,2.0,No,63317.0
4576,164,2,3,66.0,Media,0.0,No,20033.0
4577,133,6,3,15.0,Alta,0.0,Sí,89703.0
4578,88,2,1,38.0,Baja,1.0,No,23484.0
4579,201,4,4,61.0,Alta,3.0,Sí,64575.0
4580,89,5,3,48.0,Media,3.0,Sí,37328.0
4581,165,2,3,23.0,Media,0.0,No,62567.0
4582,142,4,3,3.0,Baja,0.0,No,16241.0
4583,107,5,2,37.0,Alta,1.0,Sí,68492.0
4584,41,3,2,40.0,Media,1.0,Sí,38880.0
4585,121,3,3,13.0,Alta,2.0,Sí,104786.0
4586,143,3,1,,Media,2.0,Sí,56830.0
4587,105,5,1,37.0,Alta,0.0,No,86378.0
4588,169,5,3,48.0,Alta,,No,92263.0
4589,75,2,2,67.0,Baja,2.0,No,31254.0
4590,88,3,3,51.0,Media,2.0,No,73452.0
4591,130,6,1,5.0,Media,,Sí,54637.0
4592,146,5,1,12.0,Baja,1.0,Sí,21907.0
4593,111,5,4,24.0,Baja,0.0,Sí,40310.0
4594,147,1,1,30.0,Baja,1.0,Sí,-34285.0
4595,59,6,1,60.0,Media,3.0,Sí,68416.0
4596,73,1,3,16.0,Alta,1.0,Sí,78817.0
4597,89,1,2,8.0,Media,0.0,Sí,31226.0
4598,89,6,3,46.0,Media,,No,41092.0
4599,82,4,4,23.0,Media,3.0,Sí,68483.0
4600,132,4,4,68.0,Alta,1.0,Sí,23539.0
4601,159,3,2,56.0,Baja,3.0,No,21562.0
4602,96,1,1,35.0,Media,,Sí,36621.0
4603,172,3,4,7.0,Media,2.0,Sí,72469.0
4604,133,5,2,47.0,Baja,0.0,No,43321.0
4605,156,5,3,19.0,Media,0.0,Sí,68479.0
4606,130,4,3,49.0,Media,3.0,Sí,107990.0
4607,150,2,3,69.0,Media,1.0,Sí,36424.0
4608,110,3,3,21.0,Baja,0.0,Sí,63272.0
4609,101,6,4,36.0,Media,0.0,No,89440.0
4610,74,6,2,21.0,Baja,2.0,No,25833.0
4611,79,5,1,29.0,Media,,No,35280.0
4612,145,5,4,22.0,Media,3.0,Sí,81902.0
4613,90,2,2,77.0,Media,3.0,No,26201.0
4614,138,6,4,39.0,Media,3.0,No,42894.0
4615,181,1,3,63.0,Baja,1.0,Sí,20159.0
4616,125,1,2,76.0,Media,0.0,Sí,10129.0
4617,155,4,4,24.0,Alta,3.0,No,107732.0
4618,183,5,3,2.0,Media,1.0,No,80948.0
4619,130,4,3,56.0,Baja,2.0,Sí,55735.0
4620,233,6,2,74.0,Media,2.0,Sí,59604.0
4621,127,5,4,71.0,Media,3.0,Sí,48477.0
4622,131,4,3,68.0,Media,2.0,No,56929.0
4623,226,5,3,18.0,Baja,3.0,No,47033.0
4624,134,6,2,41.0,Media,0.0,Sí,55713.0
4625,91,5,2,28.0,Baja,1.0,Sí,91334.0
4626,175,1,2,40.0,Media,3.0,Sí,17545.0
4627,110,5,2,44.0,Media,0.0,No,49929.0
4628,71,1,3,43.0,Media,,No,24349.0
4629,154,2,4,60.0,Media,1.0,Sí,79826.0
4630,97,4,3,77.0,Media,3.0,Sí,65600.0
4631,180,4,3,34.0,Alta,3.0,No,68832.0
4632,71,4,4,35.0,Alta,0.0,No,104940.0
4633,50,1,1,2.0,Media,1.0,Sí,28646.0
4634,145,4,1,74.0,Alta,3.0,No,33308.0
4635,92,2,2,49.0,Alta,1.0,Sí,76832.0
4636,110,2,4,41.0,Alta,2.0,No,47264.0
4637,121,5,3,49.0,Media,1.0,Sí,56048.0
4638,139,3,2,43.0,Media,2.0,Sí,31905.0
4639,80,5,4,50.0,Baja,0.0,Sí,10346.0
4640,186,1,1,40.0,Media,,Sí,16507.0
4641,139,6,4,76.0,Media,0.0,No,74754.0
4642,216,6,1,45.0,Alta,0.0,Sí,59184.0
4643,99,5,2,11.0,Media,2.0,Sí,81699.0
4644,79,4,3,53.0,Media,2.0,No,32022.0
4645,133,3,4,19.0,Media,3.0,No,91789.0
4646,187,3,2,45.0,Alta,0.0,Sí,63684.0
4647,70,3,1,13.0,Media,0.0,No,50877.0
4648,130,5,4,21.0,Media,3.0,No,54005.0
4649,153,6,2,50.0,Media,3.0,Sí,16220.0
4650,103,1,1,35.0,Baja,3.0,Sí,11068.0
4651,57,6,3,53.0,Alta,1.0,Sí,103969.0
4652,37,3,1,21.0,Alta,1.0,No,43871.0
4653,129,5,2,33.0,Media,3.0,No,79933.0
4654,16,4,4,48.0,Media,1.0,Sí,53098.0
4655,138,6,3,16.0,Baja,2.0,No,85082.0
4656,154,6,4,5.0,Media,0.0,No,78635.0
4657,142,6,1,70.0,Alta,2.0,No,31971.0
4658,69,5,4,32.0,Baja,1.0,Sí,94145.0
4659,148,2,1,36.0,Baja,3.0,No,10970.0
4660,188,3,3,55.0,Baja,3.0,Sí,13853.0
4661,79,5,1,55.0,Alta,2.0,Sí,49347.0
4662,215,1,1,8.0,Media,3.0,No,7256.0
4663,131,5,4,63.0,Media,0.0,No,30588.0
4664,144,3,2,3.0,Media,0.0,No,31691.0
4665,173,1,4,65.0,Alta,,Sí,54279.0
4666,155,2,3,46.0,Baja,3.0,No,22415.0
4667,87,5,1,36.0,Alta,0.0,Sí,82096.0
4668,155,3,3,45.0,Alta,0.0,No,81934.0
4669,106,1,2,31.0,Media,2.0,No,17349.0
4670,31,6,4,16.0,Media,2.0,Sí,70067.0
4671,171,4,3,37.0,Media,3.0,Sí,72499.0
4672,55,6,1,46.0,Baja,0.0,Sí,13311.0
4673,200,1,3,37.0,Media,1.0,Sí,95356.0
4674,200,1,1,41.0,Media,,Sí,46349.0
4675,181,5,2,43.0,Media,0.0,Sí,92498.0
4676,75,6,1,64.0,Media,0.0,No,41017.0
4677,84,1,3,21.0,Baja,3.0,Sí,27496.0
4678,154,6,1,23.0,Media,,Sí,55099.0
4679,105,2,2,23.0,Alta,2.0,Sí,79489.0
4680,133,3,2,2.0,Alta,0.0,No,68815.0
4681,180,6,3,32.0,Media,2.0,Sí,38150.0
4682,185,4,1,17.0,Baja,0.0,No,28022.0
4683,43,4,3,59.0,Media,1.0,Sí,7380.0
4684,155,6,4,69.0,Alta,2.0,Sí,97363.0
4685,133,3,1,73.0,Alta,,Sí,38165.0
4686,113,2,1,69.0,Media,2.0,Sí,31268.0
4687,59,4,3,71.0,Media,0.0,No,57604.0
4688,85,3,1,74.0,Media,0.0,No,28608.0
4689,97,5,2,49.0,Media,0.0,No,60115.0
4690,90,4,2,44.0,Media,3.0,Sí,58559.0
4691,117,4,3,68.0,Media,2.0,Sí,89971.0
4692,119,3,1,28.0,Baja,3.0,No,4113.0
4693,75,6,3,36.0,Media,3.0,No,65352.0
4694,120,4,4,47.0,Alta,3.0,Sí,56610.0
4695,214,4,1,66.0,Alta,3.0,No,23826.0
4696,143,3,1,60.0,Media,0.0,No,43413.0
4697,151,1,4,71.0,Media,2.0,Sí,35370.0
4698,114,5,3,10.0,Media,2.0,Sí,-6826.0
4699,161,2,4,5.0,Alta,2.0,Sí,133535.0
4700,156,4,4,33.0,Media,1.0,No,30659.0
4701,106,3,1,48.0,Media,3.0,Sí,24403.0
4702,52,3,2,51.0,Media,2.0,No,63693.0
4703,146,4,2,17.0,Alta,3.0,Sí,73722.0
4704,221,1,4,17.0,Media,2.0,Sí,29063.0
4705,167,3,3,,Baja,1.0,No,20627.0
4706,123,1,1,45.0,Alta,1.0,Sí,23644.0
4707,139,6,3,46.0,Alta,0.0,Sí,76824.0
4708,158,3,1,,Media,2.0,Sí,44640.0
4709,151,2,4,58.0,Alta,2.0,Sí,38677.0
4710,198,3,3,41.0,Baja,2.0,No,25726.0
4711,88,6,2,36.0,Alta,2.0,No,76657.0
4712,126,6,2,42.0,Media,3.0,No,48503.0
4713,101,3,3,62.0,Media,1.0,Sí,67728.0
4714,104,2,1,32.0,Alta,3.0,No,202773.0
4715,109,1,4,63.0,Alta,2.0,Sí,67780.0
4716,118,6,2,76.0,Baja,1.0,Sí,58597.0
4717,161,3,3,45.0,Media,3.0,No,29355.0
4718,168,1,3,66.0,Media,2.0,Sí,32459.0
4719,126,5,4,17.0,Alta,0.0,Sí,108717.0
4720,99,2,2,25.0,Media,3.0,Sí,24119.0
4721,150,3,4,51.0,Alta,1.0,No,89592.0
4722,160,6,4,22.0,Alta,3.0,No,95062.0
4723,159,6,1,78.0,Baja,2.0,Sí,-7043.0
4724,98,3,1,46.0,Alta,2.0,No,49526.0
4725,85,5,3,40.0,Media,3.0,No,57050.0
4726,69,5,4,76.0,Media,3.0,Sí,28745.0
4727,78,6,1,26.0,Baja,0.0,Sí,40182.0
4728,70,6,3,45.0,Alta,2.0,Sí,100077.0
4729,126,5,3,75.0,Media,,Sí,63919.0
4730,33,6,4,18.0,Media,0.0,No,80010.0
4731,98,2,4,51.0,Alta,2.0,Sí,91040.0
4732,90,3,3,,Alta,3.0,Sí,73446.0
4733,71,2,4,28.0,Media,3.0,Sí,84434.0
4734,156,6,3,13.0,Alta,1.0,Sí,78782.0
4735,138,2,3,70.0,Alta,2.0,Sí,218879.0
4736,27,1,3,21.0,Alta,2.0,Sí,97396.0
4737,90,2,1,33.0,Media,1.0,Sí,30022.0
4738,163,5,4,46.0,Media,1.0,Sí,96647.0
4739,153,2,4,62.0,Media,1.0,No,48415.0
4740,140,6,1,63.0,Baja,0.0,No,30429.0
4741,111,2,4,16.0,Media,2.0,No,39424.0
4742,71,3,1,17.0,Media,3.0,No,31426.0
4743,116,5,3,23.0,Media,3.0,Sí,45442.0
4744,174,5,2,55.0,Media,0.0,No,77369.0
4745,128,5,2,17.0,Media,0.0,No,94428.0
4746,151,5,3,37.0,Media,2.0,Sí,69327.0
4747,64,1,2,35.0,Media,,No,-13859.0
4748,124,6,2,26.0,Media,1.0,No,82759.0
4749,151,2,2,11.0,Baja,2.0,No,-9537.0
4750,199,4,3,34.0,Baja,2.0,Sí,13026.0
4751,117,4,4,,Alta,2.0,Sí,82740.0
4752,169,6,1,50.0,Media,2.0,Sí,68946.0
4753,85,5,1,54.0,Media,0.0,Sí,26372.0
4754,76,6,2,50.0,Alta,1.0,No,56359.0
4755,132,2,3,5.0,Baja,2.0,Sí,46297.0
4756,115,4,1,73.0,Alta,2.0,Sí,40184.0
4757,105,5,1,43.0,Media,2.0,No,12502.0
4758,196,2,1,68.0,Media,2.0,Sí,20462.0
4759,182,5,2,36.0,Baja,1.0,No,71018.0
4760,136,2,1,45.0,Baja,2.0,Sí,29919.0
4761,99,5,1,5.0,Media,1.0,Sí,67685.0
4762,124,6,3,12.0,Baja,2.0,Sí,-3968.0
4763,63,5,3,4.0,Media,0.0,Sí,37243.0
4764,137,4,1,6.0,Baja,0.0,No,39291.0
4765,51,6,2,25.0,Baja,2.0,Sí,57718.0
4766,63,3,4,45.0,Alta,2.0,Sí,97796.0
4767,132,3,2,4.0,Media,2.0,Sí,58056.0
4768,140,4,4,49.0,Media,1.0,Sí,54286.0
4769,147,6,1,67.0,Alta,3.0,Sí,16706.0
4770,133,2,3,31.0,Media,0.0,Sí,57188.0
4771,98,5,3,16.0,Baja,3.0,No,60437.0
4772,54,3,1,55.0,Alta,3.0,Sí,53769.0
