,rate_marriage,age,yrs_married,children,religious,educ,occupation,occupation_husb,affairs
4920,5.0,27.0,0.5,0.0,4.0,17.0,4.0,4.0,0.0
4921,4.0,22.0,6.0,1.0,2.0,16.0,4.0,4.0,0.0
4922,4.0,22.0,0.5,0.0,3.0,14.0,3.0,2.0,0.0
4923,5.0,22.0,6.0,3.0,1.0,12.0,4.0,4.0,0.0
4924,4.0,22.0,0.5,0.0,3.0,14.0,2.0,4.0,0.0
4925,5.0,22.0,2.5,1.0,3.0,14.0,3.0,5.0,0.0
4926,3.0,37.0,23.0,5.5,3.0,16.0,4.0,6.0,0.0
4927,2.0,22.0,2.5,0.0,3.0,14.0,3.0,2.0,0.0
4928,5.0,27.0,9.0,1.0,1.0,14.0,4.0,4.0,0.0
4929,5.0,22.0,2.5,0.0,2.0,12.0,2.0,3.0,0.0
4930,3.0,37.0,16.5,3.0,1.0,16.0,3.0,6.0,0.0
4931,3.0,27.0,2.5,1.0,2.0,14.0,2.0,4.0,0.0
4932,4.0,42.0,23.0,2.0,3.0,14.0,4.0,5.0,0.0
4933,3.0,27.0,2.5,2.0,2.0,14.0,4.0,4.0,0.0
4934,4.0,22.0,2.5,0.0,1.0,14.0,5.0,4.0,0.0
4935,5.0,22.0,0.5,0.0,3.0,16.0,4.0,2.0,0.0
4936,4.0,27.0,6.0,2.0,1.0,16.0,4.0,4.0,0.0
4937,4.0,22.0,6.0,1.0,2.0,12.0,2.0,5.0,0.0
4938,5.0,32.0,13.0,3.0,3.0,16.0,4.0,4.0,0.0
4939,4.0,32.0,16.5,1.0,3.0,12.0,4.0,2.0,0.0
4940,5.0,27.0,2.5,0.0,4.0,12.0,3.0,5.0,0.0
4941,5.0,17.5,2.5,1.0,1.0,12.0,3.0,4.0,0.0
4942,5.0,22.0,2.5,1.0,3.0,14.0,4.0,1.0,0.0
4943,5.0,32.0,9.0,0.0,4.0,20.0,4.0,5.0,0.0
4944,5.0,22.0,0.5,0.0,1.0,16.0,4.0,5.0,0.0
4945,5.0,32.0,9.0,0.0,1.0,16.0,3.0,5.0,0.0
4946,4.0,42.0,23.0,3.0,3.0,12.0,3.0,5.0,0.0
4947,4.0,22.0,2.5,0.0,3.0,14.0,2.0,2.0,0.0
4948,5.0,32.0,13.0,1.0,3.0,16.0,3.0,5.0,0.0
4949,5.0,22.0,6.0,1.0,1.0,12.0,3.0,4.0,0.0
4950,2.0,42.0,23.0,4.0,2.0,14.0,4.0,5.0,0.0
4951,5.0,22.0,2.5,0.0,4.0,12.0,4.0,4.0,0.0
4952,5.0,32.0,13.0,2.0,2.0,14.0,3.0,4.0,0.0
4953,5.0,22.0,0.5,0.0,3.0,14.0,3.0,4.0,0.0
4954,5.0,22.0,2.5,0.0,1.0,17.0,4.0,1.0,0.0
4955,5.0,22.0,2.5,0.0,1.0,14.0,4.0,1.0,0.0
4956,4.0,42.0,23.0,5.5,3.0,16.0,5.0,5.0,0.0
4957,5.0,22.0,2.5,0.0,3.0,16.0,3.0,5.0,0.0
4958,4.0,37.0,13.0,1.0,4.0,20.0,6.0,4.0,0.0
4959,5.0,27.0,2.5,0.0,2.0,20.0,4.0,4.0,0.0
4960,3.0,22.0,0.5,1.0,4.0,12.0,5.0,4.0,0.0
4961,4.0,27.0,2.5,1.0,3.0,14.0,5.0,5.0,0.0
4962,5.0,22.0,2.5,0.0,1.0,12.0,2.0,4.0,0.0
4963,5.0,22.0,6.0,2.0,2.0,12.0,2.0,4.0,0.0
4964,4.0,27.0,6.0,2.0,1.0,14.0,5.0,5.0,0.0
4965,5.0,22.0,0.5,0.0,2.0,17.0,3.0,1.0,0.0
4966,3.0,27.0,9.0,1.0,2.0,14.0,3.0,4.0,0.0
4967,5.0,42.0,23.0,4.0,3.0,14.0,5.0,5.0,0.0
4968,5.0,22.0,2.5,0.0,1.0,14.0,3.0,4.0,0.0
4969,4.0,22.0,2.5,1.0,2.0,12.0,3.0,4.0,0.0
4970,5.0,32.0,2.5,0.0,3.0,16.0,4.0,5.0,0.0
4971,4.0,27.0,2.5,0.0,1.0,20.0,4.0,4.0,0.0
4972,4.0,27.0,2.5,0.0,3.0,17.0,4.0,1.0,0.0
4973,4.0,22.0,2.5,0.0,2.0,14.0,3.0,2.0,0.0
4974,4.0,32.0,13.0,2.0,2.0,17.0,4.0,6.0,0.0
4975,5.0,17.5,0.5,0.0,4.0,12.0,4.0,5.0,0.0
4976,3.0,37.0,16.5,3.0,3.0,14.0,3.0,4.0,0.0
4977,4.0,27.0,6.0,1.0,2.0,14.0,3.0,1.0,0.0
4978,4.0,22.0,2.5,0.0,3.0,14.0,3.0,4.0,0.0
4979,4.0,22.0,2.5,0.0,1.0,14.0,3.0,3.0,0.0
4980,3.0,22.0,2.5,1.0,3.0,14.0,3.0,2.0,0.0
4981,4.0,32.0,13.0,2.0,3.0,12.0,5.0,4.0,0.0
4982,5.0,42.0,23.0,2.0,3.0,12.0,2.0,3.0,0.0
4983,5.0,32.0,9.0,0.0,3.0,16.0,5.0,4.0,0.0
4984,5.0,32.0,6.0,2.0,2.0,17.0,6.0,6.0,0.0
4985,5.0,22.0,6.0,1.0,2.0,14.0,3.0,4.0,0.0
4986,3.0,37.0,13.0,1.0,3.0,20.0,4.0,4.0,0.0
4987,3.0,42.0,23.0,5.5,2.0,14.0,3.0,4.0,0.0
4988,4.0,22.0,2.5,0.0,2.0,14.0,3.0,6.0,0.0
4989,4.0,22.0,0.5,0.0,3.0,14.0,1.0,1.0,0.0
4990,4.0,22.0,0.5,0.0,3.0,14.0,3.0,4.0,0.0
4991,5.0,27.0,2.5,0.0,3.0,14.0,4.0,1.0,0.0
4992,5.0,27.0,0.5,0.0,1.0,14.0,2.0,6.0,0.0
4993,4.0,37.0,23.0,5.5,4.0,14.0,4.0,4.0,0.0
4994,4.0,22.0,2.5,0.0,1.0,14.0,4.0,2.0,0.0
4995,4.0,27.0,2.5,3.0,1.0,16.0,3.0,4.0,0.0
4996,4.0,22.0,0.5,0.0,2.0,14.0,2.0,2.0,0.0
4997,3.0,37.0,9.0,2.0,3.0,16.0,4.0,5.0,0.0
4998,5.0,37.0,16.5,3.0,4.0,14.0,4.0,2.0,0.0
4999,3.0,27.0,6.0,0.0,1.0,17.0,2.0,6.0,0.0
5000,3.0,27.0,9.0,3.0,2.0,12.0,2.0,2.0,0.0
5001,4.0,22.0,2.5,0.0,2.0,14.0,3.0,4.0,0.0
5002,5.0,42.0,23.0,3.0,4.0,16.0,4.0,5.0,0.0
5003,5.0,27.0,2.5,1.0,3.0,16.0,5.0,5.0,0.0
5004,5.0,22.0,0.5,0.0,3.0,17.0,4.0,4.0,0.0
5005,5.0,27.0,2.5,0.0,3.0,16.0,3.0,1.0,0.0
5006,4.0,22.0,2.5,0.0,1.0,14.0,5.0,2.0,0.0
5007,4.0,27.0,9.0,2.0,3.0,14.0,5.0,5.0,0.0
5008,5.0,37.0,16.5,2.0,3.0,12.0,2.0,4.0,0.0
5009,4.0,22.0,6.0,2.0,2.0,12.0,3.0,5.0,0.0
5010,4.0,32.0,16.5,4.0,2.0,16.0,5.0,6.0,0.0
5011,5.0,22.0,2.5,0.0,2.0,14.0,3.0,6.0,0.0
5012,4.0,32.0,2.5,0.0,2.0,12.0,3.0,4.0,0.0
5013,5.0,37.0,23.0,5.5,4.0,12.0,2.0,5.0,0.0
5014,5.0,22.0,0.5,0.0,2.0,12.0,3.0,4.0,0.0
5015,5.0,27.0,6.0,1.0,1.0,16.0,2.0,1.0,0.0
5016,4.0,22.0,2.5,2.0,2.0,12.0,3.0,2.0,0.0
5017,5.0,22.0,2.5,0.0,2.0,14.0,6.0,4.0,0.0
5018,4.0,32.0,13.0,2.0,4.0,14.0,3.0,6.0,0.0
5019,4.0,27.0,9.0,2.0,2.0,20.0,4.0,5.0,0.0
5020,4.0,22.0,2.5,1.0,2.0,12.0,3.0,4.0,0.0
5021,3.0,22.0,2.5,1.0,2.0,14.0,5.0,5.0,0.0
5022,5.0,22.0,2.5,0.0,3.0,14.0,3.0,4.0,0.0
5023,3.0,22.0,2.5,0.0,2.0,16.0,3.0,5.0,0.0
5024,5.0,22.0,0.5,0.0,4.0,14.0,5.0,5.0,0.0
5025,5.0,42.0,9.0,0.0,3.0,16.0,4.0,4.0,0.0
5026,4.0,32.0,9.0,1.0,3.0,17.0,5.0,4.0,0.0
5027,5.0,32.0,6.0,2.0,4.0,17.0,2.0,6.0,0.0
5028,5.0,27.0,6.0,0.0,2.0,20.0,4.0,5.0,0.0
5029,5.0,27.0,6.0,2.0,4.0,16.0,4.0,4.0,0.0
5030,5.0,22.0,2.5,1.0,3.0,12.0,4.0,4.0,0.0
5031,5.0,22.0,2.5,0.0,2.0,14.0,4.0,4.0,0.0
5032,4.0,22.0,2.5,0.0,3.0,16.0,4.0,6.0,0.0
5033,4.0,22.0,2.5,1.0,2.0,14.0,3.0,2.0,0.0
5034,5.0,42.0,23.0,2.0,3.0,14.0,3.0,5.0,0.0
5035,5.0,32.0,13.0,0.0,2.0,16.0,3.0,5.0,0.0
5036,5.0,22.0,2.5,0.0,1.0,12.0,3.0,1.0,0.0
5037,5.0,22.0,9.0,3.0,2.0,14.0,5.0,4.0,0.0
5038,5.0,27.0,0.5,0.0,2.0,16.0,3.0,5.0,0.0
5039,3.0,32.0,6.0,0.0,2.0,9.0,2.0,2.0,0.0
5040,5.0,22.0,2.5,0.0,1.0,17.0,1.0,1.0,0.0
5041,4.0,32.0,16.5,5.5,2.0,16.0,4.0,4.0,0.0
5042,4.0,37.0,6.0,1.0,3.0,20.0,6.0,6.0,0.0
5043,5.0,42.0,23.0,2.0,2.0,17.0,3.0,5.0,0.0
5044,5.0,27.0,2.5,0.0,3.0,17.0,5.0,5.0,0.0
5045,5.0,42.0,23.0,2.0,3.0,14.0,5.0,5.0,0.0
5046,5.0,27.0,6.0,2.0,1.0,14.0,5.0,5.0,0.0
5047,5.0,32.0,13.0,2.0,3.0,17.0,4.0,5.0,0.0
5048,5.0,22.0,2.5,0.0,2.0,16.0,4.0,5.0,0.0
5049,5.0,22.0,2.5,0.0,1.0,14.0,3.0,4.0,0.0
5050,5.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,0.0
5051,2.0,32.0,13.0,4.0,3.0,12.0,3.0,2.0,0.0
5052,5.0,37.0,16.5,4.0,4.0,16.0,4.0,2.0,0.0
5053,5.0,37.0,16.5,5.5,4.0,12.0,3.0,6.0,0.0
5054,4.0,22.0,6.0,2.0,1.0,12.0,3.0,4.0,0.0
5055,3.0,37.0,9.0,0.0,4.0,12.0,3.0,3.0,0.0
5056,4.0,27.0,6.0,1.0,1.0,17.0,4.0,4.0,0.0
5057,5.0,22.0,2.5,1.0,2.0,12.0,3.0,3.0,0.0
5058,4.0,22.0,2.5,1.0,3.0,14.0,4.0,4.0,0.0
5059,5.0,32.0,13.0,2.0,3.0,12.0,3.0,5.0,0.0
5060,5.0,27.0,2.5,0.0,3.0,17.0,4.0,2.0,0.0
5061,4.0,27.0,6.0,3.0,4.0,14.0,4.0,2.0,0.0
5062,3.0,22.0,6.0,1.0,1.0,12.0,3.0,6.0,0.0
5063,4.0,22.0,2.5,0.0,4.0,17.0,4.0,4.0,0.0
5064,5.0,27.0,9.0,0.0,4.0,20.0,4.0,6.0,0.0
5065,3.0,42.0,23.0,4.0,4.0,14.0,5.0,4.0,0.0
5066,4.0,32.0,16.5,4.0,3.0,14.0,3.0,3.0,0.0
5067,5.0,22.0,2.5,0.0,4.0,16.0,3.0,3.0,0.0
5068,5.0,27.0,0.5,0.0,2.0,16.0,4.0,4.0,0.0
5069,5.0,37.0,23.0,3.0,2.0,14.0,4.0,5.0,0.0
5070,5.0,27.0,2.5,0.0,1.0,12.0,3.0,4.0,0.0
5071,5.0,22.0,2.5,1.0,4.0,12.0,3.0,2.0,0.0
5072,5.0,22.0,2.5,2.0,1.0,16.0,3.0,6.0,0.0
5073,5.0,27.0,2.5,0.0,3.0,14.0,3.0,5.0,0.0
5074,4.0,27.0,6.0,1.0,2.0,17.0,4.0,5.0,0.0
5075,2.0,27.0,2.5,1.0,3.0,12.0,4.0,5.0,0.0
5076,4.0,37.0,16.5,3.0,3.0,14.0,3.0,2.0,0.0
5077,4.0,32.0,16.5,2.0,3.0,16.0,4.0,4.0,0.0
5078,4.0,27.0,6.0,0.0,1.0,20.0,4.0,1.0,0.0
5079,5.0,27.0,9.0,3.0,3.0,12.0,2.0,4.0,0.0
5080,4.0,27.0,2.5,0.0,3.0,17.0,4.0,5.0,0.0
5081,3.0,22.0,6.0,1.0,2.0,16.0,1.0,3.0,0.0
5082,2.0,27.0,9.0,2.0,3.0,14.0,3.0,2.0,0.0
5083,5.0,27.0,9.0,3.0,3.0,14.0,3.0,4.0,0.0
5084,5.0,22.0,0.5,0.0,3.0,14.0,3.0,1.0,0.0
5085,4.0,27.0,9.0,2.0,3.0,12.0,2.0,4.0,0.0
5086,5.0,32.0,13.0,2.0,3.0,12.0,3.0,4.0,0.0
5087,5.0,27.0,0.5,0.0,2.0,16.0,5.0,4.0,0.0
5088,4.0,42.0,23.0,5.5,3.0,12.0,5.0,4.0,0.0
5089,4.0,22.0,2.5,0.0,3.0,16.0,3.0,5.0,0.0
5090,5.0,22.0,0.5,0.0,3.0,12.0,3.0,4.0,0.0
5091,4.0,22.0,6.0,1.0,2.0,14.0,4.0,3.0,0.0
5092,3.0,27.0,13.0,2.0,2.0,12.0,2.0,4.0,0.0
5093,5.0,27.0,2.5,0.0,2.0,16.0,5.0,4.0,0.0
5094,5.0,22.0,2.5,0.0,2.0,14.0,3.0,5.0,0.0
5095,5.0,27.0,2.5,0.0,1.0,16.0,2.0,2.0,0.0
5096,3.0,32.0,13.0,2.0,3.0,14.0,3.0,5.0,0.0
5097,5.0,22.0,0.5,0.0,2.0,16.0,3.0,4.0,0.0
5098,3.0,42.0,23.0,5.5,3.0,17.0,5.0,2.0,0.0
5099,2.0,22.0,2.5,2.0,3.0,12.0,2.0,2.0,0.0
5100,4.0,37.0,16.5,1.0,3.0,12.0,3.0,5.0,0.0
5101,4.0,27.0,2.5,0.0,1.0,20.0,6.0,6.0,0.0
5102,5.0,22.0,2.5,0.0,3.0,12.0,2.0,5.0,0.0
5103,4.0,22.0,2.5,0.0,3.0,14.0,3.0,1.0,0.0
5104,5.0,42.0,23.0,4.0,3.0,14.0,4.0,4.0,0.0
5105,5.0,22.0,2.5,0.0,2.0,14.0,4.0,6.0,0.0
5106,5.0,32.0,16.5,3.0,3.0,12.0,2.0,5.0,0.0
5107,5.0,22.0,2.5,0.0,2.0,17.0,4.0,2.0,0.0
5108,5.0,37.0,23.0,5.5,4.0,12.0,5.0,3.0,0.0
5109,5.0,37.0,16.5,3.0,2.0,12.0,3.0,4.0,0.0
5110,5.0,22.0,2.5,0.0,3.0,12.0,2.0,2.0,0.0
5111,5.0,27.0,2.5,0.0,2.0,16.0,4.0,4.0,0.0
5112,2.0,22.0,2.5,0.0,3.0,14.0,3.0,4.0,0.0
5113,3.0,37.0,16.5,2.0,3.0,14.0,5.0,4.0,0.0
5114,3.0,37.0,16.5,2.0,3.0,14.0,3.0,3.0,0.0
5115,3.0,32.0,13.0,2.0,4.0,16.0,3.0,3.0,0.0
5116,5.0,32.0,13.0,0.0,1.0,14.0,4.0,4.0,0.0
5117,4.0,32.0,9.0,3.0,3.0,14.0,1.0,4.0,0.0
5118,5.0,32.0,13.0,2.0,2.0,17.0,4.0,5.0,0.0
5119,4.0,27.0,2.5,0.0,1.0,14.0,2.0,2.0,0.0
5120,3.0,27.0,13.0,0.0,3.0,12.0,3.0,4.0,0.0
5121,2.0,37.0,9.0,0.0,2.0,16.0,4.0,4.0,0.0
5122,4.0,42.0,9.0,0.0,1.0,14.0,3.0,2.0,0.0
5123,5.0,22.0,0.5,0.0,3.0,14.0,4.0,5.0,0.0
5124,5.0,42.0,23.0,2.0,3.0,12.0,3.0,6.0,0.0
5125,5.0,27.0,2.5,0.0,3.0,16.0,5.0,5.0,0.0
5126,5.0,42.0,23.0,4.0,3.0,14.0,3.0,5.0,0.0
5127,3.0,42.0,23.0,4.0,3.0,12.0,2.0,4.0,0.0
5128,4.0,27.0,6.0,1.0,3.0,14.0,3.0,6.0,0.0
5129,5.0,22.0,2.5,0.0,1.0,14.0,3.0,4.0,0.0
5130,4.0,22.0,0.5,0.0,4.0,16.0,5.0,1.0,0.0
5131,5.0,27.0,6.0,1.0,3.0,20.0,4.0,4.0,0.0
5132,5.0,22.0,2.5,0.0,3.0,14.0,5.0,1.0,0.0
5133,3.0,27.0,9.0,2.0,3.0,14.0,2.0,1.0,0.0
5134,5.0,27.0,6.0,0.0,4.0,14.0,3.0,3.0,0.0
5135,5.0,32.0,6.0,1.0,3.0,20.0,2.0,5.0,0.0
5136,4.0,22.0,2.5,1.0,2.0,12.0,2.0,2.0,0.0
5137,5.0,27.0,6.0,0.0,2.0,14.0,3.0,4.0,0.0
5138,4.0,32.0,9.0,2.0,2.0,16.0,4.0,4.0,0.0
5139,5.0,32.0,13.0,0.0,1.0,16.0,4.0,5.0,0.0
5140,4.0,32.0,13.0,3.0,2.0,12.0,2.0,5.0,0.0
5141,3.0,32.0,2.5,0.0,2.0,14.0,5.0,3.0,0.0
5142,5.0,22.0,2.5,1.0,3.0,12.0,3.0,4.0,0.0
5143,5.0,32.0,13.0,2.0,2.0,14.0,3.0,3.0,0.0
5144,4.0,27.0,6.0,0.0,2.0,14.0,3.0,3.0,0.0
5145,4.0,22.0,2.5,0.0,3.0,16.0,4.0,6.0,0.0
5146,3.0,32.0,2.5,0.0,1.0,17.0,5.0,6.0,0.0
5147,5.0,32.0,6.0,0.0,2.0,17.0,4.0,5.0,0.0
5148,4.0,42.0,13.0,0.0,2.0,14.0,2.0,2.0,0.0
5149,4.0,22.0,6.0,2.0,4.0,12.0,4.0,4.0,0.0
5150,3.0,17.5,0.5,0.0,2.0,14.0,3.0,2.0,0.0
5151,3.0,42.0,23.0,5.5,3.0,14.0,2.0,4.0,0.0
5152,5.0,32.0,16.5,2.0,2.0,14.0,5.0,5.0,0.0
5153,5.0,22.0,0.5,0.0,1.0,12.0,2.0,4.0,0.0
5154,5.0,22.0,6.0,2.0,3.0,12.0,2.0,4.0,0.0
5155,5.0,27.0,2.5,0.0,2.0,20.0,4.0,6.0,0.0
5156,4.0,22.0,2.5,0.0,1.0,16.0,5.0,6.0,0.0
5157,4.0,27.0,9.0,0.0,2.0,14.0,3.0,4.0,0.0
5158,4.0,32.0,9.0,1.0,2.0,14.0,3.0,2.0,0.0
5159,5.0,22.0,2.5,0.0,1.0,14.0,3.0,1.0,0.0
5160,4.0,32.0,16.5,3.0,4.0,16.0,4.0,6.0,0.0
5161,4.0,42.0,16.5,4.0,4.0,14.0,3.0,4.0,0.0
5162,4.0,22.0,0.5,0.0,1.0,12.0,2.0,2.0,0.0
5163,5.0,32.0,13.0,3.0,4.0,14.0,3.0,4.0,0.0
5164,5.0,32.0,13.0,3.0,2.0,14.0,2.0,3.0,0.0
5165,3.0,42.0,23.0,3.0,4.0,12.0,3.0,2.0,0.0
5166,5.0,22.0,2.5,0.0,2.0,14.0,3.0,1.0,0.0
5167,5.0,27.0,9.0,2.0,3.0,16.0,4.0,4.0,0.0
5168,5.0,27.0,2.5,0.0,3.0,20.0,4.0,6.0,0.0
5169,5.0,17.5,2.5,0.0,4.0,14.0,2.0,2.0,0.0
5170,5.0,27.0,6.0,1.0,1.0,14.0,3.0,4.0,0.0
5171,5.0,22.0,2.5,0.0,3.0,16.0,2.0,2.0,0.0
5172,4.0,22.0,2.5,0.0,2.0,14.0,3.0,1.0,0.0
5173,4.0,37.0,16.5,3.0,3.0,12.0,4.0,4.0,0.0
5174,3.0,42.0,23.0,5.5,4.0,12.0,2.0,4.0,0.0
5175,5.0,22.0,2.5,0.0,1.0,14.0,2.0,2.0,0.0
5176,4.0,32.0,2.5,0.0,2.0,14.0,4.0,3.0,0.0
5177,3.0,32.0,13.0,1.0,1.0,14.0,2.0,2.0,0.0
5178,5.0,27.0,6.0,1.0,1.0,16.0,4.0,2.0,0.0
5179,4.0,27.0,6.0,2.0,3.0,17.0,6.0,5.0,0.0
5180,5.0,37.0,13.0,2.0,3.0,20.0,4.0,6.0,0.0
5181,5.0,22.0,0.5,0.0,3.0,16.0,3.0,6.0,0.0
5182,4.0,22.0,2.5,0.0,2.0,16.0,5.0,4.0,0.0
5183,5.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,0.0
5184,5.0,27.0,6.0,0.0,2.0,14.0,3.0,3.0,0.0
5185,5.0,22.0,2.5,0.0,3.0,12.0,2.0,4.0,0.0
5186,5.0,27.0,6.0,2.0,2.0,12.0,2.0,2.0,0.0
5187,4.0,42.0,23.0,4.0,1.0,14.0,4.0,4.0,0.0
5188,5.0,27.0,6.0,0.0,1.0,14.0,3.0,5.0,0.0
5189,3.0,37.0,16.5,5.5,3.0,14.0,3.0,2.0,0.0
5190,5.0,32.0,16.5,2.0,3.0,12.0,3.0,2.0,0.0
5191,4.0,22.0,0.5,0.0,2.0,16.0,4.0,5.0,0.0
5192,5.0,22.0,2.5,0.0,3.0,12.0,3.0,5.0,0.0
5193,4.0,32.0,9.0,2.0,2.0,16.0,4.0,4.0,0.0
5194,4.0,27.0,2.5,0.0,3.0,17.0,4.0,4.0,0.0
5195,5.0,27.0,6.0,2.0,4.0,14.0,3.0,4.0,0.0
5196,3.0,32.0,13.0,1.0,1.0,14.0,3.0,6.0,0.0
5197,5.0,32.0,13.0,3.0,4.0,14.0,5.0,5.0,0.0
5198,5.0,37.0,2.5,0.0,2.0,12.0,2.0,4.0,0.0
5199,5.0,42.0,23.0,2.0,1.0,12.0,5.0,2.0,0.0
5200,4.0,32.0,9.0,3.0,3.0,14.0,5.0,5.0,0.0
5201,5.0,37.0,13.0,0.0,1.0,16.0,3.0,5.0,0.0
5202,4.0,27.0,6.0,1.0,2.0,14.0,3.0,5.0,0.0
5203,4.0,32.0,2.5,0.0,3.0,16.0,2.0,5.0,0.0
5204,3.0,42.0,23.0,3.0,2.0,12.0,2.0,2.0,0.0
5205,4.0,37.0,16.5,2.0,3.0,14.0,3.0,5.0,0.0
5206,5.0,37.0,16.5,1.0,4.0,17.0,4.0,4.0,0.0
5207,4.0,27.0,2.5,0.0,1.0,16.0,4.0,5.0,0.0
5208,4.0,37.0,16.5,2.0,2.0,14.0,3.0,5.0,0.0
5209,4.0,22.0,2.5,0.0,2.0,12.0,3.0,2.0,0.0
5210,3.0,32.0,6.0,2.0,3.0,20.0,4.0,2.0,0.0
5211,5.0,42.0,23.0,2.0,1.0,12.0,3.0,2.0,0.0
5212,5.0,37.0,16.5,3.0,3.0,14.0,3.0,6.0,0.0
5213,3.0,37.0,16.5,3.0,2.0,12.0,2.0,3.0,0.0
5214,5.0,32.0,16.5,4.0,3.0,12.0,3.0,5.0,0.0
5215,4.0,27.0,9.0,2.0,2.0,12.0,3.0,4.0,0.0
5216,5.0,32.0,16.5,1.0,1.0,14.0,2.0,2.0,0.0
5217,4.0,27.0,6.0,0.0,2.0,16.0,5.0,5.0,0.0
5218,5.0,22.0,2.5,0.0,2.0,14.0,4.0,2.0,0.0
5219,3.0,32.0,13.0,2.0,2.0,14.0,3.0,2.0,0.0
5220,5.0,42.0,23.0,1.0,3.0,14.0,3.0,5.0,0.0
5221,5.0,22.0,0.5,0.0,2.0,14.0,2.0,5.0,0.0
5222,5.0,32.0,2.5,0.0,2.0,14.0,5.0,2.0,0.0
5223,5.0,42.0,23.0,2.0,4.0,14.0,3.0,5.0,0.0
5224,3.0,37.0,23.0,3.0,3.0,12.0,5.0,5.0,0.0
5225,5.0,27.0,2.5,0.0,3.0,17.0,4.0,5.0,0.0
5226,5.0,27.0,2.5,0.0,1.0,17.0,4.0,6.0,0.0
5227,5.0,32.0,13.0,0.0,2.0,20.0,5.0,4.0,0.0
5228,3.0,42.0,23.0,4.0,2.0,14.0,6.0,6.0,0.0
5229,3.0,22.0,2.5,0.0,3.0,14.0,4.0,4.0,0.0
5230,5.0,27.0,6.0,1.0,2.0,17.0,4.0,4.0,0.0
5231,4.0,27.0,9.0,3.0,1.0,12.0,2.0,2.0,0.0
5232,5.0,27.0,9.0,1.0,2.0,12.0,3.0,4.0,0.0
5233,5.0,42.0,23.0,2.0,4.0,12.0,2.0,2.0,0.0
5234,5.0,42.0,23.0,2.0,2.0,12.0,3.0,2.0,0.0
5235,4.0,22.0,2.5,1.0,2.0,14.0,3.0,4.0,0.0
5236,3.0,42.0,23.0,2.0,2.0,20.0,4.0,4.0,0.0
5237,4.0,22.0,0.5,0.0,1.0,14.0,3.0,3.0,0.0
5238,5.0,37.0,16.5,2.0,1.0,16.0,4.0,6.0,0.0
5239,5.0,22.0,6.0,0.0,2.0,14.0,3.0,4.0,0.0
5240,5.0,37.0,9.0,1.0,2.0,14.0,3.0,5.0,0.0
5241,3.0,22.0,6.0,1.0,2.0,14.0,4.0,5.0,0.0
5242,5.0,27.0,2.5,0.0,2.0,14.0,3.0,4.0,0.0
5243,5.0,27.0,6.0,2.0,3.0,14.0,3.0,5.0,0.0
5244,4.0,17.5,2.5,1.0,2.0,12.0,2.0,2.0,0.0
5245,5.0,42.0,23.0,3.0,3.0,12.0,3.0,5.0,0.0
5246,5.0,27.0,2.5,1.0,3.0,17.0,4.0,4.0,0.0
5247,3.0,22.0,2.5,0.0,3.0,14.0,3.0,4.0,0.0
5248,5.0,27.0,2.5,2.0,2.0,14.0,3.0,4.0,0.0
5249,4.0,27.0,2.5,1.0,2.0,16.0,4.0,6.0,0.0
5250,5.0,27.0,2.5,1.0,1.0,14.0,2.0,2.0,0.0
5251,5.0,27.0,2.5,0.0,1.0,16.0,4.0,4.0,0.0
5252,5.0,27.0,2.5,0.0,4.0,14.0,5.0,5.0,0.0
5253,5.0,32.0,9.0,2.0,3.0,16.0,4.0,2.0,0.0
5254,5.0,42.0,23.0,1.0,3.0,14.0,2.0,5.0,0.0
5255,4.0,32.0,9.0,2.0,1.0,17.0,4.0,4.0,0.0
5256,4.0,22.0,2.5,0.0,3.0,14.0,3.0,1.0,0.0
5257,4.0,27.0,6.0,1.0,3.0,17.0,4.0,4.0,0.0
5258,5.0,22.0,2.5,0.0,1.0,14.0,4.0,2.0,0.0
5259,5.0,22.0,2.5,0.0,1.0,12.0,3.0,5.0,0.0
5260,4.0,27.0,2.5,1.0,2.0,14.0,5.0,5.0,0.0
5261,4.0,22.0,2.5,0.0,1.0,14.0,3.0,4.0,0.0
5262,4.0,27.0,6.0,0.0,3.0,20.0,6.0,6.0,0.0
5263,5.0,27.0,2.5,0.0,2.0,14.0,5.0,4.0,0.0
5264,5.0,32.0,16.5,2.0,3.0,12.0,3.0,2.0,0.0
5265,5.0,32.0,13.0,0.0,1.0,16.0,4.0,6.0,0.0
5266,4.0,27.0,9.0,0.0,4.0,14.0,3.0,4.0,0.0
5267,5.0,37.0,16.5,2.0,2.0,16.0,4.0,5.0,0.0
5268,5.0,32.0,16.5,4.0,2.0,16.0,4.0,5.0,0.0
5269,5.0,27.0,6.0,0.0,2.0,16.0,3.0,5.0,0.0
5270,5.0,27.0,6.0,2.0,1.0,16.0,3.0,5.0,0.0
5271,5.0,22.0,2.5,1.0,4.0,14.0,2.0,4.0,0.0
5272,3.0,32.0,2.5,1.0,2.0,14.0,3.0,3.0,0.0
5273,5.0,22.0,6.0,0.0,2.0,12.0,2.0,2.0,0.0
5274,5.0,42.0,23.0,2.0,2.0,12.0,4.0,4.0,0.0
5275,5.0,22.0,2.5,0.0,3.0,16.0,3.0,2.0,0.0
5276,4.0,37.0,9.0,2.0,3.0,20.0,4.0,2.0,0.0
