ID_Empleado,Turno,Experiencia,Nivel_Educativo,Tiempo_Resolución_Min,Casos_Resueltos,Tipo_Caso,Satisfacción_Cliente,Capacitaciones_Anuales
9175,Tarde,4.8,Técnico,38.2,92,Cuenta,3.0,2.9
9176,Tarde,3.0,Universitario,17.6,87,Hardware,2.0,0.8
9177,Tarde,2.5,Básico,31.4,78,Software,1.0,4.2
9178,Noche,7.7,Básico,35.6,76,Software,2.0,2.0
9179,Tarde,6.0,Básico,30.5,97,Hardware,1.0,3.4
9180,Noche,4.0,Básico,28.5,109,Cuenta,2.0,2.5
9181,Tarde,2.7,Técnico,28.4,70,Software,1.0,4.6
9182,Noche,4.0,Básico,35.0,75,Hardware,4.0,2.2
9183,Noche,2.5,Técnico,31.9,84,Cuenta,3.0,2.4
9184,Noche,3.8,Técnico,34.9,74,Hardware,2.0,5.1
9185,Mañana,9.1,Técnico,26.3,79,Cuenta,1.0,3.8
9186,Tarde,5.5,Técnico,26.8,69,Hardware,2.0,2.3
9187,Mañana,3.8,Universitario,35.5,78,Hardware,4.0,2.7
9188,Tarde,6.4,Universitario,21.1,91,Software,2.0,3.5
9189,Tarde,3.1,Básico,18.7,82,Cuenta,3.0,2.1
9190,Mañana,4.2,Técnico,52.7,97,Software,1.0,2.5
9191,Noche,1.3,Básico,34.2,75,Software,3.0,2.8
9192,Tarde,7.5,Técnico,27.5,83,Software,5.0,3.3
9193,Noche,4.6,Universitario,23.1,84,Hardware,3.0,3.6
9194,Mañana,3.4,Básico,20.8,70,Hardware,2.0,1.4
9195,Noche,6.3,Técnico,29.5,91,Software,,2.4
9196,Tarde,2.9,Básico,29.0,88,Cuenta,3.0,3.1
9197,Tarde,3.0,Universitario,34.4,69,Hardware,1.0,4.3
9198,Tarde,4.2,Técnico,17.0,68,Software,3.0,3.1
9199,Mañana,2.6,Técnico,17.4,69,Hardware,1.0,3.9
9200,Tarde,3.7,Técnico,32.6,90,Software,1.0,2.4
9201,Mañana,4.6,Técnico,33.9,84,Hardware,3.0,4.2
9202,Noche,4.8,Técnico,39.0,84,Software,4.0,2.8
9203,Tarde,2.4,Técnico,46.6,82,Cuenta,4.0,3.9
9204,Tarde,4.5,Técnico,27.3,67,Cuenta,,2.9
9205,Tarde,6.2,Técnico,36.7,81,Cuenta,2.0,3.9
9206,Noche,6.5,Técnico,19.6,78,Cuenta,3.0,2.7
9207,Tarde,4.0,Técnico,4.1,69,Cuenta,3.0,3.3
9208,Mañana,,Básico,20.2,102,Software,3.0,3.0
9209,Noche,4.5,Universitario,25.2,95,Hardware,5.0,3.1
9210,Noche,2.2,Universitario,51.5,76,Software,5.0,3.7
9211,Noche,3.9,Universitario,13.4,90,Cuenta,3.0,3.7
9212,Noche,6.6,Básico,37.4,79,Software,4.0,1.7
9213,Noche,6.6,Técnico,24.1,84,Software,1.0,4.1
9214,Mañana,5.8,Técnico,35.0,79,Software,3.0,1.7
9215,Noche,-0.3,Técnico,30.4,93,Software,1.0,3.4
9216,Tarde,3.4,Técnico,20.9,69,Cuenta,5.0,1.8
9217,Noche,5.9,Técnico,40.2,86,Software,3.0,4.1
9218,Noche,8.4,Básico,34.5,69,Software,1.0,4.0
9219,Noche,5.0,Básico,29.9,75,Software,3.0,3.2
9220,Noche,5.2,Básico,32.9,80,Cuenta,4.0,2.3
9221,Noche,4.8,Técnico,25.8,65,Software,2.0,5.3
9222,Mañana,2.4,Básico,10.7,89,Hardware,2.0,2.7
9223,Mañana,5.7,Básico,31.1,79,Cuenta,3.0,2.4
9224,Noche,2.0,Básico,52.3,77,Cuenta,3.0,-0.6
9225,Mañana,4.8,Universitario,38.5,80,Software,3.0,1.5
9226,Tarde,5.2,Universitario,32.9,90,Cuenta,1.0,4.3
9227,Noche,5.1,Técnico,33.9,84,Hardware,4.0,2.8
9228,Tarde,2.4,Universitario,30.0,92,Hardware,3.0,2.5
9229,Tarde,3.6,Básico,7.6,76,Hardware,4.0,3.7
9230,Noche,6.4,Técnico,19.5,72,Cuenta,5.0,2.3
9231,Tarde,5.1,Básico,29.4,88,Cuenta,4.0,1.7
9232,Tarde,3.6,Universitario,39.2,77,Hardware,4.0,3.5
9233,Tarde,2.9,Básico,48.3,76,Cuenta,3.0,3.5
9234,Noche,6.6,Básico,19.2,78,Cuenta,1.0,3.6
9235,Noche,5.1,Básico,36.6,78,Cuenta,,1.3
9236,Tarde,2.7,Universitario,7.7,70,Cuenta,5.0,3.8
9237,Noche,4.6,Básico,26.7,84,Cuenta,2.0,3.6
9238,Noche,3.4,Técnico,29.7,86,Software,2.0,3.3
9239,Tarde,5.6,Técnico,46.9,76,Cuenta,1.0,3.4
9240,Noche,7.5,Universitario,21.8,66,Software,3.0,3.4
9241,Mañana,2.8,Técnico,26.5,67,Software,,2.2
9242,Noche,5.3,Técnico,39.9,76,Hardware,1.0,1.9
9243,Mañana,5.3,Técnico,22.7,79,Cuenta,3.0,3.7
9244,Tarde,0.7,Técnico,24.7,75,Cuenta,2.0,2.8
9245,Noche,6.7,Básico,15.6,74,Software,5.0,4.7
9246,Tarde,9.2,Técnico,36.2,72,Software,3.0,2.5
9247,Tarde,5.3,Universitario,15.7,76,Hardware,5.0,3.0
9248,Tarde,7.7,Técnico,40.5,94,Software,,1.7
9249,Tarde,2.5,Universitario,17.5,80,Software,4.0,1.9
9250,Tarde,3.6,Universitario,22.4,58,Cuenta,2.0,2.3
9251,Noche,5.1,Técnico,18.3,69,Cuenta,3.0,1.9
9252,Mañana,3.3,Técnico,27.2,71,Software,4.0,4.0
9253,Noche,5.1,Universitario,40.8,80,Hardware,4.0,3.9
9254,Noche,7.0,Básico,23.0,84,Hardware,1.0,0.8
9255,Noche,3.2,Básico,20.2,72,Cuenta,3.0,2.0
9256,Noche,7.1,Técnico,29.8,78,Hardware,3.0,2.4
9257,Mañana,1.2,Básico,29.3,72,Software,3.0,3.5
9258,Noche,3.9,Básico,36.8,81,Cuenta,3.0,2.6
9259,Tarde,4.6,Universitario,16.8,86,Cuenta,2.0,0.1
9260,Noche,3.1,Universitario,32.4,67,Software,1.0,1.4
9261,Noche,3.9,Técnico,42.4,90,Cuenta,3.0,4.5
9262,Mañana,7.8,Técnico,19.9,84,Cuenta,3.0,2.2
9263,Mañana,7.5,Básico,31.9,84,Hardware,1.0,3.5
9264,Tarde,6.4,Técnico,19.8,86,Cuenta,4.0,3.8
9265,Noche,7.1,Técnico,41.0,67,Hardware,3.0,1.6
9266,Noche,3.8,Universitario,46.9,80,Hardware,,2.9
9267,Noche,2.6,Universitario,18.1,84,Cuenta,4.0,4.7
9268,Tarde,3.4,Técnico,32.9,68,Cuenta,2.0,3.3
9269,Mañana,3.7,Básico,33.6,68,Software,,3.1
9270,Tarde,3.8,Técnico,31.3,86,Cuenta,2.0,3.0
9271,Noche,6.1,Técnico,27.7,66,Cuenta,2.0,4.2
9272,Mañana,5.6,Básico,24.3,98,Cuenta,1.0,5.2
9273,Mañana,4.6,Universitario,14.3,81,Cuenta,4.0,0.9
9274,Tarde,4.8,Universitario,28.4,69,Software,3.0,5.3
9275,Mañana,7.2,Universitario,38.6,83,Cuenta,,3.6
9276,Mañana,2.4,Universitario,41.0,91,Cuenta,4.0,3.8
9277,Noche,6.6,Universitario,31.8,76,Cuenta,2.0,2.7
9278,Noche,0.8,Universitario,20.1,74,Hardware,3.0,4.9
9279,Mañana,3.9,Técnico,17.2,77,Software,3.0,3.0
9280,Mañana,8.0,Básico,23.8,88,Hardware,4.0,3.1
9281,Tarde,5.6,Básico,10.9,69,Cuenta,3.0,2.2
9282,Tarde,4.1,Básico,4.8,83,Cuenta,2.0,1.8
9283,Mañana,6.8,Técnico,16.5,71,Software,3.0,2.0
9284,Noche,6.2,Universitario,33.1,97,Hardware,2.0,4.1
9285,Mañana,6.1,Técnico,13.6,75,Hardware,3.0,4.2
9286,Mañana,4.6,Técnico,33.3,79,Cuenta,2.0,4.0
9287,Noche,6.9,Básico,21.7,78,Hardware,5.0,2.9
9288,Noche,3.7,Básico,42.0,74,Hardware,4.0,3.9
9289,Tarde,3.6,Técnico,24.0,80,Cuenta,3.0,2.2
9290,Tarde,8.7,Básico,25.4,77,Cuenta,2.0,3.0
9291,Tarde,4.0,Básico,22.5,73,Hardware,3.0,2.5
9292,Tarde,0.9,Técnico,22.7,84,Cuenta,3.0,2.3
9293,Noche,7.1,Técnico,30.9,81,Software,1.0,3.2
9294,Mañana,7.7,Básico,32.9,76,Cuenta,4.0,3.6
9295,Tarde,4.5,Técnico,29.5,86,Hardware,2.0,2.7
9296,Tarde,0.8,Técnico,17.3,78,Hardware,2.0,3.6
9297,Noche,4.9,Básico,34.1,80,Cuenta,4.0,3.0
9298,Noche,9.1,Técnico,17.9,80,Software,5.0,0.9
9299,Mañana,5.4,Técnico,19.1,77,Cuenta,2.0,2.1
9300,Mañana,6.5,Básico,24.3,83,Software,4.0,3.4
9301,Noche,6.7,Universitario,37.8,84,Software,5.0,3.5
9302,Tarde,6.9,Técnico,18.6,82,Software,2.0,2.5
9303,Tarde,8.7,Técnico,33.7,72,Software,,2.1
9304,Tarde,7.2,Universitario,4.3,91,Software,2.0,4.4
9305,Mañana,4.8,Universitario,35.1,85,Software,2.0,3.7
9306,Tarde,2.8,Básico,40.5,91,Hardware,3.0,1.0
9307,Tarde,5.9,Universitario,36.1,84,Software,2.0,3.1
9308,Noche,4.6,Universitario,29.5,74,Software,3.0,3.1
9309,Tarde,6.4,Básico,23.0,85,Hardware,3.0,2.3
9310,Noche,3.3,Universitario,20.6,81,Software,4.0,2.8
9311,Tarde,4.4,Básico,21.5,79,Hardware,4.0,1.7
9312,Mañana,5.0,Técnico,24.0,92,Software,1.0,3.8
9313,Tarde,3.1,Técnico,39.3,83,Hardware,2.0,4.5
9314,Tarde,5.1,Técnico,28.8,73,Cuenta,4.0,2.1
9315,Noche,6.6,Universitario,37.8,75,Hardware,1.0,2.8
9316,Noche,8.8,Universitario,60.4,82,Cuenta,4.0,1.9
9317,Noche,3.5,Universitario,46.5,84,Hardware,4.0,2.6
9318,Tarde,6.8,Técnico,29.8,89,Cuenta,4.0,3.7
9319,Tarde,1.0,Básico,24.4,72,Cuenta,2.0,2.8
9320,Mañana,5.0,Universitario,38.3,81,Hardware,2.0,3.7
9321,Tarde,5.1,Básico,38.3,83,Software,3.0,5.3
9322,Mañana,6.6,Técnico,35.4,90,Cuenta,1.0,2.4
9323,Noche,4.0,Universitario,44.8,79,Hardware,5.0,3.2
9324,Noche,5.5,Básico,20.6,71,Cuenta,4.0,2.6
9325,Noche,7.2,Técnico,32.9,87,Hardware,5.0,3.7
9326,Mañana,2.7,Técnico,29.6,82,Cuenta,1.0,3.1
9327,Tarde,1.1,Básico,36.8,85,Hardware,,3.2
9328,Noche,7.2,Técnico,25.4,91,Software,4.0,3.0
9329,Tarde,3.0,Básico,33.7,89,Cuenta,2.0,2.9
9330,Tarde,5.9,Básico,12.1,92,Software,2.0,3.4
9331,Noche,8.9,Universitario,29.8,86,Hardware,5.0,3.2
9332,Mañana,6.7,Técnico,47.1,73,Software,3.0,4.2
9333,Tarde,3.1,Técnico,24.8,82,Software,,2.8
9334,Noche,2.1,Básico,29.0,83,Hardware,4.0,4.7
9335,Tarde,3.4,Técnico,40.7,69,Hardware,4.0,3.2
9336,Tarde,5.3,Universitario,34.7,72,Software,3.0,5.3
9337,Tarde,4.5,Técnico,12.9,79,Hardware,3.0,4.3
9338,Tarde,7.7,Técnico,28.6,67,Hardware,5.0,2.9
9339,Tarde,6.3,Básico,33.8,75,Hardware,3.0,2.7
9340,Mañana,3.5,Técnico,43.7,90,Software,3.0,1.7
9341,Mañana,6.7,Universitario,41.8,61,Cuenta,3.0,4.5
9342,Noche,8.0,Universitario,29.4,64,Software,2.0,5.2
9343,Mañana,4.4,Técnico,36.4,64,Cuenta,5.0,2.3
9344,Mañana,6.0,Universitario,29.2,78,Cuenta,2.0,3.0
9345,Mañana,3.3,Básico,25.0,76,Cuenta,3.0,3.3
9346,Tarde,4.7,Técnico,41.0,90,Cuenta,3.0,3.1
9347,Tarde,3.2,Básico,40.3,63,Software,3.0,2.1
9348,Noche,7.5,Técnico,32.7,92,Software,3.0,4.2
9349,Noche,4.0,Básico,23.5,79,Software,1.0,3.1
9350,Noche,5.9,Universitario,29.7,87,Cuenta,5.0,5.2
9351,Tarde,6.3,Universitario,30.4,68,Software,3.0,2.8
9352,Mañana,11.2,Básico,39.2,97,Software,2.0,3.1
9353,Mañana,4.5,Técnico,26.9,67,Cuenta,4.0,2.5
9354,Tarde,3.4,Universitario,30.3,78,Cuenta,4.0,1.4
9355,Noche,4.9,Básico,31.9,61,Hardware,3.0,2.9
9356,Noche,3.3,Básico,27.3,81,Hardware,3.0,2.2
9357,Noche,4.0,Técnico,32.6,102,Software,4.0,4.0
9358,Tarde,6.5,Básico,31.1,68,Software,1.0,2.9
9359,Noche,3.7,Técnico,21.8,86,Software,3.0,2.3
9360,Noche,6.1,Técnico,24.4,75,Software,3.0,1.4
9361,Tarde,6.2,Técnico,15.9,79,Cuenta,4.0,3.7
9362,Mañana,5.5,Técnico,22.6,77,Cuenta,3.0,2.4
9363,Tarde,6.3,Universitario,44.3,85,Hardware,2.0,3.4
9364,Tarde,4.4,Universitario,36.6,73,Cuenta,1.0,3.5
9365,Tarde,1.0,Técnico,22.0,76,Cuenta,5.0,3.8
9366,Tarde,5.1,Técnico,28.1,87,Software,3.0,1.9
9367,Mañana,5.2,Básico,21.3,76,Hardware,2.0,3.7
9368,Noche,4.3,Básico,37.3,79,Cuenta,5.0,2.6
9369,Tarde,6.3,Universitario,32.5,78,Cuenta,5.0,3.3
9370,Mañana,6.5,Técnico,36.8,86,Hardware,4.0,2.8
9371,Noche,5.4,Técnico,26.8,77,Software,2.0,4.2
9372,Noche,5.2,Universitario,40.0,82,Software,3.0,3.4
9373,Noche,7.4,Técnico,18.1,77,Software,5.0,3.2
9374,Tarde,2.9,Universitario,24.1,84,Cuenta,2.0,5.8
9375,Tarde,4.3,Universitario,26.0,75,Cuenta,4.0,4.7
9376,Noche,7.0,Básico,38.0,86,Hardware,2.0,2.5
9377,Noche,6.1,Universitario,24.6,79,Cuenta,1.0,2.5
9378,Noche,4.5,Básico,20.3,85,Software,4.0,2.8
9379,Noche,5.8,Universitario,30.1,73,Software,2.0,3.1
9380,Noche,3.9,Técnico,54.4,76,Cuenta,4.0,1.7
9381,Noche,5.3,Universitario,20.2,69,Cuenta,3.0,4.0
9382,Mañana,6.4,Universitario,42.4,91,Software,2.0,2.4
9383,Noche,7.6,Técnico,29.9,64,Cuenta,,4.4
9384,Tarde,6.3,Técnico,30.1,90,Cuenta,3.0,3.8
9385,Tarde,7.7,Universitario,24.0,81,Hardware,,2.1
9386,Tarde,2.1,Universitario,36.3,92,Hardware,,2.9
9387,Noche,0.6,Técnico,40.4,93,Cuenta,3.0,1.4
9388,Tarde,0.6,Técnico,45.1,87,Software,4.0,3.4
9389,Mañana,7.2,Básico,32.9,74,Software,3.0,2.0
9390,Noche,6.2,Universitario,23.1,109,Cuenta,4.0,3.1
9391,Tarde,3.6,Técnico,47.9,79,Cuenta,4.0,2.5
9392,Mañana,4.2,Universitario,25.5,101,Hardware,4.0,4.4
9393,Mañana,5.7,Técnico,22.3,98,Software,2.0,2.9
9394,Tarde,3.6,Básico,32.9,68,Software,3.0,5.1
9395,Mañana,3.4,Básico,20.4,88,Hardware,5.0,0.7
9396,Tarde,3.7,Básico,25.0,71,Software,3.0,2.4
9397,Mañana,3.5,Técnico,36.3,84,Hardware,,5.4
9398,Noche,5.1,Básico,58.7,79,Software,3.0,2.6
9399,Noche,8.3,Técnico,35.7,92,Cuenta,2.0,3.7
9400,Noche,3.0,Básico,41.8,78,Hardware,4.0,2.1
9401,Noche,4.9,Técnico,24.9,84,Hardware,5.0,5.4
9402,Noche,5.9,Básico,32.7,76,Software,3.0,2.7
9403,Tarde,6.1,Técnico,10.8,74,Hardware,2.0,1.7
9404,Noche,4.0,Básico,16.7,84,Hardware,2.0,2.9
9405,Noche,6.2,Universitario,31.6,90,Software,3.0,1.8
9406,Noche,5.8,Básico,33.5,76,Cuenta,5.0,1.7
9407,Noche,4.1,Básico,38.4,91,Software,2.0,1.3
9408,Mañana,2.3,Universitario,28.1,78,Software,3.0,2.1
9409,Noche,2.7,Básico,45.1,75,Software,2.0,3.6
9410,Noche,6.5,Universitario,35.5,71,Hardware,4.0,4.5
9411,Tarde,7.9,Universitario,11.9,75,Cuenta,3.0,3.9
9412,Mañana,5.0,Técnico,11.9,76,Hardware,2.0,3.6
9413,Tarde,7.8,Técnico,31.3,89,Software,4.0,3.0
9414,Noche,4.9,Técnico,27.6,86,Hardware,4.0,3.0
9415,Tarde,2.7,Técnico,32.2,80,Cuenta,1.0,1.9
9416,Tarde,4.6,Técnico,26.6,83,Software,3.0,3.4
9417,Noche,8.0,Básico,24.0,72,Cuenta,3.0,2.5
9418,Mañana,3.8,Técnico,22.7,101,Software,2.0,3.1
9419,Mañana,4.7,Universitario,29.4,93,Software,1.0,3.3
9420,Tarde,7.4,Básico,38.4,85,Software,2.0,3.4
9421,Noche,7.2,Universitario,19.2,88,Cuenta,5.0,3.0
9422,Tarde,5.6,Técnico,28.6,75,Software,3.0,3.8
9423,Tarde,6.1,Básico,44.2,98,Hardware,4.0,2.1
9424,Tarde,7.1,Básico,12.6,78,Software,4.0,1.8
9425,Noche,5.6,Técnico,36.4,79,Software,,1.5
9426,Noche,7.6,Técnico,27.9,71,Software,5.0,3.3
9427,Mañana,6.3,Técnico,22.2,73,Hardware,,3.3
9428,Noche,4.7,Técnico,24.5,78,Hardware,1.0,2.9
9429,Tarde,5.9,Técnico,40.3,55,Cuenta,2.0,3.4
9430,Tarde,4.2,Universitario,28.7,85,Software,5.0,4.4
9431,Mañana,3.1,Básico,19.2,57,Cuenta,3.0,0.9
9432,Noche,2.7,Técnico,21.3,81,Cuenta,1.0,2.5
9433,Tarde,4.6,Básico,25.0,84,Software,,2.2
9434,Mañana,5.6,Básico,38.7,80,Software,3.0,2.1
9435,Mañana,8.6,Técnico,25.0,94,Hardware,1.0,3.7
9436,Tarde,5.8,Universitario,29.8,82,Hardware,2.0,3.0
9437,Tarde,5.4,Universitario,23.1,80,Cuenta,5.0,2.6
9438,Noche,4.8,Técnico,26.0,66,Software,4.0,3.8
9439,Mañana,4.3,Técnico,28.4,93,Cuenta,,4.9
9440,Tarde,5.3,Básico,20.7,96,Hardware,3.0,3.4
9441,Mañana,4.4,Técnico,22.2,78,Cuenta,3.0,2.3
9442,Noche,4.4,Técnico,24.8,85,Software,2.0,2.6
9443,Tarde,6.6,Técnico,45.0,76,Cuenta,2.0,4.0
9444,Noche,3.2,Técnico,30.6,71,Cuenta,2.0,2.5
9445,Mañana,4.5,Técnico,21.0,83,Software,4.0,3.2
9446,Noche,3.6,Básico,38.4,100,Software,4.0,3.0
9447,Noche,5.2,Técnico,39.0,70,Software,5.0,4.5
9448,Mañana,6.7,Técnico,20.8,76,Hardware,4.0,2.3
9449,Noche,5.7,Básico,46.3,103,Cuenta,3.0,1.6
9450,Mañana,4.6,Básico,33.8,82,Cuenta,3.0,2.5
9451,Tarde,6.9,Universitario,34.2,83,Software,2.0,2.6
9452,Mañana,6.8,Universitario,33.6,69,Software,3.0,2.6
9453,Mañana,5.1,Básico,33.4,94,Hardware,3.0,2.4
9454,Tarde,8.2,Técnico,28.8,74,Software,2.0,3.2
9455,Mañana,5.8,Técnico,36.5,89,Hardware,5.0,1.9
9456,Tarde,5.8,Universitario,26.7,76,Hardware,4.0,4.8
9457,Tarde,2.6,Universitario,45.7,82,Hardware,3.0,2.7
9458,Mañana,1.6,Técnico,10.1,86,Software,2.0,2.7
9459,Noche,5.1,Básico,20.9,68,Cuenta,3.0,3.2
9460,Noche,7.0,Técnico,33.6,88,Software,2.0,2.8
9461,Tarde,5.7,Universitario,29.2,74,Cuenta,4.0,2.7
9462,Noche,6.9,Universitario,25.0,75,Software,2.0,4.2
9463,Noche,4.2,Técnico,31.7,75,Hardware,4.0,3.4
9464,Mañana,5.2,Universitario,17.9,82,Cuenta,3.0,3.1
9465,Tarde,5.0,Técnico,19.6,70,Software,,2.1
9466,Tarde,1.4,Básico,28.7,74,Software,3.0,2.9
9467,Mañana,8.6,Técnico,33.8,82,Cuenta,2.0,1.5
9468,Noche,7.4,Básico,22.8,75,Hardware,5.0,3.6
9469,Tarde,6.9,Técnico,12.0,78,Hardware,3.0,4.1
9470,Noche,7.6,Técnico,32.3,68,Cuenta,3.0,3.8
9471,Tarde,4.1,Universitario,34.9,83,Software,2.0,2.5
9472,Tarde,6.6,Universitario,19.1,73,Hardware,3.0,1.3
9473,Tarde,4.1,Básico,26.1,83,Software,1.0,2.7
9474,Tarde,5.3,Básico,39.1,77,Hardware,2.0,4.1
9475,Noche,1.5,Universitario,18.4,88,Software,3.0,3.4
9476,Noche,4.7,Técnico,29.7,85,Hardware,3.0,3.0
9477,Noche,1.9,Universitario,23.4,88,Software,3.0,3.6
9478,Noche,2.5,Básico,51.8,72,Software,5.0,2.7
9479,Mañana,4.9,Universitario,17.7,78,Hardware,2.0,2.9
9480,Tarde,3.6,Técnico,11.8,74,Hardware,4.0,3.7
9481,Tarde,5.7,Básico,36.1,86,Software,3.0,2.4
9482,Tarde,8.3,Básico,26.7,69,Cuenta,5.0,2.5
9483,Mañana,3.8,Universitario,19.7,83,Software,2.0,4.2
9484,Noche,4.5,Técnico,25.1,81,Cuenta,,2.3
9485,Tarde,6.3,Universitario,45.2,78,Hardware,4.0,1.4
9486,Noche,3.7,Universitario,30.0,88,Cuenta,1.0,1.7
9487,Noche,3.6,Básico,44.6,91,Software,1.0,3.3
9488,Mañana,4.1,Técnico,17.6,82,Hardware,5.0,4.1
9489,Mañana,6.8,Básico,40.9,75,Hardware,2.0,5.2
9490,Noche,1.5,Técnico,20.3,77,Cuenta,2.0,2.3
9491,Tarde,3.3,Técnico,42.3,79,Hardware,3.0,1.2
9492,Tarde,8.1,Técnico,41.5,73,Cuenta,2.0,5.0
9493,Mañana,-1.2,Técnico,20.1,72,Software,2.0,3.9
9494,Mañana,4.7,Básico,34.2,73,Hardware,3.0,2.8
9495,Mañana,8.1,Básico,32.1,73,Software,,2.6
9496,Mañana,8.8,Técnico,39.4,69,Cuenta,2.0,2.6
9497,Mañana,6.6,Universitario,18.7,87,Cuenta,1.0,2.7
9498,Mañana,7.3,Técnico,25.9,77,Software,4.0,3.2
9499,Mañana,3.1,Universitario,30.5,93,Cuenta,4.0,3.4
9500,Tarde,3.3,Básico,45.0,80,Cuenta,3.0,4.0
9501,Mañana,8.4,Técnico,30.6,82,Software,2.0,2.6
9502,Mañana,4.5,Técnico,20.3,85,Software,5.0,4.2
9503,Tarde,1.2,Universitario,33.2,82,Hardware,3.0,2.5
9504,Tarde,5.8,Técnico,19.8,68,Hardware,3.0,3.4
9505,Noche,4.6,Técnico,13.1,86,Software,3.0,1.1
9506,Mañana,5.2,Universitario,28.4,89,Hardware,3.0,2.4
9507,Mañana,0.2,Técnico,32.8,75,Cuenta,5.0,3.3
9508,Mañana,-0.3,Básico,31.9,81,Hardware,3.0,1.9
9509,Mañana,5.6,Técnico,30.5,78,Hardware,5.0,2.1
9510,Noche,4.4,Básico,47.9,89,Cuenta,4.0,3.8
9511,Tarde,4.1,Universitario,45.5,67,Software,3.0,1.6
9512,Tarde,5.8,Técnico,21.8,82,Cuenta,1.0,3.2
9513,Mañana,3.4,Técnico,39.4,72,Hardware,4.0,4.3
9514,Mañana,4.5,Universitario,52.6,82,Cuenta,4.0,4.0
9515,Mañana,4.1,Universitario,47.6,100,Software,,5.1
9516,Noche,6.8,Técnico,40.1,61,Hardware,4.0,3.0
9517,Noche,1.2,Universitario,28.7,80,Software,5.0,3.5
9518,Tarde,3.7,Básico,17.0,84,Software,2.0,3.3
9519,Mañana,7.2,Universitario,20.4,85,Cuenta,4.0,3.4
9520,Mañana,3.3,Técnico,35.3,69,Software,3.0,3.4
9521,Mañana,,Técnico,32.9,93,Cuenta,,1.7
9522,Mañana,8.3,Básico,30.7,91,Cuenta,3.0,3.2
9523,Noche,5.3,Universitario,39.1,84,Hardware,3.0,4.8
9524,Tarde,9.3,Básico,41.7,76,Software,3.0,3.6
9525,Tarde,7.8,Técnico,41.7,75,Software,3.0,2.4
9526,Noche,3.7,Técnico,37.4,86,Software,3.0,3.8
9527,Mañana,2.5,Técnico,35.2,74,Software,3.0,1.2
9528,Tarde,3.8,Universitario,24.7,91,Software,3.0,3.5
9529,Tarde,5.8,Universitario,30.9,82,Cuenta,2.0,0.8
9530,Noche,5.7,Universitario,33.6,85,Hardware,3.0,1.8
9531,Mañana,6.3,Básico,29.5,91,Hardware,3.0,2.3
9532,Tarde,3.1,Técnico,14.1,78,Software,,2.0
9533,Mañana,3.4,Técnico,33.2,79,Cuenta,5.0,3.8
9534,Tarde,6.1,Universitario,29.4,80,Cuenta,3.0,2.4
9535,Noche,9.0,Técnico,28.6,87,Software,4.0,1.6
9536,Mañana,2.8,Básico,35.7,73,Hardware,4.0,2.5
9537,Noche,4.9,Técnico,35.5,101,Software,2.0,2.7
9538,Tarde,4.3,Técnico,41.9,93,Cuenta,3.0,3.2
9539,Noche,5.3,Básico,35.9,91,Software,1.0,2.4
9540,Noche,2.6,Universitario,26.2,92,Software,1.0,4.0
9541,Noche,5.2,Básico,43.2,82,Software,3.0,3.3
9542,Tarde,7.4,Técnico,45.0,92,Cuenta,4.0,2.7
9543,Mañana,1.8,Técnico,29.8,87,Hardware,4.0,3.9
9544,Noche,7.0,Técnico,42.5,79,Software,,5.3
9545,Mañana,2.6,Universitario,31.6,90,Hardware,3.0,3.0
9546,Tarde,5.5,Técnico,41.5,80,Hardware,3.0,1.1
9547,Mañana,6.0,Técnico,43.2,81,Cuenta,2.0,2.9
9548,Noche,5.8,Universitario,23.7,79,Software,4.0,4.5
9549,Noche,4.3,Básico,44.0,94,Software,2.0,2.6
9550,Noche,6.3,Básico,30.5,68,Hardware,,3.1
9551,Noche,2.5,Básico,33.9,68,Hardware,3.0,1.6
9552,Noche,6.8,Técnico,41.1,86,Hardware,4.0,3.5
9553,Noche,4.1,Técnico,27.4,71,Cuenta,3.0,2.1
9554,Tarde,5.6,Técnico,39.9,84,Cuenta,2.0,4.1
9555,Tarde,4.3,Básico,31.7,76,Hardware,3.0,2.3
9556,Tarde,8.1,Básico,25.5,80,Cuenta,3.0,1.3
9557,Mañana,5.9,Técnico,36.4,74,Cuenta,4.0,3.3
9558,Mañana,6.3,Básico,42.5,62,Cuenta,3.0,2.5
9559,Tarde,6.6,Técnico,31.1,100,Software,1.0,1.6
9560,Mañana,4.5,Técnico,19.9,68,Cuenta,1.0,3.8
9561,Mañana,5.6,Universitario,26.8,84,Hardware,,2.7
9562,Noche,5.3,Básico,22.9,66,Software,3.0,4.1
9563,Noche,6.3,Técnico,52.8,63,Hardware,1.0,2.5
9564,Mañana,4.1,Técnico,21.3,67,Cuenta,2.0,2.7
9565,Mañana,3.6,Universitario,7.3,80,Hardware,2.0,3.5
9566,Tarde,7.4,Universitario,26.2,83,Hardware,2.0,3.6
9567,Mañana,6.6,Universitario,31.9,83,Cuenta,1.0,2.0
9568,Noche,3.3,Técnico,30.3,90,Hardware,2.0,2.9
9569,Mañana,8.8,Técnico,31.8,66,Cuenta,,5.7
9570,Tarde,3.9,Técnico,17.2,68,Cuenta,3.0,4.7
9571,Noche,5.2,Técnico,30.6,81,Cuenta,3.0,3.4
9572,Noche,7.3,Universitario,20.1,80,Hardware,4.0,5.3
9573,Noche,7.3,Básico,39.1,73,Hardware,5.0,3.3
9574,Noche,3.6,Técnico,18.6,96,Hardware,1.0,2.2
