Tienda,Fecha,Producto,Precio Unitario (€),Cantidad Vendida,Costo Producción (€),Gasto Publicidad (€),Descuento Aplicado (%),Ingresos Totales (€),Ganancia Bruta (€)
1,2034-01-12,Laptop,1037.03,3,688.2,196,6,2924.42,859.82
1,2034-01-13,Smartphone,537.03,7,416.47,442,1,3721.63,806.37
5,2034-01-14,Laptop,979.79,1,725.22,234,9,891.61,166.39
5,2034-01-15,Cámara,447.49,7,289.34,487,15,2662.59,637.19
5,2034-01-16,Tablet,377.11,1,227.34,462,11,335.63,108.29
1,2034-01-17,Auriculares,92.24,1,63.88,281,17,76.56,12.67
2,2034-01-18,Laptop,979.69,2,671.03,150,5,1861.41,519.35
4,2034-01-19,Cámara,428.58,2,273.89,196,16,720.02,172.24
5,2034-01-20,Tablet,390.72,4,228.75,254,7,1453.49,538.51
2,2034-01-21,Smartphone,552.06,1,391.69,95,8,507.89,116.2
3,2034-01-22,Tablet,368.17,4,223.27,153,18,1207.6,314.51
5,2034-01-23,Smartphone,637.03,2,361.22,385,1,1261.31,538.86
4,2034-01-24,Smartphone,647.77,4,377.29,495,6,2435.61,926.45
3,2034-01-25,Laptop,934.45,4,712.85,271,10,3364.03,512.63
3,2034-01-26,Laptop,1078.43,9,674.57,493,12,8541.19,2470.07
4,2034-01-27,Tablet,374.5,9,243.19,167,9,3067.12,878.37
5,2034-01-28,Cámara,469.95,1,338.93,54,14,404.16,65.22
1,2034-01-29,Tablet,355.42,5,249.02,466,6,1670.46,425.38
4,2034-01-30,Auriculares,102.8,7,56.85,260,5,683.59,285.64
4,2034-01-31,Smartphone,699.08,4,381.08,104,11,2488.72,964.4
4,2034-02-01,Smartphone,523.02,5,443.27,68,2,2562.78,346.44
3,2034-02-02,Laptop,897.16,2,689.17,450,15,1525.16,146.82
2,2034-02-03,Cámara,513.43,3,295.44,137,19,1247.62,361.31
1,2034-02-04,Laptop,1028.47,7,726.34,296,8,6623.33,1538.94
5,2034-02-05,Auriculares,102.63,7,46.37,166,9,653.78,329.22
5,2034-02-06,Tablet,429.79,4,250.96,219,12,1512.86,509.03
2,2034-02-07,Tablet,343.44,1,244.37,199,7,319.4,75.03
4,2034-02-08,Cámara,452.76,1,294.5,344,5,430.12,135.62
1,2034-02-09,Laptop,1006.2,4,707.41,257,2,3944.3,1114.66
5,2034-02-10,Laptop,1087.9,4,711.06,430,11,3872.94,1028.7
5,2034-02-11,Auriculares,128.03,6,37.14,332,8,706.75,483.94
4,2034-02-12,Tablet,430.36,7,234.68,381,8,2771.52,1128.77
2,2034-02-13,Laptop,946.32,9,687.82,223,10,7665.16,1474.81
1,2034-02-14,Cámara,521.12,9,271.97,176,5,4455.58,2007.8
2,2034-02-15,Tablet,340.89,5,218.19,205,1,1687.42,596.46
2,2034-02-16,Auriculares,188.39,3,55.94,229,6,531.25,363.42
1,2034-02-17,Cámara,449.4,3,318.77,498,8,1240.35,284.04
1,2034-02-18,Smartphone,560.18,6,417.42,472,18,2756.07,251.54
5,2034-02-19,Auriculares,26.35,1,2.36,427,17,21.87,19.51
5,2034-02-20,Cámara,504.29,7,295.1,451,11,3141.73,1076.04
1,2034-02-21,Laptop,1002.19,3,677.96,136,10,2705.91,672.04
3,2034-02-22,Smartphone,675.66,5,402.87,455,9,3074.26,1059.89
5,2034-02-23,Auriculares,138.82,7,41.64,373,2,952.31,660.81
3,2034-02-24,Laptop,960.46,7,711.84,316,11,5983.68,1000.81
1,2034-02-25,Smartphone,643.67,9,399.62,131,3,5619.24,2022.68
5,2034-02-26,Tablet,337.82,1,212.08,113,9,307.42,95.34
2,2034-02-27,Laptop,964.08,3,680.66,168,1,2863.32,821.35
1,2034-02-28,Cámara,505.92,9,300.12,390,11,4052.44,1351.4
4,2034-03-01,Auriculares,43.41,8,51.8,362,10,312.52,-101.9
3,2034-03-02,Smartphone,653.23,2,371.89,212,13,1136.63,392.85
1,2034-03-03,Laptop,1113.97,8,669.27,342,14,7664.08,2309.92
1,2034-03-04,Tablet,385.27,8,251.12,227,13,2681.51,672.51
5,2034-03-05,Auriculares,67.42,2,21.93,426,11,120.0,76.15
5,2034-03-06,Auriculares,93.52,8,16.63,79,1,740.68,607.66
5,2034-03-07,Laptop,972.13,3,691.1,450,1,2887.23,813.94
4,2034-03-08,Tablet,413.09,7,240.23,210,0,2891.61,1209.99
5,2034-03-09,Smartphone,533.88,9,382.43,449,19,3891.98,450.1
1,2034-03-10,Laptop,1015.93,4,685.93,448,14,3494.78,751.08
5,2034-03-11,Smartphone,695.6,6,400.28,446,9,3797.96,1396.29
2,2034-03-12,Auriculares,-0.11,9,35.6,52,19,-0.78,-321.15
5,2034-03-13,Smartphone,541.57,5,401.41,73,0,2707.84,700.77
4,2034-03-14,Tablet,377.75,1,242.39,456,0,377.75,135.36
2,2034-03-15,Cámara,527.09,3,303.35,108,0,1581.28,671.22
1,2034-03-16,Tablet,444.52,9,267.56,286,10,3600.6,1192.53
1,2034-03-17,Smartphone,640.5,3,416.78,289,11,1710.13,459.77
3,2034-03-18,Laptop,915.41,2,725.76,360,14,1574.51,122.99
2,2034-03-19,Auriculares,66.28,4,66.76,370,13,230.66,-36.39
3,2034-03-20,Cámara,454.98,5,304.77,209,0,2274.92,751.07
2,2034-03-21,Laptop,996.74,7,691.33,109,0,6977.18,2137.86
2,2034-03-22,Laptop,1000.91,7,692.24,289,5,6656.08,1810.36
4,2034-03-23,Tablet,331.54,9,232.44,463,2,2924.17,832.17
3,2034-03-24,Smartphone,578.02,8,400.09,371,13,4023.04,822.31
4,2034-03-25,Tablet,429.03,2,263.95,451,5,815.15,287.25
2,2034-03-26,Smartphone,568.58,8,385.49,108,7,4230.26,1146.37
1,2034-03-27,Tablet,389.99,8,249.26,102,19,2527.12,533.08
2,2034-03-28,Laptop,1084.84,5,686.45,113,14,4664.83,1232.57
4,2034-03-29,Auriculares,199.5,3,54.19,170,16,502.74,340.18
3,2034-03-30,Smartphone,491.93,9,389.01,168,8,4073.2,572.09
3,2034-03-31,Cámara,505.69,7,285.21,335,15,3008.88,1012.42
4,2034-04-01,Cámara,645.85,1,286.4,67,0,645.85,359.45
3,2034-04-02,Laptop,1023.94,8,710.07,54,15,6962.81,1282.28
5,2034-04-03,Tablet,400.92,5,248.07,374,18,1643.79,403.47
1,2034-04-04,Tablet,465.63,6,241.43,441,8,2570.3,1121.71
1,2034-04-05,Laptop,1010.9,9,705.23,442,16,7642.44,1295.39
1,2034-04-06,Cámara,535.46,8,291.71,209,5,4069.47,1735.79
3,2034-04-07,Cámara,489.48,3,322.53,425,13,1277.56,309.96
3,2034-04-08,Tablet,410.18,5,230.52,191,17,1702.23,549.62
2,2034-04-09,Smartphone,621.33,4,396.26,446,13,2162.23,577.19
2,2034-04-10,Auriculares,143.28,1,21.9,67,6,134.68,112.78
1,2034-04-11,Smartphone,578.41,5,393.06,117,9,2631.78,666.47
5,2034-04-12,Cámara,477.06,7,266.41,163,15,2838.48,973.63
2,2034-04-13,Smartphone,503.63,1,414.93,71,6,473.41,58.48
2,2034-04-14,Auriculares,80.64,4,65.33,69,19,261.28,-0.04
3,2034-04-15,Smartphone,647.65,6,415.68,448,5,3691.62,1197.51
5,2034-04-16,Smartphone,623.16,9,400.58,312,5,5328.03,1722.83
1,2034-04-17,Smartphone,550.16,8,382.4,147,6,4137.22,1078.0
2,2034-04-18,Smartphone,504.81,2,383.99,154,16,848.08,80.09
5,2034-04-19,Laptop,992.88,3,730.6,335,7,2770.13,578.32
5,2034-04-20,Cámara,546.19,5,328.71,54,1,2703.64,1060.07
1,2034-04-21,Auriculares,76.06,7,52.45,178,18,436.56,69.4
5,2034-04-22,Cámara,427.75,3,289.69,493,6,1206.27,337.2
5,2034-04-23,Laptop,970.52,7,727.37,208,11,6046.37,954.76
5,2034-04-24,Laptop,1016.31,5,686.11,300,19,4116.05,685.5
2,2034-04-25,Laptop,1062.12,6,704.58,325,2,6245.28,2017.81
1,2034-04-26,Laptop,987.17,6,727.04,132,3,5745.3,1383.07
5,2034-04-27,Smartphone,652.74,4,383.27,369,10,2349.88,816.79
5,2034-04-28,Cámara,547.2,8,316.58,167,11,3896.08,1363.4
2,2034-04-29,Tablet,341.17,9,260.41,497,18,2517.81,174.11
1,2034-04-30,Auriculares,162.54,2,49.21,78,18,266.56,168.14
3,2034-05-01,Laptop,1014.76,9,680.13,407,10,8219.52,2098.34
2,2034-05-02,Cámara,439.67,4,285.51,187,12,1547.62,405.58
1,2034-05-03,Laptop,1088.04,6,705.79,206,0,6528.25,2293.52
5,2034-05-04,Laptop,993.72,7,671.53,80,5,6608.25,1907.51
1,2034-05-05,Laptop,902.83,4,702.61,380,15,3069.61,259.16
1,2034-05-06,Laptop,964.69,8,710.82,335,1,7640.32,1953.75
1,2034-05-07,Laptop,952.38,8,719.7,202,13,6628.55,870.91
3,2034-05-08,Auriculares,65.91,1,22.03,385,17,54.71,32.67
1,2034-05-09,Cámara,477.74,8,326.32,107,16,3210.42,599.82
3,2034-05-10,Laptop,987.13,3,733.91,362,19,2398.73,197.01
5,2034-05-11,Laptop,985.25,5,708.2,136,17,4088.79,547.77
3,2034-05-12,Laptop,995.13,8,679.24,172,18,6528.02,1094.11
5,2034-05-13,Laptop,1029.37,6,693.44,240,14,5311.55,1150.92
5,2034-05-14,Smartphone,562.68,4,399.05,402,1,2228.21,632.01
3,2034-05-15,Smartphone,659.05,4,405.41,420,3,2557.11,935.48
2,2034-05-16,Tablet,338.74,4,250.44,342,0,1354.96,353.2
4,2034-05-17,Laptop,1030.76,6,705.62,363,7,5751.62,1517.88
1,2034-05-18,Tablet,482.16,7,248.19,77,19,2733.87,996.57
4,2034-05-19,Auriculares,91.13,5,55.3,204,13,396.42,119.91
1,2034-05-20,Tablet,409.67,8,240.79,279,10,2949.65,1023.33
1,2034-05-21,Cámara,451.6,7,293.24,86,13,2750.25,697.6
5,2034-05-22,Smartphone,574.41,8,388.48,55,15,3905.99,798.16
1,2034-05-23,Smartphone,678.38,4,438.35,367,9,2469.32,715.94
1,2034-05-24,Laptop,1037.42,8,729.28,274,6,7801.43,1967.21
3,2034-05-25,Laptop,1020.93,6,711.11,82,15,5206.73,940.09
4,2034-05-26,Auriculares,3.1,3,76.51,138,3,9.02,-220.49
3,2034-05-27,Auriculares,64.18,8,65.97,383,11,456.94,-70.82
1,2034-05-28,Cámara,586.95,7,303.63,89,11,3656.7,1531.32
5,2034-05-29,Laptop,1020.54,5,669.89,218,1,5051.68,1702.24
3,2034-05-30,Laptop,1026.78,4,694.76,424,5,3901.76,1122.74
3,2034-05-31,Auriculares,108.53,1,43.3,347,19,87.91,44.61
2,2034-06-01,Auriculares,69.35,3,27.34,442,14,178.92,96.91
1,2034-06-02,Auriculares,116.63,2,20.28,67,14,200.6,160.05
5,2034-06-03,Smartphone,523.49,8,409.85,64,15,3559.73,280.89
3,2034-06-04,Tablet,319.73,8,256.49,181,2,2506.66,454.74
3,2034-06-05,Tablet,363.24,5,226.65,339,0,1816.18,682.92
5,2034-06-06,Laptop,1009.61,5,685.08,367,11,4492.76,1067.34
1,2034-06-07,Smartphone,521.52,4,423.22,343,14,1794.02,101.12
2,2034-06-08,Auriculares,106.35,1,32.45,258,18,87.21,54.76
3,2034-06-09,Laptop,950.27,1,703.42,376,5,902.76,199.34
2,2034-06-10,Smartphone,557.01,6,396.2,328,18,2740.48,363.26
4,2034-06-11,Cámara,564.98,4,310.13,431,16,1898.33,657.82
1,2034-06-12,Smartphone,601.86,4,382.88,325,8,2214.86,683.35
4,2034-06-13,Laptop,954.81,3,701.8,489,12,2520.7,415.29
4,2034-06-14,Tablet,409.34,9,253.37,358,14,3168.3,887.93
4,2034-06-15,Auriculares,26.52,3,54.6,435,15,67.62,-96.19
1,2034-06-16,Cámara,519.12,8,301.58,326,12,3654.58,1241.93
1,2034-06-17,Smartphone,655.37,2,406.89,125,1,1297.62,483.84
5,2034-06-18,Laptop,1033.09,4,743.84,347,1,4091.02,1115.68
2,2034-06-19,Laptop,1107.89,1,751.23,362,10,997.1,245.87
2,2034-06-20,Auriculares,3.08,5,37.22,427,15,13.09,-172.99
5,2034-06-21,Laptop,1006.35,2,653.64,482,16,1690.67,383.4
5,2034-06-22,Laptop,932.82,1,711.91,396,2,914.17,202.26
4,2034-06-23,Auriculares,91.34,1,53.73,161,0,91.34,37.61
5,2034-06-24,Cámara,500.08,2,321.22,315,17,830.13,187.69
3,2034-06-25,Tablet,513.99,5,255.7,121,13,2235.87,957.38
2,2034-06-26,Tablet,397.01,9,251.17,366,8,3287.25,1026.7
5,2034-06-27,Smartphone,596.08,6,422.58,70,8,3290.35,754.88
3,2034-06-28,Cámara,550.26,4,325.38,237,11,1958.92,657.42
3,2034-06-29,Smartphone,597.36,3,372.27,170,2,1756.24,639.43
3,2034-06-30,Tablet,491.56,8,233.67,391,1,3893.13,2023.79
3,2034-07-01,Auriculares,133.48,3,47.89,190,0,400.45,256.79
4,2034-07-02,Laptop,1041.43,1,701.97,353,8,958.11,256.14
3,2034-07-03,Tablet,306.62,4,245.48,473,12,1079.31,97.39
4,2034-07-04,Cámara,599.26,5,308.68,496,15,2546.86,1003.44
4,2034-07-05,Tablet,367.18,5,269.92,253,18,1505.43,155.82
3,2034-07-06,Cámara,499.51,5,334.45,258,9,2272.79,600.52
2,2034-07-07,Cámara,467.36,8,311.58,58,4,3589.36,1096.74
3,2034-07-08,Cámara,448.79,8,282.95,234,13,3123.56,859.93
3,2034-07-09,Smartphone,539.89,4,397.05,484,14,1857.23,269.02
3,2034-07-10,Auriculares,105.16,9,48.49,418,2,927.53,491.09
2,2034-07-11,Tablet,301.51,1,260.29,425,8,277.38,17.09
1,2034-07-12,Auriculares,87.86,5,57.76,345,0,439.3,150.48
1,2034-07-13,Laptop,1052.89,5,741.01,381,0,5264.44,1559.4
4,2034-07-14,Tablet,431.6,5,240.77,250,18,1769.55,565.7
4,2034-07-15,Auriculares,121.62,8,57.7,113,5,924.33,462.77
2,2034-07-16,Auriculares,55.23,9,97.09,399,10,447.37,-426.48
5,2034-07-17,Laptop,920.7,3,688.3,375,17,2292.53,227.64
1,2034-07-18,Cámara,552.09,9,302.9,369,13,4322.86,1596.74
4,2034-07-19,Tablet,377.55,8,231.1,74,15,2567.35,718.53
1,2034-07-20,Tablet,395.85,3,251.64,461,0,1187.54,432.61
2,2034-07-21,Laptop,990.12,2,684.4,443,9,1802.02,433.23
2,2034-07-22,Cámara,533.62,4,320.94,205,9,1942.38,658.63
5,2034-07-23,Tablet,492.17,2,252.95,270,12,866.21,360.32
5,2034-07-24,Tablet,473.12,4,231.29,341,0,1892.47,967.31
2,2034-07-25,Tablet,283.39,5,266.81,188,2,1388.6,54.54
4,2034-07-26,Cámara,484.57,2,303.59,70,13,843.16,235.97
1,2034-07-27,Laptop,932.66,8,719.06,203,15,6342.11,589.66
3,2034-07-28,Tablet,446.92,1,227.05,451,19,362.01,134.96
5,2034-07-29,Auriculares,100.2,3,57.38,117,5,285.57,113.44
3,2034-07-30,Cámara,530.31,7,315.47,90,0,3712.15,1503.89
4,2034-07-31,Smartphone,580.29,1,391.53,64,19,470.04,78.51
5,2034-08-01,Laptop,948.03,2,674.82,328,4,1820.22,470.58
3,2034-08-02,Auriculares,56.59,3,49.17,218,7,157.87,10.37
4,2034-08-03,Tablet,323.35,2,274.56,183,11,575.56,26.44
1,2034-08-04,Smartphone,536.82,2,422.52,248,0,1073.64,228.6
4,2034-08-05,Laptop,926.29,6,691.43,287,12,4890.79,742.2
5,2034-08-06,Cámara,448.21,7,274.34,493,8,2886.5,966.14
2,2034-08-07,Smartphone,545.39,6,391.38,161,19,2650.58,302.32
1,2034-08-08,Smartphone,619.7,6,390.63,101,7,3457.95,1114.17
3,2034-08-09,Auriculares,117.74,9,58.93,186,12,932.53,402.16
5,2034-08-10,Laptop,1019.65,8,697.9,304,1,8075.63,2492.43
2,2034-08-11,Auriculares,158.75,8,34.93,164,14,1092.2,812.72
4,2034-08-12,Auriculares,96.08,6,72.09,207,13,501.55,69.04
2,2034-08-13,Tablet,360.96,5,252.81,349,18,1479.93,215.89
5,2034-08-14,Cámara,610.57,9,308.71,495,8,5055.52,2277.15
5,2034-08-15,Smartphone,645.28,2,365.5,476,18,1058.26,327.26
2,2034-08-16,Laptop,1007.62,7,651.51,461,13,6136.38,1575.78
4,2034-08-17,Cámara,504.14,6,271.25,313,7,2813.12,1185.63
2,2034-08-18,Cámara,514.48,7,290.39,404,4,3457.32,1424.6
5,2034-08-19,Laptop,989.89,4,711.53,356,6,3722.0,875.9
5,2034-08-20,Cámara,506.41,9,253.16,148,3,4420.97,2142.57
3,2034-08-21,Tablet,424.97,7,281.86,170,7,2766.55,793.55
3,2034-08-22,Cámara,463.67,2,303.41,139,3,899.53,292.7
1,2034-08-23,Tablet,318.29,4,277.21,79,0,1273.18,164.35
5,2034-08-24,Smartphone,496.22,5,382.28,279,7,2307.41,396.01
3,2034-08-25,Smartphone,644.39,2,410.08,188,6,1211.46,391.31
2,2034-08-26,Auriculares,20.85,8,51.7,303,10,150.15,-263.48
4,2034-08-27,Tablet,423.27,1,266.35,453,15,359.78,93.42
2,2034-08-28,Smartphone,542.28,3,395.32,80,16,1366.55,180.58
4,2034-08-29,Cámara,443.09,1,309.46,211,4,425.36,115.9
3,2034-08-30,Laptop,964.09,5,722.04,445,6,4531.22,921.0
1,2034-08-31,Laptop,1009.71,8,686.98,481,9,7350.66,1854.85
2,2034-09-01,Tablet,335.57,7,254.84,205,12,2067.11,283.2
2,2034-09-02,Auriculares,69.15,9,12.24,372,19,504.13,393.94
2,2034-09-03,Cámara,498.71,2,314.05,166,14,857.79,229.69
4,2034-09-04,Tablet,339.49,8,289.09,240,5,2580.1,267.35
3,2034-09-05,Laptop,1071.41,8,675.11,225,1,8485.58,3084.69
2,2034-09-06,Tablet,313.87,6,248.17,475,3,1826.74,337.71
2,2034-09-07,Cámara,489.09,3,317.61,485,13,1276.53,323.7
1,2034-09-08,Smartphone,663.63,2,400.63,54,14,1141.44,340.18
1,2034-09-09,Cámara,433.78,8,303.3,382,13,3019.09,592.67
3,2034-09-10,Smartphone,594.52,6,392.18,61,3,3460.1,1107.02
3,2034-09-11,Smartphone,606.64,4,391.44,108,5,2305.24,739.5
5,2034-09-12,Smartphone,559.66,5,398.27,370,6,2630.41,639.08
1,2034-09-13,Tablet,396.13,5,250.83,357,12,1742.95,488.79
5,2034-09-14,Laptop,1028.07,9,676.37,348,16,7772.23,1684.89
4,2034-09-15,Tablet,376.64,9,248.68,299,16,2847.42,609.3
5,2034-09-16,Laptop,1038.22,8,731.37,388,3,8056.56,2205.59
2,2034-09-17,Cámara,519.64,8,291.62,142,18,3408.82,1075.88
5,2034-09-18,Auriculares,70.85,2,25.25,368,19,114.79,64.28
3,2034-09-19,Cámara,556.37,3,296.97,160,12,1468.82,577.91
4,2034-09-20,Tablet,362.95,8,235.71,355,8,2671.34,785.67
2,2034-09-21,Tablet,442.79,5,223.23,417,1,2191.83,1075.67
5,2034-09-22,Laptop,963.85,7,702.78,344,19,5465.03,545.54
4,2034-09-23,Tablet,384.2,8,235.79,475,17,2551.06,664.71
4,2034-09-24,Smartphone,591.87,6,387.51,385,19,2876.48,551.44
2,2034-09-25,Tablet,416.93,5,253.07,66,16,1751.1,485.76
5,2034-09-26,Laptop,879.33,8,669.34,269,6,6612.54,1257.85
4,2034-09-27,Laptop,1022.9,1,665.17,348,16,859.24,194.07
4,2034-09-28,Smartphone,594.88,1,413.42,354,9,541.34,127.92
1,2034-09-29,Laptop,1014.29,1,661.38,54,13,882.43,221.05
4,2034-09-30,Auriculares,125.12,3,30.47,178,11,334.08,242.68
1,2034-10-01,Cámara,519.69,6,264.0,372,11,2775.15,1191.13
5,2034-10-02,Tablet,299.63,6,240.28,161,16,1510.15,68.48
5,2034-10-03,Auriculares,46.95,5,58.56,73,18,192.49,-100.31
5,2034-10-04,Tablet,416.64,7,252.25,78,13,2537.34,771.62
3,2034-10-05,Auriculares,109.98,5,97.84,448,16,461.94,-27.25
5,2034-10-06,Tablet,360.52,2,271.74,181,14,620.1,76.62
4,2034-10-07,Smartphone,636.88,4,381.38,93,5,2420.15,894.64
2,2034-10-08,Laptop,987.18,1,676.06,370,18,809.49,133.43
1,2034-10-09,Laptop,1044.29,7,754.13,425,19,5921.1,642.17
3,2034-10-10,Smartphone,660.5,4,421.25,256,5,2509.9,824.9
5,2034-10-11,Auriculares,113.92,4,61.79,431,5,432.88,185.73
5,2034-10-12,Cámara,527.78,4,301.5,265,3,2047.78,841.79
2,2034-10-13,Auriculares,69.58,3,55.47,293,0,208.73,42.32
2,2034-10-14,Laptop,1044.61,8,670.36,80,18,6852.64,1489.78
3,2034-10-15,Cámara,510.91,4,303.14,453,10,1839.26,626.7
1,2034-10-16,Tablet,385.26,8,251.42,315,6,2897.19,885.79
5,2034-10-17,Cámara,439.06,9,281.92,60,1,3912.02,1374.76
3,2034-10-18,Auriculares,75.73,1,39.23,131,3,73.46,34.23
4,2034-10-19,Smartphone,544.53,4,430.3,205,5,2069.2,347.99
4,2034-10-20,Tablet,438.07,6,247.5,215,4,2523.31,1038.33
3,2034-10-21,Auriculares,161.02,8,91.42,257,8,1185.12,453.73
5,2034-10-22,Tablet,445.81,6,215.19,73,10,2407.39,1116.27
3,2034-10-23,Cámara,624.3,6,289.56,344,17,3109.02,1371.67
5,2034-10-24,Laptop,976.98,4,669.05,424,19,3165.41,489.2
2,2034-10-25,Auriculares,129.83,9,25.81,228,16,981.5,749.2
3,2034-10-26,Smartphone,540.93,7,383.44,381,12,3332.14,648.09
5,2034-10-27,Cámara,490.14,6,306.31,99,16,2470.29,632.46
3,2034-10-28,Auriculares,26.13,1,55.34,56,9,23.78,-31.56
3,2034-10-29,Smartphone,628.41,2,386.41,149,17,1043.16,270.33
5,2034-10-30,Auriculares,82.23,6,5.44,130,16,414.42,381.75
5,2034-10-31,Cámara,397.27,1,329.55,290,11,353.57,24.02
1,2034-11-01,Auriculares,65.75,5,44.28,373,14,282.72,61.3
3,2034-11-02,Tablet,489.66,1,227.67,230,18,401.52,173.84
4,2034-11-03,Cámara,520.52,3,305.5,342,14,1342.95,426.45
3,2034-11-04,Auriculares,138.45,7,54.09,132,12,852.88,474.26
3,2034-11-05,Laptop,1006.28,5,693.55,103,6,4729.5,1261.77
5,2034-11-06,Auriculares,90.92,1,52.97,139,10,81.83,28.86
3,2034-11-07,Tablet,400.78,1,226.9,488,7,372.72,145.83
3,2034-11-08,Smartphone,612.27,8,415.2,252,19,3967.52,645.93
4,2034-11-09,Smartphone,545.17,9,380.06,80,15,4170.53,749.97
5,2034-11-10,Smartphone,638.15,7,387.89,242,10,4020.36,1305.14
3,2034-11-11,Laptop,1056.09,3,712.98,149,4,3041.54,902.62
2,2034-11-12,Tablet,390.17,6,274.08,398,6,2200.56,556.09
1,2034-11-13,Cámara,473.85,3,331.72,138,15,1208.31,213.17
4,2034-11-14,Smartphone,562.9,4,421.12,492,15,1913.88,229.41
3,2034-11-15,Tablet,487.96,4,243.52,172,19,1580.99,606.92
2,2034-11-16,Auriculares,77.39,3,19.18,423,16,195.01,137.48
3,2034-11-17,Laptop,1032.67,6,728.1,96,18,5080.72,712.11
3,2034-11-18,Tablet,390.52,5,277.41,482,14,1679.24,292.17
5,2034-11-19,Tablet,387.82,9,236.56,195,14,3001.72,872.67
5,2034-11-20,Cámara,461.76,9,318.42,52,19,3366.25,500.43
5,2034-11-21,Tablet,351.49,3,243.36,67,14,906.83,176.76
2,2034-11-22,Cámara,537.0,9,330.03,363,2,4736.31,1766.08
3,2034-11-23,Laptop,950.35,3,689.7,376,11,2537.44,468.34
1,2034-11-24,Laptop,1023.13,4,739.57,130,5,3887.88,929.59
4,2034-11-25,Auriculares,104.53,1,65.72,202,19,84.67,18.95
5,2034-11-26,Cámara,537.63,5,335.95,451,4,2580.63,900.88
5,2034-11-27,Cámara,469.5,9,290.72,357,10,3802.97,1186.45
3,2034-11-28,Smartphone,654.01,2,408.1,348,11,1164.13,347.93
3,2034-11-29,Smartphone,592.94,4,380.61,116,6,2229.46,707.0
2,2034-11-30,Auriculares,229.58,2,66.88,138,8,422.44,288.68
2,2034-12-01,Laptop,919.29,8,717.98,184,17,6104.09,360.25
5,2034-12-02,Smartphone,721.45,9,447.94,416,13,5648.93,1617.46
3,2034-12-03,Tablet,393.68,3,259.64,251,3,1145.61,366.69
1,2034-12-04,Laptop,1011.14,9,714.48,477,7,8463.24,2032.91
4,2034-12-05,Tablet,369.79,6,240.58,477,15,1885.91,442.41
3,2034-12-06,Cámara,421.56,6,310.83,228,3,2453.46,588.49
3,2034-12-07,Laptop,973.58,7,692.4,388,18,5588.35,741.53
2,2034-12-08,Auriculares,81.72,5,52.32,128,5,388.15,126.56
4,2034-12-09,Cámara,509.14,6,303.49,134,18,2504.97,684.03
5,2034-12-10,Cámara,556.06,1,292.95,70,14,478.21,185.26
3,2034-12-11,Tablet,409.54,3,251.26,427,11,1093.46,339.69
5,2034-12-12,Cámara,510.41,9,292.49,214,11,4088.36,1455.91
3,2034-12-13,Smartphone,619.22,5,392.41,77,1,3065.13,1103.1
5,2034-12-14,Laptop,912.25,5,721.53,286,8,4196.37,588.7
4,2034-12-15,Smartphone,516.87,8,403.51,337,2,4052.29,824.22
2,2034-12-16,Tablet,325.15,2,256.94,234,0,650.3,136.42
4,2034-12-17,Tablet,381.34,7,220.85,474,13,2322.34,776.36
1,2034-12-18,Laptop,906.41,9,708.47,359,12,7178.8,802.58
2,2034-12-19,Cámara,465.51,7,310.61,204,4,3128.23,953.97
4,2034-12-20,Auriculares,31.59,5,42.03,172,6,148.46,-61.7
1,2034-12-21,Tablet,424.39,6,291.7,136,13,2215.29,465.09
3,2034-12-22,Laptop,1021.88,4,654.22,251,15,3474.4,857.54
3,2034-12-23,Auriculares,84.97,7,65.69,89,17,493.66,33.85
5,2034-12-24,Cámara,405.0,1,314.26,218,13,352.35,38.1
2,2034-12-25,Tablet,388.14,4,260.83,119,0,1552.57,509.24
3,2034-12-26,Laptop,1016.43,3,703.52,329,5,2896.83,786.26
2,2034-12-27,Laptop,1040.54,4,711.01,451,9,3787.55,943.5
3,2034-12-28,Laptop,1087.67,1,717.36,379,5,1033.29,315.92
5,2034-12-29,Tablet,455.92,2,235.48,489,1,902.73,431.77
4,2034-12-30,Auriculares,108.24,9,55.98,448,6,915.7,411.85
5,2034-12-31,Laptop,985.74,7,696.33,403,16,5796.14,921.8
1,2035-01-01,Cámara,462.85,6,278.12,377,13,2416.09,747.35
3,2035-01-02,Laptop,1067.78,2,714.34,468,6,2007.43,578.75
1,2035-01-03,Auriculares,108.33,1,38.71,76,8,99.66,60.95
1,2035-01-04,Tablet,431.53,2,220.04,394,18,707.7,267.62
2,2035-01-05,Laptop,970.49,7,689.22,180,10,6114.08,1289.56
3,2035-01-06,Laptop,937.95,2,684.02,326,2,1838.39,470.35
1,2035-01-07,Cámara,479.98,3,320.57,426,3,1396.75,435.04
4,2035-01-08,Cámara,484.85,8,303.06,344,4,3723.68,1299.16
1,2035-01-09,Laptop,1009.59,7,727.65,337,3,6855.11,1761.57
4,2035-01-10,Laptop,963.13,9,686.67,303,12,7627.98,1447.96
2,2035-01-11,Cámara,501.25,4,317.48,483,8,1844.59,574.66
1,2035-01-12,Auriculares,158.89,7,106.79,134,13,967.61,220.06
5,2035-01-13,Smartphone,516.35,1,407.12,58,15,438.9,31.78
2,2035-01-14,Smartphone,494.15,2,417.23,99,5,938.89,104.43
4,2035-01-15,Laptop,1062.3,7,713.87,50,9,6766.82,1769.73
2,2035-01-16,Cámara,426.82,2,271.56,53,12,751.2,208.08
1,2035-01-17,Tablet,381.0,6,261.72,53,2,2240.26,669.96
