ID,Edad,Nivel_Educativo,Experiencia_Anios,Departamento,Horas_Entrenamiento_Mensual,Satisfaccion_Laboral,Remoto,Salario_Mensual
9440,42,Técnica,22,TI,12,Baja,Sí,5760.52
9441,42,Universitaria,20,Recursos Humanos,13,Media,Sí,5879.55
9442,28,Universitaria,9,Recursos Humanos,9,Alta,No,4534.9
9443,53,Universitaria,35,Marketing,4,Media,Sí,7609.63
9444,56,Postgrado,35,Recursos Humanos,11,Media,Sí,7465.4
9445,43,Técnica,20,Recursos Humanos,8,Alta,Sí,5879.67
9446,31,Universitaria,7,Ventas,11,Alta,Sí,4249.45
9447,56,Universitaria,35,Finanzas,12,Baja,Sí,7480.71
9448,57,Postgrado,33,TI,8,Muy Alta,No,7824.05
9449,18,Postgrado,0,Marketing,6,Media,No,3530.73
9450,21,Secundaria,0,Ventas,9,Alta,No,2594.09
9451,47,Secundaria,24,TI,15,Muy Alta,Sí,5968.47
9452,29,Técnica,11,TI,12,Alta,No,4079.65
9453,52,Universitaria,33,Ventas,9,Media,Sí,8040.77
9454,30,Universitaria,8,Marketing,8,Alta,Sí,4525.46
9455,48,Secundaria,29,Finanzas,11,Media,Sí,6750.59
9456,55,Postgrado,35,Ventas,8,Media,No,7724.54
9457,60,Universitaria,40,Recursos Humanos,7,Media,No,8013.69
9458,40,Universitaria,17,TI,12,Baja,No,4855.08
9459,21,Universitaria,0,Recursos Humanos,14,Media,No,3578.06
9460,33,Postgrado,13,Marketing,6,Muy Alta,No,5307.75
9461,24,Universitaria,3,Finanzas,14,Media,Sí,3529.6
9462,39,Universitaria,16,Finanzas,9,Media,No,5227.14
9463,46,Universitaria,26,Finanzas,5,Media,No,6395.41
9464,28,Técnica,5,Recursos Humanos,11,Alta,Sí,3685.2
9465,50,Técnica,28,Marketing,8,Alta,Sí,6765.68
9466,46,Postgrado,23,Recursos Humanos,12,Muy Alta,Sí,6324.96
9467,56,Secundaria,38,TI,12,Alta,No,7180.76
9468,29,Postgrado,9,Finanzas,14,Media,No,4326.82
9469,24,Universitaria,0,Marketing,9,Alta,No,3432.82
9470,56,Técnica,37,Recursos Humanos,10,Media,No,7804.57
9471,59,Universitaria,39,Recursos Humanos,7,Alta,No,7549.9
9472,65,Universitaria,40,Recursos Humanos,14,Media,No,8241.32
9473,43,Secundaria,20,Recursos Humanos,9,Muy Alta,No,5263.8
9474,57,Universitaria,37,Recursos Humanos,9,Alta,No,7733.16
9475,26,Postgrado,4,TI,12,Alta,Sí,4727.83
9476,58,Postgrado,38,Finanzas,13,Media,No,7616.07
9477,51,Universitaria,29,Recursos Humanos,10,Baja,No,6292.26
9478,62,Técnica,39,TI,16,Media,Sí,7456.1
9479,30,Universitaria,11,Marketing,6,Alta,No,4273.28
9480,53,Secundaria,30,Marketing,5,Alta,Sí,6641.47
9481,42,Postgrado,21,TI,10,Baja,No,5954.64
9482,41,Universitaria,23,TI,18,Alta,Sí,6585.11
9483,61,Secundaria,40,TI,13,Baja,No,7391.15
9484,34,Universitaria,15,Marketing,13,Baja,Sí,5365.47
9485,19,Secundaria,1,Recursos Humanos,11,Alta,Sí,3179.6
9486,30,Técnica,10,Finanzas,4,Alta,Sí,4334.64
9487,48,Secundaria,25,Recursos Humanos,11,Media,Sí,5890.25
9488,46,Secundaria,26,Ventas,10,Alta,No,5832.81
9489,45,Universitaria,25,TI,11,Baja,Sí,6544.73
9490,44,Postgrado,21,Recursos Humanos,16,Media,No,6495.96
9491,32,Secundaria,11,Finanzas,12,Alta,No,3868.54
9492,48,Postgrado,29,Recursos Humanos,7,Alta,Sí,6991.29
9493,57,Secundaria,35,Ventas,11,Muy Alta,Sí,7114.87
9494,32,Secundaria,14,Ventas,7,Media,Sí,4822.19
9495,50,Universitaria,31,Recursos Humanos,15,Muy Alta,No,8089.57
9496,37,Universitaria,17,Finanzas,7,Alta,No,5009.83
9497,59,Técnica,40,Recursos Humanos,17,Media,No,8090.18
9498,29,Universitaria,7,TI,22,Baja,No,3766.24
9499,54,Universitaria,35,Finanzas,10,Baja,No,7132.61
9500,26,Universitaria,7,Marketing,10,Alta,No,4712.9
9501,40,Secundaria,19,Finanzas,12,Media,Sí,5152.18
9502,25,Secundaria,6,Recursos Humanos,11,Media,No,3638.7
9503,49,Secundaria,30,Recursos Humanos,8,Alta,Sí,6419.99
9504,65,Secundaria,40,Marketing,7,Alta,Sí,8070.22
9505,31,Universitaria,9,Ventas,7,Alta,No,4484.54
9506,44,Secundaria,26,Recursos Humanos,10,Media,Sí,5879.83
9507,42,Universitaria,22,Ventas,9,Media,No,6104.47
9508,30,Postgrado,8,Ventas,17,Baja,No,4335.07
9509,38,Universitaria,20,TI,6,Media,Sí,6436.57
9510,62,Secundaria,40,Ventas,6,Media,Sí,7265.79
9511,48,Postgrado,30,Finanzas,10,Alta,Sí,7818.8
9512,54,Postgrado,36,Ventas,15,Muy Alta,No,8258.41
9513,65,Universitaria,40,TI,8,Muy Alta,No,8736.62
9514,60,Universitaria,37,Recursos Humanos,14,Media,No,7816.54
9515,22,Universitaria,4,Recursos Humanos,12,Alta,Sí,4384.66
9516,30,Universitaria,8,Marketing,15,Media,Sí,4159.09
9517,45,Universitaria,21,Ventas,13,Media,Sí,6002.57
9518,60,Técnica,36,Finanzas,12,Alta,No,7393.85
9519,42,Postgrado,18,Marketing,10,Alta,Sí,5947.43
9520,52,Secundaria,28,Marketing,7,Alta,No,6032.99
9521,64,Universitaria,40,TI,8,Media,No,7998.38
9522,56,Universitaria,36,Recursos Humanos,10,Media,Sí,7794.66
9523,24,Universitaria,6,Ventas,7,Muy Alta,No,4287.67
9524,55,Universitaria,34,Ventas,6,Muy Alta,No,7447.99
9525,49,Secundaria,25,Recursos Humanos,10,Media,Sí,6012.25
9526,20,Secundaria,1,TI,8,Alta,No,2875.84
9527,62,Secundaria,38,TI,8,Media,No,7031.08
9528,56,Postgrado,32,TI,15,Alta,Sí,7821.3
9529,54,Universitaria,35,Finanzas,9,Media,Sí,7671.37
9530,39,Secundaria,16,Ventas,13,Alta,Sí,4419.01
9531,25,Técnica,6,TI,12,Media,No,2820.02
9532,34,Técnica,15,TI,6,Alta,Sí,5572.93
9533,44,Secundaria,21,Recursos Humanos,3,Media,Sí,5193.67
9534,50,Universitaria,31,Marketing,7,Media,Sí,7191.63
9535,63,Universitaria,40,Marketing,11,Media,Sí,8525.57
9536,34,Técnica,10,Marketing,11,Muy Alta,Sí,4430.93
9537,59,Universitaria,39,Ventas,14,Muy Alta,No,8073.17
9538,29,Técnica,6,Finanzas,7,Alta,Sí,4114.24
9539,65,Universitaria,40,Ventas,9,Media,No,8197.45
9540,63,Universitaria,40,Recursos Humanos,8,Media,No,8011.97
9541,44,Postgrado,22,TI,9,Alta,No,6516.31
9542,65,Universitaria,40,Ventas,9,Media,No,8268.06
9543,25,Secundaria,3,Marketing,7,Alta,No,2494.38
9544,40,Universitaria,17,Finanzas,9,Alta,No,5405.4
9545,59,Técnica,37,Recursos Humanos,10,Baja,Sí,7309.19
9546,46,Universitaria,25,TI,11,Alta,Sí,5947.82
9547,37,Secundaria,19,Finanzas,7,Muy Alta,Sí,5294.81
9548,33,Secundaria,10,Ventas,11,Media,Sí,3860.6
9549,34,Secundaria,11,Ventas,10,Muy Alta,No,3820.1
9550,33,Técnica,14,Finanzas,4,Alta,Sí,5601.14
9551,36,Universitaria,13,Finanzas,7,Media,Sí,4969.73
9552,25,Técnica,1,TI,15,Alta,No,3905.68
9553,55,Técnica,31,Marketing,10,Muy Alta,No,6583.51
9554,55,Postgrado,32,Finanzas,11,Muy Alta,No,7560.46
9555,46,Postgrado,28,TI,8,Alta,Sí,6857.05
9556,58,Universitaria,39,Finanzas,11,Alta,No,8357.37
9557,53,Técnica,33,Finanzas,8,Media,Sí,7204.96
9558,43,Postgrado,21,Marketing,13,Alta,No,6552.68
9559,48,Universitaria,27,TI,14,Alta,No,6386.72
9560,61,Universitaria,40,Ventas,8,Media,No,8560.1
9561,29,Postgrado,10,TI,5,Media,No,5317.1
9562,34,Técnica,10,TI,10,Media,Sí,4712.6
9563,32,Técnica,8,TI,15,Muy Alta,No,4027.49
9564,26,Postgrado,2,Marketing,9,Alta,No,4545.4
9565,56,Postgrado,38,Marketing,9,Media,No,8452.53
9566,59,Postgrado,35,Recursos Humanos,11,Media,No,7805.43
9567,65,Postgrado,40,Ventas,5,Media,No,8115.87
9568,29,Técnica,7,Marketing,9,Baja,No,3551.38
9569,49,Postgrado,26,Marketing,13,Alta,Sí,7501.57
9570,42,Postgrado,19,TI,8,Baja,No,5911.44
9571,56,Universitaria,36,TI,7,Muy Alta,No,7814.42
9572,35,Universitaria,13,Finanzas,5,Alta,No,5048.19
9573,32,Universitaria,13,Finanzas,13,Alta,No,4713.25
9574,49,Secundaria,27,Finanzas,11,Alta,Sí,6206.09
9575,23,Universitaria,5,Marketing,4,Alta,No,3550.3
9576,61,Secundaria,40,Finanzas,10,Baja,No,7030.75
9577,60,Técnica,40,Ventas,11,Alta,No,8376.52
9578,52,Secundaria,34,Finanzas,7,Media,No,7237.72
9579,51,Técnica,29,Recursos Humanos,9,Media,Sí,6462.35
9580,55,Técnica,31,Recursos Humanos,7,Media,Sí,6987.67
9581,22,Universitaria,4,TI,10,Media,No,4813.73
9582,35,Técnica,11,Marketing,10,Alta,No,5125.43
9583,33,Universitaria,12,Recursos Humanos,12,Baja,No,4432.86
9584,25,Postgrado,7,Ventas,10,Media,Sí,4280.84
9585,42,Técnica,18,TI,9,Muy Alta,No,5507.63
9586,49,Secundaria,27,Recursos Humanos,15,Media,No,6546.27
9587,43,Secundaria,19,Finanzas,14,Alta,No,4783.97
9588,39,Técnica,21,Recursos Humanos,10,Alta,No,5057.25
9589,48,Técnica,29,Recursos Humanos,9,Alta,Sí,6969.75
9590,60,Universitaria,37,TI,8,Media,No,7796.26
9591,27,Universitaria,9,Marketing,12,Muy Alta,No,4858.03
9592,29,Secundaria,6,Finanzas,7,Alta,No,3497.92
9593,45,Técnica,27,Finanzas,11,Alta,No,6354.17
9594,23,Técnica,1,Finanzas,14,Muy Alta,Sí,3274.32
9595,37,Secundaria,16,Finanzas,11,Baja,No,4459.9
9596,22,Secundaria,1,Marketing,2,Alta,No,2891.45
9597,40,Postgrado,17,Finanzas,3,Alta,Sí,6651.43
9598,26,Universitaria,4,Marketing,11,Alta,Sí,4054.83
9599,46,Universitaria,22,TI,5,Baja,Sí,5906.45
9600,33,Técnica,11,Ventas,13,Alta,No,4011.02
9601,63,Técnica,40,Marketing,15,Muy Alta,No,7821.04
9602,39,Postgrado,20,Finanzas,11,Alta,No,6459.98
9603,25,Universitaria,5,TI,16,Alta,Sí,4915.35
9604,37,Universitaria,19,TI,18,Muy Alta,No,6107.95
9605,31,Universitaria,9,Recursos Humanos,8,Muy Alta,Sí,4838.34
9606,56,Universitaria,34,Recursos Humanos,11,Alta,No,7055.88
9607,54,Postgrado,32,Ventas,10,Alta,No,7738.92
9608,51,Postgrado,30,Ventas,11,Media,No,7657.63
9609,28,Universitaria,6,Recursos Humanos,6,Media,Sí,3953.06
9610,57,Universitaria,39,Recursos Humanos,16,Alta,No,8013.79
9611,50,Secundaria,26,TI,5,Baja,No,5184.1
9612,48,Técnica,24,Marketing,8,Muy Alta,Sí,6665.18
9613,61,Técnica,39,Recursos Humanos,5,Muy Alta,No,8016.04
9614,51,Secundaria,33,Finanzas,5,Media,No,6426.72
9615,24,Universitaria,5,Marketing,11,Alta,No,4314.27
9616,40,Secundaria,16,Marketing,10,Media,No,4310.64
9617,63,Técnica,40,Finanzas,12,Alta,Sí,7743.27
9618,24,Postgrado,3,Finanzas,7,Alta,Sí,4423.3
9619,42,Técnica,24,Finanzas,13,Media,Sí,5930.07
9620,20,Universitaria,0,TI,8,Muy Alta,Sí,3860.49
9621,55,Técnica,31,Recursos Humanos,14,Muy Alta,Sí,7682.92
9622,37,Secundaria,14,Recursos Humanos,9,Alta,No,4656.63
9623,51,Universitaria,32,TI,13,Alta,No,6999.53
9624,61,Técnica,40,Marketing,6,Baja,No,7509.61
9625,61,Secundaria,40,TI,11,Media,No,7283.03
9626,47,Técnica,27,Recursos Humanos,10,Alta,No,6285.67
9627,34,Universitaria,16,Ventas,6,Muy Alta,Sí,5388.32
9628,27,Universitaria,8,TI,10,Muy Alta,No,4552.61
9629,52,Técnica,30,Ventas,7,Baja,Sí,6257.72
9630,37,Universitaria,14,Ventas,13,Alta,Sí,5219.59
9631,35,Secundaria,16,Finanzas,13,Baja,No,4339.75
9632,62,Universitaria,40,Finanzas,7,Muy Alta,No,8384.81
9633,61,Universitaria,37,Finanzas,14,Alta,Sí,7605.05
9634,44,Postgrado,25,Ventas,10,Muy Alta,Sí,7040.56
9635,53,Universitaria,35,Recursos Humanos,10,Alta,Sí,7666.11
9636,40,Universitaria,17,Finanzas,10,Media,No,5535.13
9637,49,Técnica,31,Finanzas,12,Alta,No,6976.65
9638,27,Universitaria,4,Marketing,8,Muy Alta,No,4377.38
9639,28,Universitaria,5,Ventas,7,Baja,No,3762.0
9640,55,Técnica,31,Ventas,17,Muy Alta,No,7132.28
9641,23,Secundaria,5,Finanzas,5,Alta,Sí,3513.45
9642,58,Universitaria,35,Marketing,14,Media,No,7855.34
9643,64,Técnica,40,Marketing,12,Alta,Sí,8541.29
9644,51,Técnica,33,TI,7,Baja,Sí,6965.63
9645,53,Secundaria,30,TI,4,Media,No,6342.4
9646,54,Postgrado,34,Finanzas,10,Baja,No,7181.58
9647,34,Técnica,16,Ventas,12,Alta,No,4993.11
9648,57,Técnica,33,Marketing,10,Media,No,6864.07
9649,57,Universitaria,36,Marketing,9,Media,No,7459.43
9650,29,Universitaria,11,Marketing,11,Alta,Sí,5506.15
9651,38,Universitaria,20,Ventas,15,Media,No,5793.1
9652,57,Postgrado,39,TI,14,Alta,No,8496.47
9653,36,Postgrado,13,Finanzas,11,Alta,No,5013.73
9654,20,Postgrado,2,TI,6,Muy Alta,No,4478.96
9655,35,Universitaria,14,Marketing,12,Alta,No,5342.18
9656,36,Universitaria,14,Marketing,8,Alta,No,4958.62
9657,64,Técnica,40,Ventas,7,Alta,Sí,7930.38
9658,23,Universitaria,3,Ventas,8,Baja,Sí,3423.23
9659,33,Secundaria,12,Ventas,8,Alta,Sí,4457.95
9660,25,Técnica,3,Finanzas,9,Alta,No,3381.74
9661,65,Técnica,40,Recursos Humanos,8,Alta,No,7612.39
9662,35,Técnica,17,Recursos Humanos,11,Media,No,5562.49
9663,65,Secundaria,40,Finanzas,13,Alta,Sí,7829.9
9664,60,Secundaria,40,Finanzas,13,Media,No,7031.57
9665,56,Universitaria,35,Finanzas,9,Alta,No,7313.98
9666,29,Técnica,8,TI,13,Media,No,4145.42
9667,62,Universitaria,39,Finanzas,11,Media,No,7668.47
9668,27,Secundaria,4,TI,14,Muy Alta,Sí,3449.72
9669,24,Postgrado,1,Ventas,12,Alta,No,3597.11
9670,63,Técnica,40,Marketing,13,Muy Alta,No,7949.88
9671,18,Técnica,0,Recursos Humanos,12,Media,Sí,3328.42
9672,53,Universitaria,34,Marketing,11,Muy Alta,No,7778.19
9673,38,Universitaria,17,Recursos Humanos,15,Alta,Sí,5523.57
9674,54,Técnica,35,Ventas,7,Alta,Sí,6999.06
9675,41,Secundaria,17,Recursos Humanos,11,Baja,No,4085.67
9676,42,Universitaria,21,Ventas,13,Baja,No,5483.01
9677,24,Técnica,1,Marketing,10,Alta,Sí,3425.43
9678,59,Técnica,40,TI,5,Alta,No,8064.55
9679,34,Universitaria,16,Recursos Humanos,6,Media,No,4838.28
9680,46,Postgrado,25,Finanzas,5,Alta,No,6940.81
9681,47,Secundaria,25,TI,9,Alta,Sí,6028.14
9682,24,Universitaria,0,TI,8,Baja,No,3158.14
9683,50,Postgrado,27,Ventas,7,Alta,No,6472.88
9684,24,Técnica,6,Marketing,6,Alta,No,3880.72
9685,41,Secundaria,17,Finanzas,18,Baja,No,4370.11
9686,28,Universitaria,4,Marketing,9,Media,Sí,3859.84
9687,26,Secundaria,8,Marketing,9,Alta,Sí,4430.09
9688,29,Postgrado,9,TI,7,Alta,No,4414.83
9689,52,Universitaria,28,Finanzas,10,Media,No,7252.15
9690,21,Secundaria,3,Recursos Humanos,9,Media,No,2196.58
9691,53,Universitaria,33,Finanzas,11,Muy Alta,No,7570.12
9692,45,Secundaria,27,Ventas,11,Alta,No,6206.48
9693,30,Universitaria,12,TI,8,Media,No,4392.46
9694,40,Técnica,16,Finanzas,11,Alta,No,5157.55
9695,36,Universitaria,14,Ventas,11,Media,Sí,4910.96
9696,59,Secundaria,37,Recursos Humanos,9,Media,Sí,7255.27
9697,54,Técnica,31,Marketing,7,Media,Sí,6755.81
9698,56,Postgrado,38,Marketing,11,Media,Sí,8313.61
9699,41,Secundaria,18,Ventas,3,Media,Sí,5321.43
9700,33,Técnica,10,TI,7,Muy Alta,No,4838.3
9701,50,Universitaria,27,Marketing,10,Media,Sí,6509.1
9702,29,Técnica,6,TI,5,Alta,Sí,4186.72
9703,51,Universitaria,30,TI,7,Media,No,6934.68
9704,24,Universitaria,0,Marketing,10,Alta,No,3252.36
9705,28,Universitaria,4,Recursos Humanos,15,Alta,No,3897.49
9706,48,Técnica,27,Finanzas,8,Alta,Sí,6795.98
9707,46,Técnica,28,Marketing,8,Media,No,6022.51
9708,30,Universitaria,9,Finanzas,15,Muy Alta,No,4690.01
9709,48,Secundaria,30,TI,9,Media,No,6459.46
9710,19,Postgrado,0,Recursos Humanos,20,Muy Alta,No,4394.94
9711,56,Secundaria,32,TI,15,Alta,No,6714.05
9712,32,Secundaria,13,Recursos Humanos,8,Alta,No,4129.22
9713,28,Postgrado,8,Ventas,2,Baja,Sí,4670.21
9714,51,Técnica,27,Recursos Humanos,16,Alta,Sí,6051.24
9715,56,Técnica,35,Recursos Humanos,11,Alta,No,7028.97
9716,21,Técnica,0,TI,10,Media,No,3350.12
9717,28,Universitaria,6,Marketing,14,Media,Sí,4566.9
9718,46,Técnica,25,Marketing,12,Media,No,5730.18
9719,19,Postgrado,1,Finanzas,10,Media,No,3369.76
9720,33,Secundaria,15,Ventas,10,Alta,No,4209.16
9721,56,Secundaria,37,Recursos Humanos,9,Baja,No,6629.67
9722,30,Secundaria,11,Finanzas,10,Muy Alta,No,4368.79
9723,54,Técnica,30,Recursos Humanos,10,Muy Alta,No,6691.5
9724,34,Secundaria,15,Recursos Humanos,10,Media,Sí,4439.24
9725,38,Técnica,20,Ventas,6,Media,Sí,5375.86
9726,61,Postgrado,38,Ventas,3,Muy Alta,Sí,8958.31
9727,36,Postgrado,13,Finanzas,4,Media,No,4920.22
9728,24,Postgrado,5,Marketing,10,Media,No,4229.77
9729,55,Universitaria,36,Recursos Humanos,10,Alta,No,8463.41
9730,25,Técnica,7,TI,12,Alta,No,3978.34
9731,30,Técnica,8,Finanzas,8,Alta,No,4064.17
9732,54,Universitaria,30,Recursos Humanos,14,Media,Sí,6972.69
9733,19,Universitaria,0,Ventas,14,Media,Sí,3487.86
9734,58,Técnica,34,Ventas,10,Media,Sí,7182.04
9735,28,Postgrado,8,Ventas,17,Media,No,4758.23
9736,41,Técnica,18,Ventas,7,Alta,Sí,5895.63
9737,23,Universitaria,0,Marketing,9,Alta,No,3357.73
9738,43,Secundaria,25,Marketing,5,Media,Sí,5606.39
9739,24,Secundaria,0,Recursos Humanos,11,Alta,Sí,3430.43
9740,56,Técnica,38,Recursos Humanos,9,Media,Sí,7507.94
9741,36,Secundaria,16,Finanzas,8,Muy Alta,No,4836.05
9742,23,Postgrado,0,Ventas,6,Alta,Sí,3999.38
9743,60,Universitaria,40,Ventas,6,Alta,No,8126.28
9744,46,Técnica,27,TI,12,Alta,No,6456.52
9745,60,Postgrado,36,TI,8,Media,No,7608.45
9746,56,Técnica,36,Ventas,6,Muy Alta,No,7106.36
9747,19,Universitaria,0,TI,10,Media,No,2886.76
9748,36,Secundaria,15,TI,15,Media,No,4773.5
9749,21,Técnica,0,Ventas,11,Muy Alta,Sí,4111.8
9750,23,Secundaria,2,Marketing,10,Media,No,2353.38
9751,54,Técnica,30,Marketing,13,Muy Alta,No,6991.96
9752,45,Técnica,24,Recursos Humanos,10,Media,Sí,6194.13
9753,47,Técnica,26,Marketing,7,Media,No,5777.75
9754,24,Técnica,5,Ventas,18,Muy Alta,Sí,4319.46
9755,26,Universitaria,3,TI,8,Muy Alta,Sí,4390.31
9756,42,Secundaria,24,Ventas,9,Muy Alta,Sí,6051.84
9757,50,Técnica,27,Finanzas,15,Media,No,6490.43
9758,18,Universitaria,0,TI,14,Alta,Sí,3647.34
9759,23,Técnica,0,Ventas,13,Baja,Sí,3244.97
9760,35,Secundaria,15,Recursos Humanos,11,Alta,No,4686.87
9761,27,Universitaria,9,Recursos Humanos,11,Alta,Sí,4936.26
9762,45,Postgrado,25,TI,11,Muy Alta,No,7542.72
9763,28,Técnica,9,Marketing,11,Muy Alta,No,4330.15
9764,50,Universitaria,31,Recursos Humanos,6,Media,No,6807.15
9765,18,Universitaria,0,Finanzas,9,Alta,No,3534.15
9766,30,Postgrado,8,TI,6,Media,No,4281.2
9767,54,Postgrado,35,Finanzas,8,Baja,No,7059.13
9768,37,Postgrado,18,TI,11,Media,Sí,5448.32
9769,18,Universitaria,0,Marketing,9,Media,No,3548.67
9770,20,Técnica,1,Ventas,12,Alta,Sí,3256.45
9771,35,Universitaria,11,TI,10,Media,Sí,4272.31
9772,58,Universitaria,40,Ventas,7,Baja,No,7714.98
9773,31,Secundaria,11,TI,5,Media,Sí,3777.9
9774,48,Secundaria,29,Marketing,16,Media,No,5782.42
9775,44,Universitaria,24,Finanzas,7,Alta,No,6233.05
9776,34,Universitaria,14,Ventas,8,Alta,No,5495.38
9777,63,Universitaria,40,Finanzas,9,Alta,Sí,8578.02
9778,46,Secundaria,24,TI,9,Muy Alta,No,5787.44
9779,53,Postgrado,33,TI,8,Muy Alta,Sí,8243.4
9780,54,Técnica,31,Marketing,11,Alta,Sí,7228.77
9781,43,Secundaria,19,TI,8,Media,Sí,5135.25
9782,34,Técnica,10,Marketing,16,Alta,Sí,4643.3
9783,39,Universitaria,19,TI,13,Alta,No,5695.15
9784,42,Secundaria,19,Finanzas,11,Alta,No,5650.82
9785,19,Técnica,0,TI,10,Media,No,2903.65
9786,39,Postgrado,18,Ventas,14,Media,No,5950.32
9787,22,Secundaria,3,Recursos Humanos,8,Baja,No,2555.6
9788,21,Técnica,1,Ventas,11,Muy Alta,No,3682.94
9789,53,Técnica,32,Ventas,7,Media,No,7083.51
9790,23,Postgrado,5,Marketing,16,Alta,Sí,4771.64
9791,38,Postgrado,17,TI,14,Alta,No,6197.15
9792,30,Técnica,8,Finanzas,18,Media,Sí,4408.5
9793,54,Técnica,32,TI,8,Alta,No,7260.08
9794,42,Postgrado,23,Recursos Humanos,12,Alta,Sí,6746.01
9795,43,Secundaria,20,TI,11,Media,No,5187.1
9796,56,Técnica,37,Recursos Humanos,8,Media,Sí,7446.32
9797,37,Técnica,13,Recursos Humanos,8,Alta,No,4729.46
9798,50,Postgrado,27,Ventas,15,Media,No,6778.7
9799,31,Universitaria,8,Recursos Humanos,5,Media,Sí,3962.95
9800,53,Técnica,30,Recursos Humanos,11,Alta,Sí,7123.18
9801,34,Universitaria,11,Finanzas,8,Muy Alta,Sí,4940.61
9802,38,Postgrado,16,Marketing,8,Media,No,5741.13
9803,63,Universitaria,39,TI,15,Media,No,8268.35
9804,33,Universitaria,11,Finanzas,8,Media,No,4552.7
9805,63,Postgrado,40,Marketing,8,Alta,No,8990.36
9806,33,Técnica,9,Ventas,16,Alta,No,4146.46
9807,37,Universitaria,15,Finanzas,10,Media,No,4982.81
9808,46,Secundaria,27,Finanzas,12,Muy Alta,Sí,6287.39
9809,45,Universitaria,23,Ventas,8,Alta,No,6169.28
9810,25,Secundaria,1,Recursos Humanos,10,Alta,Sí,2984.13
9811,41,Universitaria,17,Ventas,4,Media,No,5252.45
9812,20,Técnica,1,TI,5,Alta,No,4006.97
9813,42,Técnica,24,Ventas,6,Alta,No,5741.46
9814,36,Universitaria,12,Finanzas,12,Alta,Sí,5481.86
9815,50,Secundaria,28,Ventas,12,Alta,Sí,6285.92
9816,19,Universitaria,0,TI,11,Media,Sí,3353.34
9817,32,Secundaria,9,Recursos Humanos,11,Alta,No,4077.65
9818,39,Universitaria,15,Recursos Humanos,3,Alta,No,5432.83
9819,27,Universitaria,6,Marketing,7,Alta,Sí,4140.72
9820,35,Secundaria,12,Marketing,11,Media,No,4521.59
9821,39,Secundaria,19,TI,11,Alta,Sí,4925.12
9822,63,Secundaria,39,Marketing,10,Muy Alta,No,7775.88
9823,44,Universitaria,25,Recursos Humanos,7,Media,No,6033.79
9824,30,Técnica,7,Recursos Humanos,18,Muy Alta,No,3983.68
9825,50,Técnica,28,Marketing,8,Alta,No,6808.86
9826,22,Universitaria,0,Ventas,3,Alta,Sí,3558.49
9827,43,Técnica,19,Recursos Humanos,9,Baja,Sí,5386.49
9828,30,Universitaria,12,Marketing,12,Alta,No,4730.35
9829,44,Postgrado,23,Marketing,7,Alta,Sí,6235.95
9830,31,Universitaria,7,TI,17,Media,No,4337.58
9831,41,Universitaria,22,TI,12,Muy Alta,Sí,6643.21
9832,20,Universitaria,0,Recursos Humanos,8,Media,Sí,3298.55
9833,64,Universitaria,40,Finanzas,5,Alta,No,8403.51
9834,47,Universitaria,29,Marketing,4,Alta,Sí,6985.45
9835,52,Universitaria,28,Ventas,10,Muy Alta,Sí,7664.59
9836,65,Universitaria,40,Finanzas,10,Alta,No,8647.04
9837,31,Secundaria,10,Marketing,8,Media,Sí,3787.35
9838,29,Postgrado,11,Finanzas,13,Alta,No,5164.43
9839,45,Universitaria,21,Marketing,8,Alta,Sí,6685.68
9840,61,Postgrado,37,Marketing,9,Muy Alta,Sí,8769.58
9841,46,Secundaria,27,Finanzas,17,Alta,Sí,6307.79
9842,60,Universitaria,36,TI,6,Baja,Sí,7736.86
9843,34,Técnica,14,Marketing,12,Muy Alta,Sí,5631.85
9844,57,Técnica,33,Recursos Humanos,5,Alta,No,6907.45
9845,38,Técnica,16,Finanzas,10,Media,No,5163.62
9846,40,Postgrado,22,TI,14,Muy Alta,No,6716.61
9847,37,Universitaria,15,Ventas,11,Alta,Sí,5747.11
9848,28,Técnica,4,Marketing,18,Muy Alta,Sí,3867.49
9849,51,Técnica,31,Marketing,12,Media,No,6986.64
9850,27,Técnica,9,Recursos Humanos,9,Alta,No,3917.53
9851,27,Técnica,9,TI,8,Alta,Sí,3894.64
9852,60,Técnica,36,Marketing,9,Media,Sí,7574.97
9853,23,Técnica,3,TI,12,Media,Sí,3750.23
9854,53,Secundaria,34,Marketing,6,Media,Sí,6868.6
9855,41,Postgrado,23,Ventas,12,Alta,No,7189.88
9856,29,Universitaria,9,Recursos Humanos,10,Alta,Sí,4641.05
9857,60,Postgrado,39,Ventas,7,Alta,Sí,9054.26
9858,40,Técnica,18,Ventas,9,Media,No,4822.15
9859,44,Universitaria,26,Finanzas,7,Baja,Sí,6413.05
9860,62,Universitaria,40,Ventas,11,Muy Alta,No,8824.51
9861,54,Técnica,36,Recursos Humanos,8,Alta,No,7878.82
9862,23,Universitaria,4,Recursos Humanos,10,Muy Alta,Sí,4142.48
9863,18,Técnica,0,Marketing,6,Muy Alta,No,2927.48
9864,23,Técnica,3,Ventas,15,Muy Alta,No,3755.76
9865,39,Postgrado,21,TI,11,Baja,Sí,6372.57
9866,58,Universitaria,38,Finanzas,9,Alta,No,7644.06
9867,41,Universitaria,18,Finanzas,14,Media,No,5721.87
9868,42,Secundaria,24,Finanzas,7,Muy Alta,No,6574.6
9869,32,Técnica,13,Recursos Humanos,9,Muy Alta,No,4416.42
