actividad_fisica,pasos_diarios,calorias_gastadas,horas_de_sueno,nivel_descanso
3.68,6965.1,1467.87,7.08,64.91
5.15,10023.31,1972.66,6.81,67.21
5.72,11251.42,2304.94,8.32,88.98
7.25,14860.19,3011.24,7.39,78.44
4.26,8428.33,1686.21,7.86,84.71
4.25,8715.18,1716.46,7.79,74.92
6.72,13136.13,2680.42,7.95,83.39
5.44,11004.69,2258.22,6.41,58.79
6.9,14191.85,2693.81,7.09,69.52
5.43,10500.03,1953.59,7.27,71.82
3.26,6919.33,1352.82,6.92,66.3
3.0,6026.8,1298.91,7.8,76.19
2.67,5868.19,1113.73,8.33,80.84
5.99,11885.45,2333.21,8.44,79.5
6.78,13756.41,2599.66,7.26,76.91
7.77,15527.78,3159.07,7.7,76.13
6.26,12481.21,2520.01,7.81,79.13
6.74,13617.98,2685.12,7.93,80.17
4.13,8528.35,1834.24,6.89,69.13
3.27,5905.97,1211.47,8.77,88.21
6.28,13267.05,2687.55,8.15,79.96
5.63,10323.21,2253.79,8.17,88.76
5.16,9979.93,1880.91,8.34,87.23
5.58,11114.98,2214.5,7.87,78.83
5.48,11175.73,2289.86,6.78,65.57
6.93,14639.54,2733.78,7.4,73.43
6.94,12955.81,2629.51,6.34,65.53
5.82,11378.81,2310.08,7.79,85.41
6.27,11473.99,2421.76,7.38,66.95
5.77,11558.0,2357.62,7.47,78.02
4.31,8752.33,1800.64,8.34,89.06
6.13,13065.09,2348.31,7.18,64.37
2.91,5876.83,1092.72,7.32,72.33
6.58,13683.69,2708.0,7.52,69.83
3.21,6708.35,1197.4,6.21,64.27
5.43,10639.79,2063.27,7.31,71.35
3.73,6760.06,1375.04,5.76,56.95
5.83,11797.67,2367.24,7.09,68.85
4.95,9152.17,2010.56,8.1,84.59
2.61,5863.34,974.74,7.81,79.28
5.63,11181.07,2252.93,7.08,71.99
4.13,8863.83,1805.96,7.53,76.09
6.32,12403.33,2431.28,6.75,70.34
5.0,10138.4,1805.62,7.5,73.67
5.59,11290.94,2282.76,9.55,104.02
3.56,7104.77,1414.42,8.79,81.75
4.12,8015.67,1575.4,7.54,66.74
4.31,8820.31,1790.02,7.61,67.08
6.29,12107.03,2597.94,6.81,57.75
7.52,14427.41,2785.6,6.94,72.75
3.79,8205.9,1451.64,7.75,80.29
6.62,13594.13,2877.86,7.13,77.36
1.75,3523.91,756.53,8.13,76.05
3.21,7250.0,1351.1,8.6,89.72
3.56,6989.78,1542.02,7.73,77.61
2.97,6603.83,1190.2,7.57,76.55
2.62,5337.02,1129.52,6.32,66.36
5.62,10726.62,2319.61,8.02,76.45
4.68,10281.82,1925.46,6.7,79.93
5.57,11633.57,2195.44,7.21,78.73
6.04,12010.91,2431.49,8.17,79.06
5.4,11160.44,2100.53,8.22,76.75
5.99,11771.44,2395.94,7.17,71.29
4.9,10205.98,1841.43,7.21,73.05
3.22,5243.48,1208.74,7.01,75.43
6.59,12663.54,2606.46,6.66,60.77
4.12,8722.29,1552.16,7.06,71.98
3.6,7068.38,1388.14,6.37,56.06
4.73,9570.02,1876.86,7.98,81.96
3.63,6588.17,1492.54,7.78,77.22
4.37,9671.64,1844.47,7.89,88.61
5.52,11627.43,2160.05,6.83,60.59
5.52,10944.68,2342.52,6.66,73.49
3.65,7104.16,1555.16,7.54,66.86
4.27,9051.69,1757.79,7.54,68.81
6.61,14214.23,2659.96,7.4,65.58
5.74,11966.08,2329.75,7.3,74.23
8.11,17311.1,3363.74,8.7,81.11
6.77,13079.21,2830.43,7.8,71.24
6.72,13023.19,2820.07,8.88,89.81
2.92,5241.92,1171.41,8.39,86.14
6.15,12512.46,2513.81,8.69,87.12
4.92,9928.48,2102.49,6.75,66.67
4.17,8271.08,1607.04,7.92,88.3
5.25,10908.68,2068.97,7.2,72.71
6.42,13451.8,2568.73,6.34,67.38
5.75,10739.66,2390.46,8.55,86.19
3.68,7066.09,1564.43,7.29,67.45
6.11,12637.45,2422.39,6.76,70.36
4.04,7853.37,1466.59,7.21,68.82
5.33,10250.95,2154.63,6.94,68.97
4.54,9599.22,1726.16,7.01,71.67
4.67,8698.65,1719.69,7.34,63.74
6.15,12147.94,2333.36,8.71,79.07
3.44,7043.74,1408.52,7.03,74.88
7.92,15548.68,3303.22,8.66,83.3
2.27,4928.32,911.24,8.09,77.86
4.1,7922.56,1662.54,7.78,78.61
5.56,11814.95,2340.42,8.02,78.31
5.88,11690.07,2196.14,7.51,77.18
4.85,10034.21,1991.73,8.4,83.75
4.91,10200.84,1964.41,7.9,79.96
5.62,10917.88,2302.94,6.33,59.84
4.65,8280.05,1813.01,7.71,78.04
7.09,14359.92,2754.12,8.05,86.01
6.26,12554.19,2517.66,7.3,70.14
6.31,12896.39,2688.61,7.59,80.46
3.55,6988.27,1506.4,7.07,70.45
4.88,9546.62,1901.6,6.54,69.03
4.55,10102.84,1685.62,6.41,64.79
3.49,6247.02,1228.43,6.42,64.07
5.54,11447.47,2347.71,7.97,81.43
4.19,8099.76,1581.9,5.76,63.64
5.98,11798.32,2360.69,7.03,71.52
3.39,6630.87,1490.01,6.96,72.03
7.58,14755.4,2870.03,7.3,71.18
3.66,7596.61,1611.43,6.2,69.86
5.33,11353.23,2106.22,7.78,81.03
6.19,12610.58,2360.26,6.61,66.48
4.14,8339.77,1632.88,8.29,82.31
6.28,12064.19,2439.22,7.06,75.54
3.16,6570.86,1306.57,7.43,71.3
7.18,15434.53,2806.46,7.5,66.11
5.02,9852.1,1817.33,7.67,77.07
4.11,8022.77,1620.1,7.53,81.21
4.55,8821.91,1684.84,7.2,79.97
6.21,12182.05,2505.78,7.74,76.86
4.12,6873.98,1530.61,7.83,78.48
3.88,7954.44,1501.58,6.96,72.24
4.67,8912.61,1885.34,7.8,76.66
3.23,5663.98,1272.58,8.33,85.92
7.73,15838.23,3117.37,7.99,79.51
4.15,7759.81,1728.19,8.15,86.58
6.25,12325.52,2383.18,7.62,79.82
5.31,11361.63,2119.24,6.84,72.5
3.52,6341.79,1076.33,6.93,68.31
4.99,9215.84,2021.16,7.72,86.87
6.18,12486.66,2440.32,8.16,84.02
4.72,10009.96,1788.7,9.45,95.74
6.79,12792.17,2747.44,8.19,78.07
6.53,13268.39,2730.18,6.68,66.32
6.38,13047.24,2503.75,6.96,70.2
4.31,7591.45,1629.72,9.09,87.01
3.38,7159.72,1368.6,7.35,72.04
4.08,8597.54,1498.29,7.53,74.5
5.29,10432.83,2051.71,6.83,68.56
5.82,12263.53,2449.71,8.6,77.14
1.74,4053.51,703.28,7.85,77.83
4.99,10027.22,1807.19,6.96,67.69
5.24,10248.54,1915.15,6.8,67.94
4.58,8680.95,1849.68,7.72,82.33
6.94,13855.04,2861.0,7.53,85.57
5.63,11550.22,2091.31,8.08,84.22
6.97,13768.49,2831.09,7.88,72.66
4.68,8253.37,2003.46,7.31,71.42
6.41,13446.79,2751.27,7.12,74.17
7.45,15000.31,3014.16,7.39,76.3
6.97,13745.27,2837.7,7.11,76.08
3.36,7152.15,1131.4,7.41,73.6
4.62,10001.29,2057.77,7.51,73.3
4.48,7563.55,1735.35,6.87,77.48
5.73,11684.9,2200.21,7.94,79.71
6.03,11345.74,2386.29,7.24,67.32
3.74,7732.88,1647.83,6.91,76.48
5.1,10267.48,2261.51,7.25,65.06
1.97,4258.08,800.58,7.67,59.22
7.16,14076.21,2964.98,7.56,79.43
4.23,7526.26,1696.9,7.8,82.51
5.08,9942.41,1929.74,8.13,83.36
4.54,9274.47,1961.88,8.41,77.62
6.72,13945.78,2625.4,7.7,76.7
0.74,901.57,451.05,6.75,66.12
4.98,10463.7,2119.89,7.31,70.43
4.84,9358.61,1997.91,6.8,75.03
4.32,8820.32,1910.72,8.69,81.64
7.59,14923.73,3258.97,8.89,90.49
3.67,7429.1,1450.08,7.96,85.52
6.16,12761.33,2382.2,8.1,82.92
5.53,10455.25,2027.32,7.68,82.96
6.89,13444.6,2981.38,7.76,80.38
4.0,8090.91,1555.72,6.38,65.96
3.9,9001.89,1673.72,7.45,76.32
6.64,12856.61,2583.52,6.88,71.9
5.64,12296.03,2409.02,7.7,75.04
2.68,6367.4,1003.03,7.46,68.07
4.19,8333.43,1557.25,8.86,93.4
5.58,11010.07,2210.98,8.14,87.23
6.26,12167.26,2449.48,7.7,78.25
3.98,7928.21,1652.09,7.31,70.39
0.63,553.87,246.31,8.67,78.94
5.78,11531.55,2376.7,7.48,75.22
3.17,7087.48,1238.71,7.73,70.58
1.97,3642.44,723.09,7.53,67.85
0.75,1382.66,242.25,7.22,72.07
6.22,11591.37,2692.88,7.53,71.44
5.19,10572.88,2099.69,6.13,62.99
4.66,9455.27,1666.23,6.42,63.37
7.08,14198.92,2781.39,7.74,74.41
5.96,11803.56,2392.08,8.6,77.45
7.42,14702.52,3154.32,7.74,73.17
2.91,6072.74,1267.23,7.0,65.88
4.95,9881.94,1887.1,6.49,58.77
2.57,5307.35,1271.81,8.05,78.85
4.66,9419.34,1859.25,7.1,65.29
4.63,9815.87,1975.46,7.95,78.68
5.94,12218.34,2260.47,7.77,78.93
5.07,10233.12,1787.52,7.83,74.22
5.94,12629.43,2233.2,7.52,77.36
6.06,12320.45,2097.03,7.77,70.88
8.23,17117.27,3504.17,7.42,68.6
4.53,9357.58,1832.28,7.06,69.99
3.59,6255.97,1342.92,6.83,71.69
5.37,11390.67,2192.91,5.83,62.64
3.8,7660.75,1537.57,7.37,81.79
7.22,14419.9,2951.27,8.56,83.75
4.58,9291.02,1951.02,8.01,79.47
4.15,8130.78,1631.66,7.66,71.43
4.29,8699.57,1629.23,6.99,63.59
6.08,11859.31,2513.83,8.2,83.12
4.76,10163.9,1985.59,7.42,70.29
4.04,8018.21,1625.07,8.6,92.19
7.5,14804.76,3216.97,6.81,60.82
3.72,6969.03,1442.52,6.98,72.18
5.05,10241.09,1931.35,6.91,64.04
5.98,12050.47,2433.19,6.46,60.52
2.55,5300.21,953.71,6.84,71.14
5.72,10927.16,2337.71,7.57,72.34
3.42,6034.09,1283.63,7.0,67.44
6.23,12781.14,2453.65,4.8,43.94
3.56,7854.37,1611.49,8.25,91.45
6.04,11565.13,2375.1,6.32,60.12
6.66,14112.22,2583.61,7.91,79.38
6.29,12726.27,2633.93,7.52,74.21
5.38,10750.42,2045.69,8.98,90.93
4.65,9107.32,1791.93,8.2,78.91
4.14,7578.48,1711.8,7.15,70.46
7.21,14906.97,2976.46,7.01,72.06
3.95,7513.71,1702.35,8.55,81.2
3.44,6498.9,1303.04,6.47,70.12
6.0,12492.07,2458.82,7.63,82.26
3.81,6670.1,1475.71,7.41,77.11
3.57,6388.01,1369.4,7.26,72.95
2.83,5660.12,1254.16,7.75,62.52
4.28,8697.91,1655.3,7.63,78.45
4.88,9994.22,1978.19,7.82,76.25
5.36,10578.38,2161.41,7.6,74.74
6.43,14119.1,2463.71,7.79,68.44
5.79,11466.75,2412.75,7.57,78.12
4.71,9311.99,1941.5,7.04,63.14
4.7,9006.92,1682.45,7.5,75.62
5.77,11592.43,2333.84,7.0,74.52
6.91,14125.19,2686.24,6.95,67.19
5.19,10980.73,2185.5,7.26,78.73
4.3,7847.97,1573.98,7.42,70.43
3.51,6898.4,1368.63,7.52,78.25
2.83,5887.74,1169.08,8.14,74.89
6.0,12292.34,2405.2,7.15,76.67
5.87,11737.21,2423.08,7.64,80.76
5.87,12003.3,2194.58,7.58,78.17
4.81,9209.54,2088.0,7.07,68.77
7.11,14999.76,2896.68,7.55,68.51
4.27,9043.96,1845.5,8.2,80.07
6.43,12193.34,2660.59,7.63,81.86
4.94,9346.22,1975.59,7.66,77.24
4.09,7651.49,1506.57,7.01,62.3
5.89,12116.58,2299.16,8.88,83.16
5.61,10586.54,2404.74,7.05,76.73
5.54,10905.41,2352.73,6.33,65.77
5.12,10471.19,1986.81,8.1,74.85
4.94,9853.24,1695.43,7.42,65.37
8.58,17294.56,3411.75,7.29,69.75
6.78,13019.87,2681.78,7.12,61.92
6.08,12465.91,2408.72,8.81,87.32
5.17,10028.79,2119.93,7.75,89.74
6.51,12859.16,2691.92,7.88,70.86
5.78,11672.85,2409.83,7.61,75.21
5.04,10130.15,2060.29,7.69,83.45
4.54,9101.3,1637.78,8.48,88.54
4.88,9381.93,1917.33,7.32,72.5
0.24,338.95,328.15,6.48,64.07
5.32,10632.89,2163.78,8.11,75.3
4.27,7847.03,1743.7,7.85,77.14
7.39,14546.74,2991.55,7.58,76.97
5.03,10251.87,2053.14,7.83,83.82
3.22,5794.39,1048.31,7.24,69.3
4.93,10428.65,1946.12,7.51,74.2
3.43,7496.44,1368.54,7.41,69.33
5.71,10797.65,2412.19,7.09,71.99
5.44,11551.65,2179.34,8.33,87.24
6.44,12801.73,2410.05,6.51,68.26
3.81,7836.61,1568.48,9.15,85.68
5.05,9853.7,1940.02,8.11,81.88
2.95,6366.46,1059.31,6.26,59.17
6.05,12307.53,2337.48,7.34,78.49
5.78,11149.54,2365.57,7.38,73.01
5.74,10904.81,2423.36,7.77,70.15
5.0,9274.71,2049.26,6.81,66.98
5.62,11338.29,2312.07,7.52,77.52
7.41,15099.25,3009.91,7.42,75.37
4.57,9470.2,1839.08,6.98,67.28
5.21,10356.95,2152.88,6.89,65.94
3.37,6163.12,1106.45,8.14,76.49
3.7,7054.18,1490.15,6.31,61.15
5.15,10869.61,1954.2,7.83,74.07
6.66,13069.49,2778.65,8.06,85.43
4.62,9302.87,1831.52,7.35,68.96
4.65,8754.43,1861.54,7.54,75.98
4.39,8947.64,1605.36,8.31,83.42
4.2,8166.89,1780.83,7.01,74.79
5.44,11408.27,2239.72,7.08,76.24
2.75,5895.01,1157.34,7.15,75.01
6.92,13594.97,2687.26,8.32,84.92
4.0,7940.4,1523.38,8.4,78.8
6.08,11890.15,2455.5,6.52,59.88
3.1,5480.29,1168.55,8.2,77.82
6.0,11577.8,2444.79,8.07,84.49
6.01,12114.94,2187.08,8.59,86.24
5.58,11315.24,2181.77,7.77,82.04
3.51,7090.99,1583.02,7.47,79.7
5.37,10597.78,2193.68,8.3,79.39
3.23,6917.36,1306.85,7.99,80.05
4.62,9273.48,2046.86,9.07,90.65
6.54,13439.87,2384.05,8.17,80.07
6.2,11503.22,2396.49,7.61,73.4
5.02,8084.35,1968.99,6.68,72.71
3.54,7217.47,1500.95,7.09,71.19
5.97,11224.38,2474.92,6.49,65.01
5.03,9951.92,1925.03,7.35,69.48
1.52,2888.0,707.61,8.15,84.86
6.17,13141.59,2429.25,7.5,69.95
4.96,10127.3,2106.62,8.22,84.43
6.8,13690.28,2618.21,7.74,79.77
3.36,7132.68,1330.51,7.22,70.12
0.23,654.14,44.96,7.56,77.2
5.42,10608.41,2273.05,7.83,79.23
5.44,11410.43,2122.66,7.6,75.78
2.46,4373.11,981.35,7.61,76.12
3.53,7226.12,1463.58,6.96,69.93
9.13,17491.87,3707.66,7.2,72.62
4.54,9185.14,1905.33,9.08,91.11
6.1,12289.37,2459.69,8.36,78.08
4.02,8886.25,1567.78,6.47,63.92
1.86,2946.6,710.85,5.84,59.76
4.74,9188.78,1900.41,7.55,76.02
4.6,9614.53,1865.6,8.13,86.02
4.4,8968.02,1745.36,7.14,74.46
4.83,9746.23,1933.14,8.22,77.8
5.4,10314.74,2006.84,7.54,74.58
4.77,9254.24,1976.67,7.39,72.3
3.1,6830.5,1259.71,8.03,80.27
5.73,11432.8,2391.9,7.13,71.26
2.08,4339.56,830.39,7.3,76.05
1.92,3791.33,595.95,7.97,80.58
6.11,11626.0,2407.66,7.48,80.93
5.76,11987.97,2284.22,8.84,89.57
4.91,10079.43,2039.85,7.99,75.7
2.91,6966.47,955.7,7.94,77.07
3.94,7368.48,1579.37,7.47,77.67
4.61,9623.05,1893.72,8.11,73.05
2.61,4556.55,976.31,7.27,66.01
3.89,7861.59,1564.05,7.7,77.03
5.98,12445.24,2328.69,6.86,73.34
7.14,13245.85,2783.43,8.23,88.81
4.37,8639.23,1707.5,7.7,75.95
6.13,11987.86,2382.82,8.89,94.18
2.13,3906.84,919.93,9.17,92.11
5.99,12170.96,2322.18,8.03,72.69
3.79,8148.5,1427.34,7.55,75.44
5.46,10855.4,2361.2,6.84,65.28
4.63,9359.49,1947.42,8.13,85.92
6.98,14018.4,2606.1,7.65,76.34
3.69,7377.59,1398.86,7.88,72.38
5.94,11338.15,2400.81,8.71,79.61
4.58,9715.7,1864.67,6.92,69.12
4.76,9672.68,1755.97,6.85,56.43
4.72,9645.88,2005.54,7.33,70.75
3.73,7059.73,1575.12,8.07,81.9
4.98,9728.09,2039.73,7.89,73.6
4.91,9723.99,2098.08,6.87,73.7
5.36,9956.66,2189.97,8.03,86.25
5.13,9409.5,2095.56,6.66,61.51
6.2,12093.61,2634.56,6.91,67.65
6.39,13031.79,2664.23,7.42,79.17
3.42,6521.56,1285.48,7.11,71.12
6.3,12096.91,2584.58,8.12,74.26
3.22,6033.65,1221.77,7.7,76.29
5.88,11535.9,2403.13,8.74,83.09
5.93,11682.29,2419.5,7.33,78.81
2.13,5348.81,714.86,7.41,77.17
5.14,10806.25,2043.6,8.35,81.9
4.3,9106.9,1745.43,7.44,75.07
3.86,8307.99,1501.11,8.55,78.92
7.03,13553.15,2841.98,7.88,75.02
4.02,7427.78,1688.38,5.85,66.3
3.79,7027.43,1513.11,8.32,83.51
5.11,10894.34,2067.88,8.14,86.04
6.03,11783.17,2549.7,8.17,82.82
4.79,8949.38,1962.33,6.16,68.19
6.75,13283.61,2719.9,7.04,60.36
5.8,11473.62,2222.78,7.09,69.94
1.73,3599.57,760.18,6.91,77.34
4.21,8537.07,1715.33,8.72,91.97
4.16,7900.38,1791.27,7.49,81.54
5.72,11780.91,2292.3,7.47,74.71
1.06,1805.95,243.48,7.89,76.18
8.82,17568.89,3359.39,7.9,73.85
5.8,11936.47,2392.18,5.17,46.17
5.22,10125.72,2032.31,7.05,74.51
6.77,13260.03,2752.62,6.51,67.68
8.52,17326.8,3417.62,7.78,77.47
6.31,12183.37,2505.76,7.3,75.52
6.42,12654.04,2559.65,7.51,75.82
5.2,10669.94,1991.88,6.05,65.26
4.79,10602.47,1913.51,7.28,77.59
4.29,8875.32,1656.07,8.28,77.48
3.76,7757.98,1467.11,8.49,86.23
3.97,8204.36,1555.43,8.0,71.69
2.97,5411.74,1167.0,6.57,66.32
4.89,9830.18,2046.69,8.38,86.84
2.47,4931.11,976.22,8.01,73.5
5.29,10733.54,2216.92,7.42,72.1
4.95,9949.26,2131.99,6.08,60.87
5.22,10630.66,2173.66,8.17,82.84
4.22,8277.87,1740.17,7.09,69.46
9.62,19259.89,3878.8,7.74,71.56
7.04,13466.43,2902.61,7.55,75.21
3.13,6106.42,1262.21,8.58,77.51
5.35,11394.02,2238.18,7.41,72.96
4.09,8335.39,1696.61,7.49,72.69
3.48,6946.1,1355.33,8.61,85.38
2.99,6927.85,1285.54,7.04,67.6
5.65,10616.23,2268.48,8.07,73.16
3.98,7401.13,1580.56,7.36,71.78
6.45,13759.83,2533.08,6.8,72.64
6.49,13004.33,2612.87,7.5,81.32
7.06,14000.45,2923.99,7.98,92.04
3.72,6843.24,1577.46,8.45,92.93
5.71,11649.94,2320.56,8.53,79.34
5.95,12169.59,2439.44,7.29,70.89
4.29,8030.22,1842.66,6.81,67.98
3.84,7614.55,1521.94,7.28,72.34
7.41,14660.8,2854.17,6.67,67.08
5.34,10810.48,2266.61,7.35,85.52
5.95,11348.28,2328.6,7.26,67.2
3.77,8159.75,1437.72,8.01,76.52
3.17,6800.06,1088.81,5.96,67.78
4.15,8110.06,1715.46,6.99,66.78
4.81,9519.73,1763.44,6.99,71.89
3.4,6739.13,1286.44,8.33,88.48
4.99,9581.31,2052.92,6.72,69.64
2.47,4712.77,1059.09,7.66,77.55
3.32,6504.72,1262.8,7.41,78.8
6.01,12819.17,2389.13,8.23,77.84
5.91,12284.68,2275.01,7.92,76.69
4.41,9291.7,1710.03,7.58,78.53
3.47,7131.67,1415.96,7.11,60.77
3.46,6359.13,1333.39,6.2,69.12
4.44,8859.45,1751.62,7.67,78.25
5.97,12418.8,2240.24,7.87,79.48
6.39,12155.6,2670.24,6.4,55.82
4.26,8828.68,1753.09,6.64,59.93
3.27,7700.83,1387.2,7.68,74.77
5.4,11334.44,2289.75,7.74,81.41
3.76,8236.41,1423.36,6.81,57.68
4.22,8554.41,1653.21,7.1,74.92
6.99,14459.79,2605.68,6.21,60.34
6.24,12122.42,2810.31,8.46,83.52
5.24,10871.85,2079.83,6.59,67.17
3.09,6511.44,1340.72,7.88,80.14
5.32,10779.15,2003.02,7.48,71.19
6.59,13845.98,2737.23,8.4,87.15
4.44,8603.71,1960.38,6.95,57.86
7.03,13959.81,2804.64,7.54,73.18
6.94,13925.97,2674.56,6.31,63.88
7.5,14476.39,2984.36,6.14,59.71
5.46,11029.2,1960.47,7.92,70.04
5.88,10902.71,2348.65,6.25,66.29
7.12,14766.04,2930.61,7.34,67.16
5.67,11365.5,2264.86,8.21,81.74
4.25,8235.85,1670.85,8.02,80.99
4.33,8237.18,1783.63,7.03,70.45
5.36,10598.38,2203.54,6.39,69.73
3.06,6472.45,1059.67,7.86,78.3
4.79,9844.09,1922.93,8.44,86.53
6.64,12936.87,2901.53,7.04,70.08
1.71,3003.22,551.75,6.94,72.44
7.3,14931.9,2912.15,7.13,78.29
6.68,13005.95,2867.6,7.9,79.69
4.31,8650.66,1834.56,8.36,87.51
5.82,11692.05,2274.69,6.63,73.6
5.0,10165.47,2022.5,6.45,71.3
6.84,14119.11,2737.78,9.14,89.45
6.47,12316.57,2514.8,7.38,78.94
2.9,4844.21,1152.53,7.68,78.01
5.88,11478.06,2324.36,7.02,75.74
4.69,10283.88,1887.9,7.84,81.27
5.12,11259.58,1974.86,8.17,83.1
3.91,8731.07,1435.44,7.71,79.27
7.62,15147.92,3044.75,8.72,88.46
6.56,12229.13,2795.55,7.27,74.18
3.89,6609.17,1564.36,7.32,72.37
3.0,5689.15,1166.07,7.66,75.36
4.42,8743.95,1844.01,7.83,87.07
5.65,11953.82,2244.87,7.66,78.98
5.36,11154.52,2330.93,6.6,63.14
6.88,13873.1,2751.49,7.72,75.8
6.18,11924.84,2544.0,7.24,77.66
6.45,12428.32,2506.28,7.09,67.25
5.49,11107.63,2246.42,7.52,67.82
2.92,6180.63,1193.93,6.83,61.23
4.71,9608.85,1876.93,6.71,58.41
6.59,12662.97,2585.88,5.67,50.2
4.92,10170.77,1905.28,8.72,81.33
5.75,11722.23,2330.09,7.89,85.82
4.52,8508.42,1871.64,7.42,73.95
3.46,6518.4,1369.4,7.03,68.51
4.81,9974.22,1954.72,5.49,47.65
5.46,10809.89,2181.64,6.99,69.18
4.02,8827.51,1616.44,8.0,71.32
4.65,9543.43,1838.53,8.16,79.75
3.59,6938.29,1438.12,7.95,89.82
6.68,13352.63,2941.35,7.61,79.43
4.56,9148.32,1854.49,8.41,83.08
7.18,13994.07,2936.18,7.27,76.19
7.29,14129.95,2961.05,8.26,79.99
4.88,10107.56,1925.09,7.23,68.3
3.49,7397.29,1524.33,6.88,77.35
1.87,4044.2,719.34,6.8,62.25
2.79,6341.55,1222.28,6.75,65.78
2.94,5607.61,1142.28,7.96,81.14
7.07,14972.54,2731.08,6.98,65.12
5.17,9897.01,2106.03,6.78,71.02
5.58,10662.47,2123.3,8.0,78.46
1.67,2458.76,721.31,7.73,80.62
3.2,6183.2,1161.8,8.17,84.67
6.33,12409.38,2500.35,7.86,77.37
5.43,11123.29,2028.89,6.97,78.28
4.78,9680.33,2194.09,7.55,72.21
5.85,11098.04,2173.51,7.59,82.62
7.45,14711.03,2982.46,6.86,74.44
4.67,9151.14,1981.7,6.73,76.12
5.1,9320.12,2145.26,7.02,71.11
5.29,10087.32,2200.69,8.93,85.31
8.59,16790.92,3403.54,7.21,82.49
1.85,4418.74,875.5,8.36,81.96
6.02,12145.39,2501.27,7.17,67.65
4.83,9986.68,1952.35,8.12,80.27
5.85,10951.0,2364.12,8.13,76.41
4.01,8624.99,1575.18,8.17,84.3
4.93,10503.66,1879.66,7.77,74.69
6.07,11135.06,2550.56,8.46,83.2
9.67,18986.07,3998.97,7.76,82.49
6.21,12671.99,2396.41,8.7,90.11
3.73,7778.0,1475.78,6.37,63.74
